fixture_id,team,rating,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,home
1180452,Fortaleza EC,4.687250000000001,42.9275,0.07,0.27999999999999997,0.13,0.01,0.06999999999999999,0.02,0.25,16.725,0.37,13.6675,0.885,0.11750000000000001,0.3575,4.14,2.2600000000000002,0.53,0.27999999999999997,0.4025,0.5925,0.44000000000000006,0.1,0.0,0.0,0.01,0.0,0.0,0.0,True
1180452,Gremio,4.643695652173912,44.70652173913044,0.008695652173913044,0.3195652173913044,0.1782608695652174,0.017391304347826087,0.0782608695652174,0.017391304347826087,0.17391304347826086,21.65,0.3804347826086957,18.06086956521739,0.6934782608695652,0.14130434782608695,0.2891304347826087,4.315217391304348,2.1478260869565218,0.8304347826086957,0.4826086956521739,0.33260869565217394,0.3782608695652174,0.42391304347826086,0.08260869565217392,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,False
1180453,Atletico Goianiense,4.99063492063492,46.423809523809524,0.047619047619047616,0.5515873015873016,0.2753968253968254,0.05952380952380952,0.047619047619047616,0.01904761904761905,0.11428571428571428,20.62063492063492,0.6785714285714286,16.93015873015873,0.7476190476190476,0.13015873015873017,0.42777777777777776,4.7896825396825395,2.170634920634921,0.5619047619047619,0.20952380952380953,0.4261904761904762,0.523015873015873,0.6063492063492063,0.13968253968253969,0.015873015873015872,0.025396825396825397,0.015873015873015872,0.009523809523809525,0.0,0.0,True
1180453,Criciuma,4.225454545454546,38.79090909090909,0.11818181818181818,0.4636363636363637,0.23636363636363636,0.09090909090909091,0.009090909090909092,0.05454545454545456,0.009090909090909092,14.218181818181819,0.43636363636363634,11.036363636363637,0.7272727272727273,0.23636363636363636,0.43636363636363634,4.2,2.1727272727272724,0.7090909090909091,0.3727272727272727,0.2727272727272727,0.4272727272727273,0.5727272727272728,0.1,0.0,0.0,0.009090909090909092,0.0,0.0,0.0,False
1180454,Juventude,5.16536231884058,47.357971014492755,0.08695652173913043,0.4811594202898551,0.1971014492753623,0.07246376811594202,0.05217391304347826,0.0318840579710145,0.16521739130434782,20.97463768115942,0.4253623188405797,16.985507246376812,0.8376811594202899,0.22608695652173913,0.5594202898550725,4.844927536231884,2.555072463768116,0.5528985507246377,0.28405797101449276,0.3942028985507246,0.5797101449275361,0.6615942028985508,0.20144927536231885,0.02826086956521739,0.0,0.008695652173913044,0.0,0.0,0.017391304347826087,True
1180454,Vasco DA Gama,4.37030303030303,40.548484848484854,0.009090909090909092,0.2727272727272727,0.1,0.009090909090909092,0.08181818181818182,0.009090909090909092,0.2545454545454545,15.86969696969697,0.32727272727272727,12.763636363636364,0.8909090909090908,0.2545454545454546,0.3909090909090909,3.996969696969697,2.0787878787878786,0.4818181818181818,0.32727272727272727,0.3969696969696969,0.29696969696969694,0.5333333333333333,0.045454545454545456,0.018181818181818184,0.0,0.0,0.0,0.0,0.0,False
1180455,Gremio,4.7669565217391305,43.40869565217391,0.034782608695652174,0.3652173913043478,0.17391304347826086,0.017391304347826087,0.043478260869565216,0.017391304347826087,0.12173913043478261,20.663768115942027,0.41739130434782606,17.28405797101449,0.773913043478261,0.10144927536231885,0.336231884057971,4.63768115942029,2.4,0.9391304347826086,0.5652173913043478,0.3101449275362319,0.4956521739130435,0.42028985507246375,0.13043478260869565,0.008695652173913044,0.0,0.017391304347826087,0.0,0.0,0.0,True
1180455,Internacional,4.864130434782608,45.23623188405797,0.06956521739130435,0.36086956521739133,0.14347826086956522,0.034782608695652174,0.017391304347826087,0.026086956521739136,0.1217391304347826,20.057246376811595,0.41304347826086957,16.597101449275364,0.9586956521739131,0.11521739130434783,0.2717391304347826,4.968840579710145,2.418840579710145,0.7101449275362318,0.358695652173913,0.3456521739130435,0.5340579710144927,0.7985507246376812,0.14057971014492754,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,False
1180456,Atletico-MG,4.396590909090909,41.781060606060606,0.06363636363636363,0.3909090909090909,0.19090909090909092,0.03636363636363637,0.11818181818181818,0.009090909090909092,0.17272727272727273,18.43560606060606,0.45681818181818185,15.219696969696969,0.8606060606060606,0.1272727272727273,0.34545454545454546,4.322727272727272,2.143939393939394,0.6204545454545455,0.2931818181818182,0.33333333333333337,0.49318181818181817,0.6090909090909091,0.14545454545454548,0.018181818181818184,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.0,0.0,True
1180456,Fortaleza EC,4.624347826086956,42.495652173913044,0.06956521739130435,0.2782608695652174,0.10434782608695652,0.008695652173913044,0.0608695652173913,0.017391304347826087,0.1565217391304348,18.06086956521739,0.34782608695652173,15.234782608695651,0.8434782608695651,0.08695652173913043,0.33043478260869563,4.426086956521739,2.1913043478260867,0.5652173913043478,0.2956521739130435,0.42608695652173917,0.5652173913043478,0.6086956521739131,0.1391304347826087,0.017391304347826087,0.0,0.008695652173913044,0.0,0.0,0.0,False
1180457,Bahia,4.79304347826087,43.495652173913044,0.06956521739130435,0.39999999999999997,0.1565217391304348,0.06086956521739131,0.043478260869565216,0.06086956521739131,0.1565217391304348,21.62608695652174,0.4608695652173913,18.391304347826086,0.5391304347826087,0.19130434782608696,0.4,4.0,1.9217391304347828,0.5304347826086957,0.28695652173913044,0.45217391304347826,0.46956521739130436,0.4956521739130435,0.11304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,True
1180457,Cruzeiro,5.019420289855073,45.52173913043478,0.07536231884057971,0.42608695652173917,0.20869565217391303,0.05217391304347827,0.008695652173913044,0.043478260869565216,0.16521739130434782,20.043478260869566,0.4666666666666666,16.47826086956522,0.8260869565217391,0.1565217391304348,0.30434782608695654,4.443478260869566,2.281159420289855,0.8434782608695653,0.3884057971014493,0.30434782608695654,0.5739130434782609,0.5362318840579711,0.11014492753623188,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,False
1180458,Flamengo,4.253043478260869,41.22608695652174,0.034782608695652174,0.4608695652173913,0.2608695652173913,0.10434782608695654,0.034782608695652174,0.0782608695652174,0.10434782608695652,17.417391304347827,0.42608695652173917,14.843478260869563,0.6086956521739131,0.10434782608695652,0.30434782608695654,3.8347826086956522,2.0782608695652174,0.6869565217391305,0.4173913043478262,0.30434782608695654,0.4434782608695652,0.40869565217391307,0.06956521739130435,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,False
1180458,Fluminense,4.415652173913044,41.245652173913044,0.01956521739130435,0.29782608695652174,0.14130434782608695,0.017391304347826087,0.06956521739130435,0.008695652173913044,0.19130434782608696,22.059420289855073,0.3239130434782609,19.13840579710145,0.5666666666666667,0.18478260869565216,0.3173913043478261,4.008695652173913,2.0043478260869567,0.8579710144927537,0.377536231884058,0.15869565217391307,0.6217391304347827,0.5065217391304347,0.11739130434782609,0.0,0.008695652173913044,0.010869565217391304,0.0,0.0,0.0,True
1180459,Sao Paulo,4.191190476190476,37.537301587301585,0.11111111111111109,0.44761904761904764,0.23095238095238094,0.03333333333333333,0.02857142857142857,0.05714285714285715,0.0761904761904762,18.96746031746032,0.43015873015873013,16.520634920634922,0.5563492063492064,0.047619047619047616,0.3166666666666667,3.814285714285714,1.9277777777777778,0.6111111111111112,0.28253968253968254,0.33015873015873015,0.5865079365079365,0.5261904761904762,0.14206349206349206,0.0,0.0,0.0,0.0,0.0,0.0,False
1180459,Vasco DA Gama,4.496190476190476,40.391269841269846,0.10714285714285714,0.3325396825396825,0.13571428571428573,0.028571428571428574,0.09523809523809523,0.0,0.23809523809523808,13.986507936507937,0.28888888888888886,10.805555555555555,0.7301587301587301,0.24761904761904763,0.2761904761904762,4.501587301587302,2.192857142857143,0.503968253968254,0.28809523809523807,0.3166666666666667,0.37777777777777777,0.46825396825396826,0.05,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,True
1180460,Juventude,4.7371739130434785,43.67826086956522,0.043478260869565216,0.36086956521739133,0.1673913043478261,0.06739130434782609,0.05217391304347826,0.01956521739130435,0.1391304347826087,20.919565217391305,0.3804347826086957,17.33478260869565,0.8478260869565217,0.1826086956521739,0.5195652173913043,4.239130434782608,2.278260869565217,0.3565217391304348,0.1673913043478261,0.34347826086956523,0.5,0.6217391304347827,0.16304347826086957,0.01956521739130435,0.0,0.008695652173913044,0.0,0.0,0.017391304347826087,False
1180460,Palmeiras,4.244545454545454,39.45454545454545,0.08181818181818182,0.6,0.24545454545454548,0.07272727272727274,0.03636363636363637,0.045454545454545456,0.13636363636363635,15.327272727272726,0.6545454545454544,12.372727272727273,0.7181818181818183,0.08181818181818182,0.4090909090909091,3.9818181818181815,2.0818181818181816,0.6181818181818182,0.29090909090909095,0.3909090909090909,0.4727272727272727,0.4636363636363636,0.09090909090909091,0.0,0.009090909090909092,0.0,0.009090909090909092,0.009090909090909092,0.0,True
1180461,RB Bragantino,4.969565217391304,46.391304347826086,0.06086956521739131,0.43478260869565216,0.1826086956521739,0.06086956521739131,0.043478260869565216,0.026086956521739136,0.13043478260869565,18.97391304347826,0.41739130434782606,14.991304347826087,0.8347826086956521,0.2434782608695652,0.391304347826087,5.643478260869566,2.8000000000000003,0.9478260869565218,0.5391304347826087,0.28695652173913044,0.5478260869565217,0.7304347826086957,0.13043478260869565,0.017391304347826087,0.0,0.0,0.008695652173913044,0.0,0.0,True
1180461,Vitoria,4.387727272727273,37.01136363636363,0.02727272727272728,0.3568181818181818,0.16363636363636364,0.07272727272727274,0.05454545454545454,0.029545454545454545,0.17272727272727273,12.85,0.3704545454545455,10.147727272727273,0.6590909090909091,0.1,0.3386363636363636,3.965909090909091,1.9886363636363635,0.7795454545454544,0.32045454545454544,0.25681818181818183,0.515909090909091,0.3772727272727273,0.05454545454545456,0.018181818181818184,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.0,0.0,False
1180462,Atletico Paranaense,4.391014492753624,41.75942028985507,0.05797101449275363,0.4753623188405797,0.21739130434782608,0.043478260869565216,0.02608695652173913,0.043478260869565216,0.06956521739130435,16.257971014492753,0.5826086956521739,13.466666666666667,0.7304347826086957,0.1391304347826087,0.39999999999999997,4.51304347826087,2.2,0.672463768115942,0.2782608695652174,0.3884057971014493,0.44347826086956527,0.5855072463768116,0.14782608695652175,0.017391304347826087,0.0,0.0,0.008695652173913044,0.0,0.0,True
1180462,Corinthians,3.710909090909091,36.77727272727273,0.045454545454545456,0.33181818181818185,0.16590909090909092,0.018181818181818184,0.011363636363636364,0.02727272727272728,0.045454545454545456,13.606060606060606,0.3909090909090909,10.895454545454546,0.6727272727272727,0.2,0.3181818181818182,4.258333333333334,2.0674242424242424,0.6787878787878788,0.3242424242424243,0.40454545454545454,0.5272727272727272,0.5340909090909091,0.07272727272727274,0.018181818181818184,0.0,0.009090909090909092,0.0,0.0,0.0,False
1180463,Atletico Goianiense,4.764285714285714,47.233333333333334,0.06666666666666668,0.5357142857142857,0.24047619047619045,0.05714285714285715,0.0,0.028571428571428574,0.0,22.64761904761905,0.6380952380952382,18.84285714285714,0.8857142857142858,0.17380952380952383,0.5047619047619047,5.033333333333333,2.4285714285714284,0.6761904761904761,0.2666666666666667,0.45714285714285713,0.5166666666666666,0.5523809523809524,0.13571428571428573,0.011904761904761904,0.02142857142857143,0.011904761904761904,0.009523809523809525,0.0,0.0,False
1180463,Cuiaba,4.977971014492754,44.80579710144927,0.043478260869565216,0.4927536231884058,0.2579710144927536,0.08695652173913043,0.02608695652173913,0.043478260869565216,0.13043478260869565,16.35072463768116,0.3565217391304348,13.515942028985508,0.6173913043478261,0.09565217391304348,0.24347826086956523,4.046376811594203,2.017391304347826,0.6782608695652174,0.4,0.26956521739130435,0.44347826086956527,0.5594202898550725,0.10144927536231885,0.0,0.008695652173913044,0.0,0.017391304347826087,0.0,0.0,True
