fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
838015,125,America Mineiro,2,11,19,6,8,11,8,8,1.0,61%,0.0,0.0,4,484,414,86%
838016,152,Juventude,2,8,13,3,7,6,18,6,2.0,57%,3.0,1.0,3,422,346,82%
838016,1193,Cuiaba,4,4,10,2,7,3,19,7,1.0,43%,4.0,0.0,2,318,247,78%
838018,144,Atletico Goianiense,2,7,9,0,4,5,11,2,2.0,38%,2.0,0.0,2,321,246,77%
838018,120,Botafogo,2,5,17,10,8,9,5,7,2.0,62%,1.0,0.0,1,527,453,86%
838019,145,Avai,4,6,14,4,7,7,20,3,0.0,41%,5.0,1.0,3,255,182,71%
838019,151,Goias,5,5,18,8,11,7,20,5,3.0,59%,5.0,0.0,1,377,309,82%
838021,125,America Mineiro,3,4,7,0,4,3,19,6,4.0,46%,2.0,0.0,5,364,277,76%
838021,134,Atletico Paranaense,6,5,13,2,7,6,12,11,3.0,54%,0.0,0.0,2,419,330,79%
838027,129,Ceara,4,6,14,4,9,5,11,5,4.0,56%,1.0,0.0,5,447,343,77%
838027,794,RB Bragantino,6,8,18,4,10,8,20,4,0.0,44%,5.0,1.0,4,355,275,77%
838028,151,Goias,2,3,7,2,4,3,21,0,0.0,31%,4.0,0.0,3,252,181,72%
838028,1062,Atletico-MG,5,11,21,5,15,6,15,9,2.0,69%,3.0,0.0,0,578,509,88%
838029,1193,Cuiaba,5,7,17,5,11,6,12,4,1.0,51%,2.0,0.0,6,475,423,89%
838029,144,Atletico Goianiense,7,6,14,1,10,4,14,6,0.0,49%,0.0,0.0,4,472,406,86%
838025,120,Botafogo,4,7,17,6,9,8,14,6,2.0,61%,2.0,0.0,3,397,329,83%
838025,152,Juventude,4,4,8,0,5,3,17,4,3.0,39%,5.0,0.0,3,252,188,75%
838024,131,Corinthians,2,2,5,1,4,1,14,9,1.0,56%,1.0,0.0,5,419,338,81%
838024,154,Fortaleza EC,5,6,16,5,6,10,14,4,4.0,44%,3.0,0.0,2,330,246,75%
838030,147,Coritiba,8,7,20,5,12,8,13,8,1.0,55%,0.0,0.0,2,439,391,89%
838030,124,Fluminense,4,3,7,0,4,3,16,1,2.0,45%,4.0,1.0,5,385,312,81%
838026,119,Internacional,3,10,23,10,14,9,15,18,0.0,60%,2.0,0.0,4,537,460,86%
838026,145,Avai,4,2,11,5,5,6,16,2,0.0,40%,4.0,0.0,3,374,293,78%
838023,126,Sao Paulo,3,5,10,2,6,4,15,2,2.0,57%,2.0,0.0,2,459,394,86%
838023,128,Santos,3,3,8,2,3,5,8,4,0.0,43%,4.0,0.0,2,351,285,81%
838031,1062,Atletico-MG,8,9,23,6,16,7,7,11,3.0,69%,4.0,0.0,7,534,427,80%
838031,125,America Mineiro,9,1,12,2,8,4,22,3,3.0,31%,5.0,1.0,7,248,149,60%
838040,134,Atletico Paranaense,8,4,15,3,9,6,19,4,1.0,41%,5.0,0.0,3,285,211,74%
838040,129,Ceara,3,8,14,3,6,8,8,9,1.0,59%,3.0,0.0,7,406,318,78%
838032,127,Flamengo,8,9,17,0,10,7,13,10,8.0,52%,1.0,0.0,7,407,331,81%
838032,120,Botafogo,8,1,13,4,9,4,18,4,1.0,48%,3.0,0.0,7,387,302,78%
838034,121,Palmeiras,5,6,19,8,10,9,10,6,3.0,48%,1.0,0.0,1,357,304,85%
838034,124,Fluminense,2,3,8,3,4,4,13,3,0.0,52%,2.0,0.0,4,404,336,83%
838038,144,Atletico Goianiense,7,16,33,10,20,13,12,12,2.0,77%,4.0,0.0,2,523,463,89%
838038,151,Goias,3,3,6,0,4,2,11,0,2.0,23%,4.0,1.0,7,171,102,60%
838035,128,Santos,7,3,12,2,8,4,14,4,1.0,47%,1.0,0.0,2,416,348,84%
838035,1193,Cuiaba,3,7,17,7,13,4,12,8,2.0,53%,2.0,0.0,2,456,404,89%
838033,794,RB Bragantino,2,5,8,1,5,3,11,1,3.0,57%,1.0,0.0,0,534,448,84%
838033,131,Corinthians,1,2,4,1,2,2,9,1,1.0,43%,2.0,0.0,2,415,332,80%
838036,152,Juventude,5,6,11,0,6,5,22,6,3.0,57%,5.0,0.0,2,447,369,83%
838036,119,Internacional,3,4,9,2,7,2,13,3,1.0,43%,4.0,0.0,4,351,273,78%
838037,154,Fortaleza EC,3,4,12,5,7,5,16,9,3.0,54%,2.0,0.0,1,380,305,80%
838037,126,Sao Paulo,2,0,4,2,2,2,14,4,2.0,46%,3.0,0.0,1,338,248,73%
838039,145,Avai,6,4,12,2,8,4,14,5,0.0,58%,3.0,0.0,3,543,459,85%
838039,147,Coritiba,4,3,8,1,4,4,13,7,1.0,42%,3.0,0.0,4,379,302,80%
838053,794,RB Bragantino,1,4,6,1,2,4,13,3,1.0,38%,2.0,0.0,3,383,298,78%
838053,1062,Atletico-MG,4,4,17,9,5,12,5,10,2.0,62%,2.0,0.0,0,637,536,84%
838044,121,Palmeiras,7,4,14,3,9,5,11,7,3.0,48%,2.0,0.0,2,385,311,81%
838044,794,RB Bragantino,2,6,12,4,2,10,14,4,0.0,52%,2.0,0.0,5,411,332,81%
838047,129,Ceara,5,4,15,6,5,10,18,7,4.0,41%,5.0,0.0,2,332,272,82%
838047,127,Flamengo,4,3,11,4,7,4,22,3,0.0,59%,5.0,0.0,2,483,406,84%
838046,119,Internacional,5,4,13,4,10,3,8,5,1.0,48%,2.0,0.0,7,385,319,83%
838046,131,Corinthians,9,4,15,2,11,4,7,6,3.0,52%,2.0,0.0,3,425,367,86%
838041,1062,Atletico-MG,7,3,14,4,8,6,16,10,2.0,56%,1.0,0.0,0,518,426,82%
838041,144,Atletico Goianiense,0,2,5,3,3,2,14,2,1.0,44%,2.0,0.0,6,400,320,80%
838042,124,Fluminense,6,3,11,2,6,5,12,4,1.0,63%,3.0,0.0,2,523,453,87%
838042,134,Atletico Paranaense,3,3,12,6,4,8,12,5,1.0,37%,2.0,0.0,4,289,221,76%
838043,126,Sao Paulo,9,9,21,3,14,7,5,15,1.0,73%,2.0,0.0,2,591,527,89%
838043,1193,Cuiaba,3,2,6,1,3,3,15,3,0.0,27%,1.0,1.0,7,214,158,74%
838050,147,Coritiba,7,6,17,4,9,8,11,7,4.0,58%,1.0,0.0,2,406,346,85%
838050,125,America Mineiro,2,4,9,3,4,5,23,4,1.0,42%,6.0,1.0,6,292,234,80%
838045,120,Botafogo,5,4,12,3,6,6,14,5,3.0,63%,3.0,0.0,2,510,429,84%
838045,154,Fortaleza EC,3,3,10,4,3,7,15,1,2.0,37%,2.0,1.0,3,304,222,73%
838049,145,Avai,5,8,17,4,10,7,18,6,0.0,64%,2.0,0.0,1,543,461,85%
838049,152,Juventude,3,1,5,1,3,2,16,6,0.0,36%,5.0,2.0,4,299,236,79%
838048,151,Goias,5,3,10,2,7,3,14,5,0.0,32%,0.0,0.0,4,243,176,72%
838048,128,Santos,3,9,16,4,11,5,11,9,2.0,68%,0.0,0.0,4,508,448,88%
838052,127,Flamengo,6,4,11,1,6,5,14,6,1.0,64%,1.0,0.0,0,580,511,88%
838052,151,Goias,0,3,3,0,3,0,19,4,3.0,36%,3.0,0.0,5,316,246,78%
838058,144,Atletico Goianiense,3,7,17,7,11,6,14,3,1.0,58%,4.0,0.0,6,499,426,85%
838058,147,Coritiba,6,6,14,2,7,7,13,5,1.0,42%,1.0,2.0,1,355,291,82%
838055,128,Santos,3,11,16,2,8,8,9,6,2.0,51%,1.0,0.0,4,382,308,81%
838055,129,Ceara,4,6,11,1,5,6,13,2,1.0,49%,5.0,1.0,3,389,312,80%
838056,152,Juventude,3,7,13,3,5,8,20,7,1.0,46%,3.0,0.0,5,381,301,79%
838056,121,Palmeiras,8,5,20,7,10,10,6,7,2.0,54%,0.0,0.0,3,465,388,83%
838051,125,America Mineiro,4,5,12,3,6,6,19,3,3.0,42%,2.0,0.0,4,374,278,74%
838051,120,Botafogo,5,2,8,1,5,3,9,5,1.0,58%,1.0,0.0,3,516,427,83%
838059,1193,Cuiaba,3,4,11,4,7,4,9,4,2.0,42%,3.0,1.0,3,316,246,78%
838059,119,Internacional,4,6,14,4,12,2,12,11,1.0,58%,7.0,0.0,2,426,359,84%
838054,131,Corinthians,5,8,13,0,7,6,11,8,2.0,55%,2.0,0.0,6,515,417,81%
838054,126,Sao Paulo,7,4,14,3,10,4,12,8,2.0,45%,3.0,0.0,5,415,311,75%
838057,154,Fortaleza EC,8,7,23,8,15,8,13,12,0.0,63%,1.0,0.0,2,485,413,85%
838057,124,Fluminense,3,4,7,0,5,2,14,5,3.0,37%,1.0,0.0,8,292,214,73%
838060,134,Atletico Paranaense,3,5,13,5,6,7,23,5,1.0,42%,2.0,0.0,3,344,254,74%
838060,145,Avai,4,3,9,2,4,5,17,4,0.0,58%,6.0,0.0,1,462,380,82%
838068,151,Goias,2,7,17,8,8,9,18,6,0.0,52%,2.0,0.0,3,358,291,81%
838068,794,RB Bragantino,4,8,14,2,6,8,22,1,1.0,48%,3.0,1.0,1,356,278,78%
838063,126,Sao Paulo,5,7,15,3,7,8,19,8,2.0,51%,4.0,1.0,2,371,302,81%
838063,129,Ceara,4,2,7,1,5,2,10,3,3.0,49%,5.0,0.0,3,353,287,81%
838067,154,Fortaleza EC,3,5,14,6,6,8,10,8,1.0,62%,2.0,0.0,7,553,468,85%
838067,152,Juventude,8,5,16,3,9,7,16,7,0.0,38%,3.0,0.0,2,334,257,77%
838065,128,Santos,3,7,17,7,10,7,18,3,1.0,45%,5.0,0.0,3,384,309,80%
838065,121,Palmeiras,4,9,17,4,8,9,15,4,2.0,55%,1.0,0.0,3,475,416,88%
838070,147,Coritiba,5,8,15,2,13,2,10,5,3.0,28%,5.0,0.0,3,191,114,60%
838070,120,Botafogo,3,8,18,7,7,11,12,9,4.0,72%,3.0,0.0,3,485,405,84%
838062,124,Fluminense,6,7,17,4,10,7,9,12,2.0,62%,3.0,1.0,1,509,440,86%
838062,127,Flamengo,3,3,7,1,5,2,16,2,4.0,38%,5.0,1.0,5,306,235,77%
838064,131,Corinthians,4,1,7,2,3,4,13,6,0.0,63%,2.0,0.0,4,540,442,82%
838064,125,America Mineiro,5,3,13,5,6,7,20,5,1.0,37%,1.0,0.0,3,315,219,70%
838069,1193,Cuiaba,0,6,10,4,4,6,9,8,0.0,58%,5.0,0.0,7,460,400,87%
838069,134,Atletico Paranaense,8,4,19,7,8,11,17,8,4.0,42%,0.0,0.0,0,331,261,79%
838061,1062,Atletico-MG,7,13,27,7,15,12,14,13,2.0,62%,4.0,0.0,0,497,414,83%
838061,145,Avai,1,2,5,2,3,2,10,0,0.0,38%,2.0,1.0,5,321,241,75%
838066,119,Internacional,5,5,10,0,6,4,7,3,0.0,44%,1.0,0.0,4,428,356,83%
838066,144,Atletico Goianiense,7,11,20,2,11,9,16,12,0.0,56%,2.0,0.0,4,524,443,85%
838017,154,Fortaleza EC,3,6,11,2,6,5,18,4,0.0,41%,4.0,1.0,6,298,218,73%
838017,129,Ceara,7,7,19,5,8,11,18,1,2.0,59%,4.0,0.0,3,450,393,87%
838071,125,America Mineiro,6,7,16,3,9,7,11,8,3.0,52%,0.0,0.0,1,446,340,76%
838071,1193,Cuiaba,2,1,5,2,3,2,11,4,4.0,48%,1.0,0.0,4,416,317,76%
838077,129,Ceara,10,6,22,6,11,11,14,5,4.0,51%,1.0,0.0,4,423,360,85%
838077,147,Coritiba,6,4,14,4,4,10,9,6,1.0,49%,4.0,0.0,9,419,337,80%
838080,134,Atletico Paranaense,4,7,14,3,6,8,21,7,2.0,42%,5.0,0.0,1,295,230,78%
838080,128,Santos,3,9,14,2,8,6,11,6,0.0,58%,3.0,0.0,3,418,342,82%
838079,145,Avai,6,8,17,3,8,9,11,4,1.0,53%,2.0,0.0,3,438,340,78%
838079,126,Sao Paulo,4,5,16,7,9,7,23,7,2.0,47%,2.0,0.0,5,384,285,74%
838078,144,Atletico Goianiense,3,4,14,7,10,4,9,9,3.0,56%,3.0,0.0,0,524,448,85%
838078,131,Corinthians,1,6,10,3,7,3,11,0,0.0,44%,3.0,0.0,3,432,361,84%
838076,152,Juventude,3,3,11,5,5,6,21,5,5.0,49%,3.0,0.0,2,251,102,41%
838076,124,Fluminense,2,4,6,0,3,3,10,7,1.0,51%,4.0,1.0,3,259,102,39%
838074,121,Palmeiras,3,10,16,3,9,7,8,6,0.0,50%,1.0,0.0,3,367,288,78%
838074,1062,Atletico-MG,3,5,11,3,3,8,19,2,4.0,50%,3.0,0.0,3,377,310,82%
838072,127,Flamengo,3,5,11,3,9,2,9,9,2.0,66%,3.0,0.0,3,526,460,87%
838072,154,Fortaleza EC,6,5,12,1,7,5,21,3,5.0,34%,4.0,0.0,2,280,211,75%
838073,794,RB Bragantino,2,3,8,3,6,2,20,7,2.0,49%,3.0,0.0,3,434,358,82%
838073,119,Internacional,5,3,9,1,7,2,12,3,1.0,51%,2.0,0.0,2,479,397,83%
838075,120,Botafogo,5,5,16,6,6,10,11,9,1.0,62%,2.0,0.0,2,467,397,85%
838075,151,Goias,4,5,11,2,9,2,22,2,1.0,38%,2.0,0.0,4,283,200,71%
838089,1193,Cuiaba,4,5,11,2,5,6,10,4,0.0,39%,1.0,1.0,4,352,279,79%
838089,131,Corinthians,4,6,11,1,8,3,11,3,0.0,61%,2.0,0.0,3,552,481,87%
838081,125,America Mineiro,3,9,15,3,9,6,18,4,3.0,57%,2.0,0.0,1,442,348,79%
838081,129,Ceara,3,2,6,1,3,3,20,4,0.0,43%,3.0,0.0,3,338,235,70%
838086,152,Juventude,4,8,18,6,9,9,9,11,0.0,55%,2.0,0.0,3,384,290,76%
838086,134,Atletico Paranaense,6,0,7,1,3,4,10,5,1.0,45%,4.0,0.0,3,338,235,70%
838088,144,Atletico Goianiense,5,6,13,2,10,3,12,8,1.0,53%,1.0,0.0,2,428,340,79%
838088,145,Avai,3,6,10,1,5,5,12,6,0.0,47%,5.0,1.0,3,394,313,79%
838083,794,RB Bragantino,2,8,12,2,6,6,11,5,2.0,32%,1.0,1.0,3,254,197,78%
838083,127,Flamengo,3,7,12,2,4,8,16,7,1.0,68%,4.0,0.0,1,551,490,89%
838082,124,Fluminense,9,1,13,3,6,7,13,1,1.0,44%,3.0,0.0,3,332,259,78%
838082,1062,Atletico-MG,6,4,11,1,8,3,15,9,3.0,56%,3.0,0.0,4,419,355,85%
838085,128,Santos,6,11,22,5,18,4,11,10,2.0,51%,2.0,0.0,5,409,330,81%
838085,119,Internacional,6,3,11,2,9,2,15,3,1.0,49%,1.0,0.0,4,403,325,81%
838084,121,Palmeiras,6,5,14,3,14,0,16,7,3.0,48%,1.0,0.0,3,390,326,84%
838084,120,Botafogo,3,7,12,2,4,8,14,4,0.0,52%,1.0,0.0,2,440,379,86%
838090,147,Coritiba,2,7,11,2,7,4,12,1,1.0,40%,3.0,0.0,3,317,244,77%
838090,126,Sao Paulo,4,5,16,7,10,6,13,10,1.0,60%,3.0,0.0,1,468,391,84%
838087,154,Fortaleza EC,4,9,20,7,11,9,12,6,5.0,51%,1.0,0.0,1,388,312,80%
838087,151,Goias,2,8,12,2,5,7,18,2,2.0,49%,2.0,0.0,3,377,310,82%
838094,131,Corinthians,3,7,13,3,7,6,15,4,3.0,57%,1.0,0.0,2,569,494,87%
838094,152,Juventude,2,3,8,3,2,6,12,5,4.0,43%,4.0,0.0,1,426,349,82%
838092,124,Fluminense,4,4,14,6,8,6,9,10,2.0,47%,2.0,1.0,6,401,338,84%
838092,144,Atletico Goianiense,9,3,17,5,8,9,13,6,3.0,53%,2.0,0.0,4,476,402,84%
838091,1062,Atletico-MG,4,8,16,4,7,9,11,5,1.0,68%,4.0,0.0,5,601,532,89%
838091,128,Santos,6,4,12,2,10,2,16,6,2.0,32%,4.0,1.0,2,275,219,80%
838099,1193,Cuiaba,5,7,19,7,9,10,14,5,0.0,43%,1.0,0.0,3,334,259,78%
838099,794,RB Bragantino,4,3,8,1,5,3,15,4,0.0,57%,3.0,0.0,4,450,368,82%
838096,119,Internacional,4,4,11,3,8,3,15,4,3.0,32%,3.0,0.0,2,288,221,77%
838096,127,Flamengo,3,8,16,5,12,4,14,4,1.0,68%,3.0,0.0,1,599,530,88%
838093,126,Sao Paulo,2,8,15,5,9,6,14,2,2.0,48%,2.0,0.0,5,406,313,77%
838093,125,America Mineiro,5,5,11,1,9,2,16,4,0.0,52%,2.0,0.0,1,438,330,75%
838098,151,Goias,4,6,12,2,10,2,20,2,1.0,49%,6.0,0.0,5,357,289,81%
838098,129,Ceara,6,8,20,6,12,8,14,10,3.0,51%,2.0,1.0,3,372,281,76%
838100,147,Coritiba,4,3,11,4,4,7,11,5,1.0,47%,1.0,1.0,4,410,345,84%
838100,121,Palmeiras,6,6,16,4,6,10,13,6,2.0,53%,2.0,0.0,4,470,408,87%
838097,154,Fortaleza EC,6,13,23,4,8,15,13,7,1.0,63%,1.0,0.0,0,499,405,81%
838097,134,Atletico Paranaense,0,6,7,1,2,5,12,1,2.0,37%,3.0,0.0,6,297,194,65%
838095,120,Botafogo,7,9,21,5,10,11,19,7,1.0,51%,4.0,0.0,1,417,313,75%
838095,145,Avai,2,4,9,3,4,5,22,1,5.0,49%,6.0,1.0,7,409,312,76%
838106,152,Juventude,1,4,10,5,5,5,19,4,0.0,34%,1.0,1.0,7,325,248,76%
838106,128,Santos,9,7,18,2,14,4,14,9,2.0,66%,2.0,0.0,0,630,555,88%
838107,129,Ceara,3,10,16,3,10,6,14,5,1.0,52%,2.0,0.0,2,474,387,82%
838107,1062,Atletico-MG,2,8,14,4,6,8,17,2,0.0,48%,3.0,0.0,3,450,361,80%
838103,794,RB Bragantino,6,9,19,4,11,8,14,4,1.0,52%,2.0,0.0,3,450,364,81%
838103,147,Coritiba,5,6,16,5,8,8,12,5,1.0,48%,1.0,0.0,3,415,335,81%
838102,127,Flamengo,6,5,15,4,11,4,17,4,3.0,63%,1.0,0.0,1,620,559,90%
838102,1193,Cuiaba,1,5,6,0,3,3,14,3,0.0,37%,2.0,0.0,5,350,294,84%
838108,151,Goias,2,2,6,2,4,2,11,8,4.0,53%,4.0,0.0,6,426,360,85%
838108,119,Internacional,8,3,16,5,9,7,14,2,0.0,47%,3.0,0.0,1,408,327,80%
838101,125,America Mineiro,4,3,9,2,6,3,12,3,0.0,22%,3.0,1.0,3,183,119,65%
838101,124,Fluminense,3,10,20,7,11,9,9,8,1.0,78%,1.0,0.0,3,687,614,89%
838110,134,Atletico Paranaense,2,13,21,6,10,11,12,11,3.0,44%,2.0,1.0,5,382,315,82%
838110,131,Corinthians,6,2,11,3,4,7,9,4,0.0,56%,2.0,1.0,1,522,450,86%
838105,120,Botafogo,3,11,17,3,7,10,17,3,1.0,33%,6.0,0.0,2,274,197,72%
838105,126,Sao Paulo,2,2,6,2,4,2,17,3,4.0,67%,3.0,0.0,2,573,470,82%
838104,121,Palmeiras,13,12,29,4,19,10,12,12,2.0,49%,2.0,0.0,1,354,294,83%
838104,144,Atletico Goianiense,3,5,10,2,7,3,16,4,2.0,51%,1.0,1.0,9,392,326,83%
838109,145,Avai,4,6,12,2,9,3,16,3,2.0,50%,1.0,0.0,1,432,348,81%
838109,154,Fortaleza EC,3,1,4,0,2,2,17,4,2.0,50%,3.0,0.0,1,422,343,81%
838119,1193,Cuiaba,1,8,14,5,6,8,15,7,1.0,46%,0.0,0.0,1,355,282,79%
838119,129,Ceara,1,3,8,4,4,4,10,6,6.0,54%,2.0,0.0,1,440,369,84%
838115,128,Santos,5,2,12,5,11,1,13,3,0.0,43%,4.0,0.0,5,341,280,82%
838115,794,RB Bragantino,7,7,18,4,7,11,18,9,0.0,57%,3.0,0.0,3,441,377,85%
838114,131,Corinthians,3,8,17,6,12,5,7,6,3.0,66%,1.0,0.0,2,605,518,86%
838114,151,Goias,2,5,9,2,2,7,13,4,1.0,34%,4.0,0.0,2,300,221,74%
838120,147,Coritiba,3,12,24,9,14,10,12,12,3.0,61%,5.0,2.0,2,371,300,81%
838120,134,Atletico Paranaense,3,6,10,1,5,5,11,1,2.0,39%,6.0,0.0,3,252,177,70%
838111,1062,Atletico-MG,3,6,16,7,9,7,18,9,1.0,48%,4.0,0.0,3,373,315,84%
838111,127,Flamengo,3,3,10,4,5,5,13,8,1.0,52%,1.0,0.0,1,406,348,86%
838116,119,Internacional,8,8,18,2,14,4,13,7,5.0,78%,6.0,1.0,3,592,518,88%
838116,120,Botafogo,6,3,10,1,7,3,13,2,3.0,22%,6.0,1.0,5,177,108,61%
838118,144,Atletico Goianiense,6,13,26,7,19,7,15,7,1.0,65%,3.0,0.0,2,513,448,87%
838118,152,Juventude,3,1,5,1,2,3,11,2,1.0,35%,3.0,1.0,3,277,202,73%
838117,154,Fortaleza EC,8,7,18,3,12,6,8,5,1.0,51%,1.0,0.0,4,352,249,71%
838117,125,America Mineiro,4,6,14,4,6,8,5,8,5.0,49%,0.0,0.0,7,325,226,70%
838112,124,Fluminense,3,11,19,5,13,6,8,6,1.0,50%,0.0,0.0,4,482,422,88%
838112,145,Avai,4,4,9,1,2,7,15,3,4.0,50%,3.0,0.0,1,486,408,84%
838113,126,Sao Paulo,3,6,12,3,6,6,17,3,1.0,39%,3.0,0.0,4,285,210,74%
838113,121,Palmeiras,7,9,23,7,12,11,9,7,2.0,61%,1.0,0.0,2,446,370,83%
838126,119,Internacional,8,4,15,3,10,5,9,1,0.0,56%,2.0,0.0,3,550,487,89%
838126,147,Coritiba,4,5,14,5,6,8,16,9,2.0,44%,4.0,0.0,5,426,377,88%
838130,134,Atletico Paranaense,6,1,10,3,7,3,14,5,0.0,30%,4.0,0.0,4,244,168,69%
838130,794,RB Bragantino,6,8,23,9,14,9,11,10,3.0,70%,1.0,0.0,2,558,489,88%
838122,127,Flamengo,7,10,23,6,18,5,17,7,2.0,53%,1.0,0.0,5,433,340,79%
838122,125,America Mineiro,5,6,15,4,8,7,13,7,1.0,47%,1.0,0.0,4,386,300,78%
