fixture_id,team_id,team_name,player_id,player_name,minutes,number,position,rating,captain,substitute,offsides,shots_total,shots_on,goals_total,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved
1037952,723,Almeria,46870,Diego Mariño,90.0,1,G,6.9,0,0,0.0,0.0,0.0,0.0,2,0.0,2.0,21.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,46688,Alejandro Pozo,66.0,17,D,6.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,1.0,29.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,1565,Edgar González,90.0,3,D,6.7,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,93.0,0.0,87.0,2.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,1.0,0,0,0.0
1037952,723,Almeria,340,Srđan Babić,90.0,22,D,6.9,0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,62.0,0.0,58.0,2.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,47530,Sergio Akieme,90.0,15,D,7.5,0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,39.0,2.0,34.0,3.0,1.0,0.0,17.0,10.0,8.0,6.0,1.0,0.0,3.0,0,0,0.0,1.0,0,0,0.0
1037952,723,Almeria,6065,Lucas Robertone,77.0,5,M,6.9,1,0,0.0,1.0,0.0,0.0,0,0.0,0.0,56.0,1.0,47.0,2.0,0.0,1.0,10.0,7.0,1.0,0.0,0.0,3.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,46739,Iddrisu Baba,77.0,4,M,7.0,0,0,0.0,2.0,0.0,0.0,0,0.0,0.0,37.0,1.0,33.0,1.0,0.0,1.0,11.0,5.0,1.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,237103,Lázaro,45.0,14,M,6.2,0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,138776,Largie Ramazani,83.0,7,M,6.9,0,0,0.0,2.0,2.0,0.0,0,0.0,0.0,17.0,2.0,15.0,1.0,0.0,1.0,16.0,8.0,5.0,2.0,2.0,5.0,1.0,1,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,47554,Adrián Embarba,90.0,10,M,7.3,0,0,0.0,3.0,0.0,0.0,0,0.0,0.0,30.0,3.0,27.0,2.0,0.0,0.0,17.0,7.0,6.0,2.0,0.0,2.0,3.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,47237,Luis Javier Suárez,90.0,9,F,6.9,0,0,1.0,3.0,2.0,0.0,0,0.0,0.0,12.0,0.0,9.0,1.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,6.0,2.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,162033,Sergio Arribas,45.0,19,M,7.3,0,1,0.0,1.0,0.0,0.0,0,0.0,0.0,22.0,3.0,21.0,2.0,0.0,1.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,295793,Marc Pubill,24.0,18,D,6.9,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,2.0,16.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,203468,Dion Lopy,13.0,6,M,6.6,0,1,0.0,1.0,0.0,0.0,0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,47576,Gonzalo Melero,13.0,11,M,6.9,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,312650,Marko Milovanović,12.0,29,F,6.3,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,354550,Bruno Alemán,0.0,37,G,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,46904,Fernando Martínez,0.0,13,G,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,129,Chumi,0.0,21,D,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,914,Álex Centelles,0.0,20,D,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,305803,Kaiky,0.0,2,D,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1037952,723,Almeria,310609,Gui,0.0,28,M,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
