fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
35476,Flamengo,4-2-3-1,Zé Ricardo,9337,Alex Muralha,38,G,1:1,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,10162,Pará,21,D,2:4,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,9863,Réver,15,D,2:3,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,10344,Rafael Vaz,33,D,2:2,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,2424,M. Trauco,13,D,2:1,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,9955,Éverton,22,M,3:2,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,10211,Marcio Araujo,8,M,3:1,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,10173,Willian Arão,5,M,4:3,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,10401,P. Guerrero,9,F,4:2,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,10175,O. Berrío,28,M,4:1,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,10474,Matheus Sávio,42,M,5:1,starter
35476,Flamengo,4-2-3-1,Zé Ricardo,10163,Rene,6,D,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,80295,Ederson,10,M,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,762,Vinícius Júnior,20,M,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,10157,Rodinei,2,D,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,80272,Juan,4,D,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,32970,Leandro Damião,18,F,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,2488,G. Cuéllar,26,M,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,1646,Lucas Paqueta,39,M,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,10167,Ronaldo,41,M,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,10160,Leo Duarte,43,D,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,10154,Thiago,44,G,,substitute
35476,Flamengo,4-2-3-1,Zé Ricardo,10503,Felipe Vizeu,47,F,,substitute
35476,Atletico-MG,4-3-2-1,Roger Machado,9859,Victor,1,G,1:1,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,9876,Fábio Santos,6,D,2:4,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,9871,Carlos César,19,D,2:3,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,80299,Felipe Santana,26,D,2:2,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,10051,Gabriel,30,D,2:1,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,9892,Adílson,21,M,3:3,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,35521,Rafael Carioca,5,M,3:2,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,9888,Elias,8,M,3:1,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,44494,R. Otero,11,M,4:2,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,10104,Fred,9,,4:1,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,49851,Robinho,7,M,5:1,starter
35476,Atletico-MG,4-3-2-1,Roger Machado,9880,J. Cazares,10,M,,substitute
35476,Atletico-MG,4-3-2-1,Roger Machado,80277,Rafael Moura,13,F,,substitute
35476,Atletico-MG,4-3-2-1,Roger Machado,9426,Maicosuel,70,M,,substitute
35476,Atletico-MG,4-3-2-1,Roger Machado,10552,Danilo Barcelos,14,M,,substitute
35476,Atletico-MG,4-3-2-1,Roger Machado,70328,Ralph,15,M,,substitute
35476,Atletico-MG,4-3-2-1,Roger Machado,80566,Rodrigão,16,D,,substitute
35476,Atletico-MG,4-3-2-1,Roger Machado,9733,Giovanni,20,G,,substitute
35476,Atletico-MG,4-3-2-1,Roger Machado,9578,Yago,25,M,,substitute
35476,Atletico-MG,4-3-2-1,Roger Machado,10346,Marlone,92,M,,substitute
35475,Corinthians,4-1-4-1,Fábio Carille,10229,Cássio,12,G,1:1,starter
35475,Corinthians,4-1-4-1,Fábio Carille,2411,Fágner,23,D,2:4,starter
35475,Corinthians,4-1-4-1,Fábio Carille,1260,Pablo,3,D,2:3,starter
35475,Corinthians,4-1-4-1,Fábio Carille,2500,F. Balbuena,4,D,2:2,starter
35475,Corinthians,4-1-4-1,Fábio Carille,2038,Guilherme Arana,13,M,2:1,starter
35475,Corinthians,4-1-4-1,Fábio Carille,10250,Jádson,10,M,3:1,starter
35475,Corinthians,4-1-4-1,Fábio Carille,10094,Rodriguinho,26,M,4:4,starter
35475,Corinthians,4-1-4-1,Fábio Carille,10247,Gabriel,5,M,4:3,starter
35475,Corinthians,4-1-4-1,Fábio Carille,687,Maycon,8,M,4:2,starter
35475,Corinthians,4-1-4-1,Fábio Carille,32906,Jô,7,F,4:1,starter
35475,Corinthians,4-1-4-1,Fábio Carille,2521,Á. Romero,11,M,5:1,starter
35475,Corinthians,4-1-4-1,Fábio Carille,10235,Pedro Henrique,34,D,,substitute
