fixture_id,team_id,team_name,player_id,player_name,minutes,number,position,rating,captain,substitute,offsides,shots_total,shots_on,goals_total,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved
1005651,121,Palmeiras,2410,Weverton,90.0,21,G,6.7,False,False,,,,,1,,3.0,39.0,,31,,,,,,,,,,,0,0,,,0,0,0.0
1005651,121,Palmeiras,9916,Marcos Rocha,90.0,2,D,6.7,False,False,,,,,0,,,84.0,1.0,70,2.0,,,12.0,4.0,1.0,1.0,3.0,1.0,2.0,0,0,,,0,0,
1005651,121,Palmeiras,2502,Gustavo Gómez,90.0,15,D,6.9,True,False,,,,,0,,,46.0,1.0,38,1.0,,1.0,7.0,4.0,1.0,1.0,1.0,,,0,0,,,0,0,
1005651,121,Palmeiras,10083,Murilo,90.0,26,D,7.2,False,False,,,,,0,,,41.0,,37,1.0,1.0,1.0,9.0,5.0,2.0,2.0,,1.0,1.0,0,0,,,0,0,
1005651,121,Palmeiras,279800,Vanderlan,90.0,6,D,6.9,False,False,,,,,0,1.0,,33.0,1.0,30,2.0,,1.0,11.0,4.0,,,1.0,1.0,3.0,0,0,,,0,0,
1005651,121,Palmeiras,9932,Zé Rafael,82.0,8,M,7.3,False,False,,1.0,1.0,,0,,,48.0,,40,5.0,,1.0,14.0,9.0,2.0,2.0,,2.0,4.0,0,0,,,0,0,
1005651,121,Palmeiras,195111,Gabriel Menino,75.0,25,M,6.6,False,False,,,,,0,,,40.0,,34,2.0,,,6.0,4.0,,,1.0,1.0,,0,0,,,0,0,
1005651,121,Palmeiras,10040,Artur,75.0,14,M,6.3,False,False,,1.0,,,0,,,29.0,,23,,,,7.0,4.0,1.0,1.0,,2.0,,0,0,,,0,0,
1005651,121,Palmeiras,295513,José López,82.0,18,M,7.2,False,False,,3.0,2.0,1.0,0,,,22.0,,16,2.0,,1.0,16.0,6.0,,,2.0,,2.0,1,0,,,0,0,
1005651,121,Palmeiras,9939,Dudu,90.0,7,M,8.3,False,False,,1.0,,,0,1.0,,29.0,5.0,25,,,,8.0,6.0,6.0,5.0,,1.0,,0,0,,,0,0,
1005651,121,Palmeiras,377122,Endrick,61.0,9,F,6.6,False,False,,2.0,1.0,1.0,0,,,5.0,,4,,,,18.0,6.0,4.0,2.0,1.0,1.0,7.0,0,0,,,0,0,
1005651,121,Palmeiras,68057,Rafael Navarro,29.0,29,F,6.3,False,True,2.0,2.0,1.0,,0,,,8.0,1.0,7,,,1.0,11.0,3.0,3.0,2.0,,,4.0,0,0,,,0,0,
1005651,121,Palmeiras,195104,Richard Rios,15.0,27,M,7.3,False,True,,1.0,,,0,,,11.0,,11,1.0,,1.0,7.0,5.0,4.0,4.0,,,,0,0,,,0,0,
1005651,121,Palmeiras,53966,Breno Lopes,15.0,19,F,6.9,False,True,,,,,0,,,10.0,,7,1.0,,,5.0,5.0,1.0,1.0,,1.0,,0,0,,,0,0,
1005651,121,Palmeiras,279805,Fabinho,8.0,35,M,6.6,False,True,,1.0,,,0,,,6.0,,5,,1.0,,1.0,,1.0,,,,,0,0,,,0,0,
1005651,121,Palmeiras,404574,Luis Guilherme,8.0,31,F,6.9,False,True,1.0,,,,0,,,4.0,1.0,4,,,,2.0,1.0,,,1.0,1.0,,0,0,,,0,0,
1005651,121,Palmeiras,10372,Marcelo Lomba,,42,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,121,Palmeiras,348897,Kaique,,51,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,121,Palmeiras,348896,Kaiky Naves,,34,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,121,Palmeiras,9913,Luan,,13,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,121,Palmeiras,237101,Gustavo Garcia,,32,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,121,Palmeiras,306800,Jhon Jhon,,40,M,,False,True,,,,,0,,,,,,,,,,,,,,,,1,0,,,0,0,
1005651,121,Palmeiras,278336,Giovani,,17,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,1193,Cuiaba,10226,Walter,90.0,1,G,6.9,True,False,,,,,2,,3.0,26.0,,17,,,1.0,2.0,2.0,,,,,,0,0,,,0,0,0.0
1005651,1193,Cuiaba,308148,Mateusinho,90.0,98,D,6.3,False,False,,,,,0,,,42.0,2.0,32,,,1.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,1,0,,,0,0,
1005651,1193,Cuiaba,10232,Marllon,90.0,4,D,6.6,False,False,,1.0,,,0,,,41.0,,38,1.0,1.0,,6.0,2.0,,,1.0,1.0,1.0,0,0,,,0,0,
1005651,1193,Cuiaba,111324,Allyson,90.0,34,D,7.2,False,False,,,,,0,,,47.0,,43,1.0,1.0,1.0,8.0,7.0,1.0,1.0,,2.0,,0,0,,,0,0,
1005651,1193,Cuiaba,53985,Patric Calmon,74.0,94,D,6.6,False,False,,,,,0,,,38.0,2.0,25,3.0,,2.0,10.0,6.0,2.0,2.0,3.0,,1.0,0,0,,,0,0,
1005651,1193,Cuiaba,160436,Raniele,90.0,14,M,7.5,False,False,,1.0,1.0,1.0,0,,,33.0,,23,3.0,2.0,2.0,18.0,12.0,1.0,,2.0,4.0,,0,0,,,0,0,
1005651,1193,Cuiaba,41183,Filipe Augusto,57.0,5,M,5.9,False,False,,,,,0,,,32.0,,27,1.0,1.0,,9.0,5.0,1.0,1.0,,3.0,2.0,2,1,,,0,0,
1005651,1193,Cuiaba,350,Jonathan Cafú,45.0,7,M,6.7,False,False,,1.0,,,0,1.0,,15.0,1.0,11,,,,10.0,3.0,,,2.0,2.0,3.0,1,0,,,0,0,
1005651,1193,Cuiaba,13293,Pablo Ceppelini,73.0,10,M,6.5,False,False,,1.0,1.0,,0,,,52.0,2.0,47,2.0,,,12.0,4.0,,,4.0,,,0,0,,,0,0,
1005651,1193,Cuiaba,308599,Emerson Ramon,67.0,17,M,6.3,False,False,,2.0,1.0,,0,,,21.0,,17,1.0,,,15.0,6.0,4.0,1.0,1.0,2.0,,0,0,,,0,0,
1005651,1193,Cuiaba,9934,Deyverson,73.0,16,F,6.9,False,False,2.0,2.0,,,0,,,21.0,1.0,13,,,1.0,7.0,6.0,2.0,1.0,,1.0,,1,0,,,0,0,
1005651,1193,Cuiaba,182023,Nicolás Quagliata,45.0,25,F,6.9,False,True,,1.0,,,0,,,19.0,1.0,14,2.0,,,11.0,5.0,3.0,2.0,3.0,1.0,1.0,0,0,,,0,0,
1005651,1193,Cuiaba,70670,Isidro Pitta,23.0,9,F,6.7,False,True,,,,,0,,,6.0,,5,,,,4.0,2.0,1.0,1.0,1.0,1.0,,0,0,,,0,0,
1005651,1193,Cuiaba,80187,Fernando Sobral,17.0,88,M,6.7,False,True,,,,,0,,,17.0,,13,1.0,,1.0,7.0,3.0,,,1.0,2.0,2.0,0,0,,,0,0,
1005651,1193,Cuiaba,77703,Rafael Gava,17.0,28,M,6.9,False,True,,,,,0,,,5.0,2.0,4,,,,2.0,1.0,,,,1.0,1.0,0,0,,,0,0,
1005651,1193,Cuiaba,9709,Matheus Alexandre,16.0,2,D,6,False,True,,1.0,1.0,,0,,,11.0,,8,1.0,,1.0,5.0,1.0,,,1.0,,,0,0,,,0,0,
1005651,1193,Cuiaba,80191,Vinicius Barreta,,26,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,1193,Cuiaba,10442,João Carlos,,21,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,1193,Cuiaba,330130,João Maranini,,30,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,1193,Cuiaba,30925,Alan Empereur,,33,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,1193,Cuiaba,367957,Vitao,,3,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,1193,Cuiaba,276452,Denilson,,27,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005651,1193,Cuiaba,64363,Ronald,,8,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,125,America Mineiro,9373,Matheus Cavichioli,90.0,1,G,7.3,False,False,,,,,3,,5.0,20.0,,10,,,,,,,,,,,0,0,,,0,0,1.0
1005658,125,America Mineiro,10015,Nino Paraíba,90.0,2,D,6,False,False,1.0,,,,0,,,28.0,2.0,18,1.0,,3.0,14.0,6.0,4.0,2.0,,2.0,4.0,1,0,,1.0,0,0,
1005658,125,America Mineiro,10118,Éder Ferreira,90.0,33,D,6.5,False,False,,,,,0,,,36.0,,26,2.0,1.0,2.0,5.0,2.0,,,,,2.0,1,0,,,0,0,
1005658,125,America Mineiro,9868,Iago Maidana,63.0,3,D,6.5,False,False,,,,,0,,,18.0,,15,2.0,1.0,2.0,8.0,4.0,,,1.0,,1.0,1,0,,,0,0,
1005658,125,America Mineiro,77923,Marlon Lopes,90.0,6,D,6.3,False,False,,,,,0,,,32.0,,26,3.0,,4.0,13.0,5.0,,,4.0,1.0,2.0,0,0,,,0,0,
1005658,125,America Mineiro,16637,Emmanuel Martínez,73.0,5,M,6.9,False,False,,,,,0,,,36.0,2.0,32,,1.0,2.0,9.0,3.0,4.0,2.0,,1.0,3.0,0,0,,,0,0,
1005658,125,America Mineiro,9259,Alê,90.0,16,M,6.9,False,False,,2.0,,,0,,,45.0,,40,2.0,,2.0,10.0,5.0,2.0,1.0,1.0,1.0,2.0,0,0,,,0,0,
1005658,125,America Mineiro,10331,Everaldo,63.0,37,M,6.7,False,False,,1.0,1.0,,0,,,25.0,1.0,19,1.0,,,5.0,2.0,,,,1.0,,0,0,,,0,0,
1005658,125,America Mineiro,9842,Juninho,90.0,8,M,6.9,True,False,1.0,2.0,1.0,,0,,,23.0,1.0,18,3.0,,1.0,10.0,6.0,1.0,1.0,,1.0,3.0,0,0,,,0,0,
1005658,125,America Mineiro,9852,Felipe Azevedo,69.0,11,M,6.3,False,False,,,,,0,,,15.0,,12,1.0,,1.0,7.0,2.0,,,,1.0,3.0,0,0,,,0,0,
1005658,125,America Mineiro,41247,Henrique Almeida,63.0,19,F,7.3,False,False,,2.0,,,0,,,8.0,2.0,7,2.0,,,10.0,3.0,2.0,1.0,,,3.0,0,0,,,0,0,
1005658,125,America Mineiro,64000,Ricardo Silva,27.0,45,D,6.7,False,True,,,,,0,,,9.0,,8,,1.0,,,,,,,,,0,0,,,0,0,
1005658,125,America Mineiro,352869,Adyson,27.0,44,F,6.9,False,True,,,,,0,,,17.0,1.0,16,1.0,,2.0,5.0,2.0,1.0,1.0,,,1.0,0,0,,,0,0,
1005658,125,America Mineiro,10437,Wellington Paulista,27.0,9,F,6.9,False,True,,4.0,,,0,,,4.0,,2,,,,6.0,2.0,,,1.0,,1.0,0,0,,,0,0,
1005658,125,America Mineiro,9849,Matheusinho,21.0,7,M,6.9,False,True,,,,,0,,,8.0,2.0,8,,,,3.0,2.0,1.0,1.0,,1.0,,0,0,,,0,0,
1005658,125,America Mineiro,9952,Lucas Kal,17.0,21,D,6.5,False,True,,,,,0,,,12.0,,12,,,,2.0,,,,2.0,,,0,0,,,0,0,
1005658,125,America Mineiro,9663,Mateus Pasinato,,14,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,125,America Mineiro,9316,Nicolas,,30,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,125,America Mineiro,10048,Marcinho,,25,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,125,America Mineiro,10230,Danilo Avelar,,22,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,125,America Mineiro,64364,Dadá Belmonte,,77,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,125,America Mineiro,137607,Mikael,,87,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,125,America Mineiro,16669,Gonzalo Mastriani,,17,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,124,Fluminense,10080,Fábio,90.0,1,G,7.5,False,False,,,,,0,,2.0,53.0,,42,,,,,,,,,,,0,0,,,0,0,0.0
1005658,124,Fluminense,10267,Samuel Xavier,90.0,2,D,7.7,False,False,,,,,0,1.0,,43.0,1.0,36,1.0,1.0,,8.0,4.0,2.0,1.0,1.0,1.0,1.0,0,0,,,0,0,
1005658,124,Fluminense,10306,Nino,79.0,33,D,7.3,True,False,,,,,0,,,41.0,,35,1.0,2.0,,6.0,5.0,,,,,,0,0,,,0,0,
1005658,124,Fluminense,133182,Vitor Mendes,90.0,4,D,7,False,False,,1.0,1.0,,0,,,55.0,,49,,,1.0,8.0,5.0,,,1.0,,1.0,1,0,,,0,0,
1005658,124,Fluminense,363323,Alexsander,45.0,5,D,6.7,False,False,,,,,0,,,20.0,,16,1.0,1.0,,6.0,4.0,1.0,,,1.0,,0,0,,,0,0,
1005658,124,Fluminense,265784,André,90.0,7,M,7.3,False,False,,1.0,,,0,,,48.0,1.0,39,2.0,,2.0,13.0,10.0,2.0,2.0,1.0,6.0,1.0,0,0,,,0,0,
1005658,124,Fluminense,50532,Lima,90.0,45,M,6.9,False,False,,,,,0,,,48.0,1.0,37,1.0,,,10.0,7.0,1.0,1.0,,4.0,2.0,0,0,,,0,0,
1005658,124,Fluminense,10311,Ganso,79.0,10,M,6.9,False,False,,1.0,,,0,1.0,,35.0,1.0,31,1.0,,,4.0,1.0,1.0,,,,,0,0,,,0,0,
1005658,124,Fluminense,278495,Gabriel Pirani,45.0,20,M,6.6,False,False,,1.0,1.0,,0,,,13.0,,11,1.0,1.0,1.0,8.0,6.0,2.0,1.0,,4.0,,0,0,,,0,0,
1005658,124,Fluminense,297522,John Kennedy,90.0,9,F,7.3,False,False,1.0,3.0,3.0,1.0,0,,,17.0,2.0,14,2.0,,,25.0,11.0,5.0,2.0,3.0,5.0,2.0,1,0,1.0,,0,0,
1005658,124,Fluminense,13523,Germán Cano,78.0,14,F,7,False,False,2.0,3.0,2.0,1.0,0,,,16.0,1.0,11,1.0,1.0,,4.0,2.0,,,1.0,,,0,0,,,0,1,
1005658,124,Fluminense,9874,Guga,45.0,23,D,6.9,False,True,,,,,0,,,15.0,,14,2.0,,1.0,5.0,4.0,,,1.0,2.0,,0,0,,,0,0,
1005658,124,Fluminense,350153,Lelê,45.0,99,F,8.2,False,True,,1.0,1.0,1.0,0,1.0,,11.0,1.0,9,1.0,,,3.0,2.0,1.0,1.0,,,,0,0,,,0,0,
1005658,124,Fluminense,16847,Keno,12.0,11,F,6.7,False,True,,,,,0,,,2.0,1.0,2,,,,2.0,,,,1.0,,1.0,0,0,,,0,0,
1005658,124,Fluminense,50081,David Braz,11.0,44,D,6.6,False,True,,,,,0,,,14.0,,12,,,1.0,2.0,,,,,,,0,0,,,0,0,
1005658,124,Fluminense,9924,Thiago Santos,11.0,29,M,6.7,False,True,,,,,0,,,11.0,,8,,,,3.0,2.0,1.0,1.0,,1.0,1.0,0,0,,,0,0,
1005658,124,Fluminense,10079,Vitor Eudes,,98,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,124,Fluminense,293555,Pedro Rangel,,22,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,124,Fluminense,10237,Manoel,,26,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,124,Fluminense,13708,Jhon Arias,,21,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,124,Fluminense,404536,Isaac,,32,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,124,Fluminense,195093,Alexandre Jesus,,19,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005658,124,Fluminense,273555,Giovanni,,37,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005650,120,Botafogo,80296,Lucas Perri,90.0,12,G,7.7,False,False,,,,,1,,7.0,18.0,,9,,,,1.0,,,,,,,0,0,,,0,0,0.0
1005650,120,Botafogo,6201,Leonel Di Plácido,79.0,24,D,6.3,False,False,1.0,,,,0,,,27.0,1.0,19,1.0,,2.0,7.0,1.0,,,3.0,,2.0,1,0,,,0,0,
1005650,120,Botafogo,9566,Adryelson,90.0,34,D,7.3,False,False,,,,,0,,,30.0,,27,,,4.0,8.0,7.0,,,,1.0,,0,0,,,0,0,
1005650,120,Botafogo,10377,Víctor Cuesta,90.0,15,D,6.7,True,False,,,,,0,1.0,,32.0,1.0,27,,,2.0,6.0,1.0,,,2.0,,2.0,1,0,,,0,0,
1005650,120,Botafogo,655,Rafael,45.0,2,D,6.5,False,False,,,,,0,,,8.0,1.0,7,1.0,,1.0,7.0,2.0,1.0,1.0,2.0,,2.0,0,0,,,0,0,
1005650,120,Botafogo,9958,Tchê Tchê,62.0,6,M,6.9,False,False,,1.0,,,0,,,23.0,1.0,22,,,,4.0,2.0,1.0,1.0,,1.0,1.0,0,0,,,0,0,
1005650,120,Botafogo,22167,Danilo Barbosa,90.0,5,M,6.9,False,False,,1.0,,,0,,,28.0,,24,1.0,,4.0,11.0,5.0,3.0,2.0,,1.0,3.0,0,0,,,0,0,
1005650,120,Botafogo,41311,Gustavo Sauer,45.0,10,M,6.3,False,False,1.0,,,,0,,,18.0,,13,,,,5.0,2.0,2.0,2.0,1.0,,2.0,0,0,,,0,0,
1005650,120,Botafogo,44348,Eduardo,90.0,33,M,7.6,False,False,,2.0,1.0,1.0,0,1.0,,21.0,3.0,15,,,1.0,15.0,6.0,2.0,,2.0,4.0,3.0,1,0,,,0,0,
1005650,120,Botafogo,10432,Júnior Santos,79.0,37,M,6.7,False,False,,1.0,,,0,,,12.0,,8,2.0,1.0,1.0,16.0,8.0,7.0,4.0,2.0,1.0,1.0,0,0,,,0,0,
1005650,120,Botafogo,390,Tiquinho Soares,90.0,9,F,7.2,False,False,,2.0,1.0,1.0,0,,,27.0,,16,1.0,,,11.0,4.0,4.0,3.0,,,,0,0,,,0,0,
1005650,120,Botafogo,9771,Daniel Borges,45.0,20,D,6.9,False,True,,1.0,1.0,,0,,,10.0,,8,4.0,,1.0,10.0,5.0,,,2.0,1.0,2.0,0,0,,,0,0,
1005650,120,Botafogo,10077,Luís Henrique,45.0,11,F,6.6,False,True,,,,,0,,,18.0,2.0,16,,,,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,
1005650,120,Botafogo,41362,Lucas Fernandes,28.0,18,M,6.9,False,True,,,,,0,,,11.0,,10,,1.0,,4.0,2.0,1.0,1.0,,1.0,2.0,0,0,,,0,0,
1005650,120,Botafogo,16372,Luis Segovia,11.0,4,D,6.3,False,True,,,,,0,,,6.0,,5,,,,,,,,,,,0,0,,,0,0,
1005650,120,Botafogo,180386,Matías Segovia,11.0,19,M,6.3,False,True,,,,,0,,,4.0,,3,,,1.0,1.0,,,,1.0,,,0,0,,,0,0,
1005650,120,Botafogo,159477,Douglas Borges,,22,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005650,120,Botafogo,10444,Igo Gabriel,,52,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005650,120,Botafogo,41495,Philipe Sampaio,,94,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005650,120,Botafogo,353028,Rai,,75,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005650,120,Botafogo,568,Gabriel Pires,,14,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005650,120,Botafogo,9218,Marlon Freitas,,17,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005650,120,Botafogo,353394,Janderson,,39,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
1005650,126,Sao Paulo,10081,Rafael,90.0,23,G,6.2,False,False,,,,,2,,1.0,34.0,,24,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0
1005650,126,Sao Paulo,500,Rafinha,90.0,13,D,6.6,False,False,,,,,0,,,87.0,2.0,80,2.0,,,9.0,5.0,,,3.0,2.0,,0,0,,,0,0,
1005650,126,Sao Paulo,2571,Robert Arboleda,90.0,5,D,7.5,False,False,,,,,0,,,68.0,,60,4.0,2.0,1.0,8.0,7.0,,,,,,0,0,,,0,0,
1005650,126,Sao Paulo,6083,Alan Franco,90.0,28,D,6.7,False,False,,,,,0,,,85.0,,82,1.0,1.0,3.0,7.0,2.0,,,4.0,,1.0,0,0,,,0,0,
1005650,126,Sao Paulo,10527,Caio Paulista,90.0,38,D,7.2,False,False,,3.0,2.0,,0,,,63.0,,59,1.0,,1.0,14.0,9.0,6.0,6.0,1.0,2.0,1.0,0,0,,,0,0,
1005650,126,Sao Paulo,2581,Jhegson Méndez,65.0,21,M,6.6,False,False,,,,,0,,,55.0,1.0,55,,,1.0,5.0,2.0,2.0,1.0,,1.0,2.0,1,0,,,0,0,
1005650,126,Sao Paulo,51701,Michel Araújo,90.0,15,M,7,False,False,,3.0,1.0,,0,,,52.0,1.0,44,1.0,,,15.0,10.0,3.0,3.0,1.0,4.0,,0,0,,,0,0,
1005650,126,Sao Paulo,9954,Rodrigo Nestor,65.0,11,M,7.2,False,False,,3.0,1.0,,0,,,42.0,,36,2.0,,,5.0,3.0,1.0,1.0,1.0,,2.0,0,0,,,0,0,
1005650,126,Sao Paulo,10323,Luciano,45.0,10,M,7,False,False,,,,,0,1.0,,17.0,1.0,12,1.0,,,3.0,2.0,,,,1.0,1.0,0,0,,,0,0,
