fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
157015,Liverpool,4-3-3,J. Klopp,280,Alisson,1,G,1:1,starter
157015,Liverpool,4-3-3,J. Klopp,290,V. van Dijk,4,D,2:4,starter
157015,Liverpool,4-3-3,J. Klopp,289,A. Robertson,26,D,2:3,starter
157015,Liverpool,4-3-3,J. Klopp,284,J. Gomez,12,D,2:2,starter
157015,Liverpool,4-3-3,J. Klopp,283,T. Alexander-Arnold,66,D,2:1,starter
157015,Liverpool,4-3-3,J. Klopp,300,G. Wijnaldum,5,M,3:3,starter
157015,Liverpool,4-3-3,J. Klopp,292,J. Henderson,14,M,3:2,starter
157015,Liverpool,4-3-3,J. Klopp,299,Fabinho,3,M,3:1,starter
157015,Liverpool,4-3-3,J. Klopp,302,Roberto Firmino,9,F,4:3,starter
157015,Liverpool,4-3-3,J. Klopp,306,Mohamed Salah,11,F,4:2,starter
157015,Liverpool,4-3-3,J. Klopp,305,D. Origi,27,F,4:1,starter
157015,Liverpool,4-3-3,J. Klopp,18812,Adrián,13,G,,substitute
157015,Liverpool,4-3-3,J. Klopp,304,S. Mané,10,F,,substitute
157015,Liverpool,4-3-3,J. Klopp,296,J. Milner,7,M,,substitute
157015,Liverpool,4-3-3,J. Klopp,294,N. Keïta,8,M,,substitute
157015,Liverpool,4-3-3,J. Klopp,286,J. Matip,32,D,,substitute
157015,Liverpool,4-3-3,J. Klopp,297,A. Oxlade-Chamberlain,15,M,,substitute
157015,Liverpool,4-3-3,J. Klopp,307,X. Shaqiri,23,M,,substitute
157015,Norwich,4-2-3-1,D. Farke,19061,T. Krul,1,G,1:1,starter
157015,Norwich,4-2-3-1,D. Farke,19066,G. Hanley,5,D,2:4,starter
157015,Norwich,4-2-3-1,D. Farke,19073,B. Godfrey,4,D,2:3,starter
157015,Norwich,4-2-3-1,D. Farke,19076,J. Lewis,12,D,2:2,starter
157015,Norwich,4-2-3-1,D. Farke,19070,M. Aarons,2,D,2:1,starter
157015,Norwich,4-2-3-1,D. Farke,19078,M. Stiepermann,18,M,3:2,starter
157015,Norwich,4-2-3-1,D. Farke,19077,K. McLean,23,M,3:1,starter
157015,Norwich,4-2-3-1,D. Farke,19081,T. Trybull,19,M,4:3,starter
157015,Norwich,4-2-3-1,D. Farke,19071,E. Buendía,17,M,4:2,starter
157015,Norwich,4-2-3-1,D. Farke,19072,T. Cantwell,14,M,4:1,starter
157015,Norwich,4-2-3-1,D. Farke,19085,T. Pukki,22,F,5:1,starter
157015,Norwich,4-2-3-1,D. Farke,19075,M. Leitner,10,M,,substitute
157015,Norwich,4-2-3-1,D. Farke,19074,O. Hernández,11,M,,substitute
157015,Norwich,4-2-3-1,D. Farke,25643,J. Drmic,20,F,,substitute
157015,Norwich,4-2-3-1,D. Farke,19287,S. Byram,3,D,,substitute
157015,Norwich,4-2-3-1,D. Farke,396,R. Fährmann,21,G,,substitute
157015,Norwich,4-2-3-1,D. Farke,47521,P. Roberts,7,M,,substitute
157015,Norwich,4-2-3-1,D. Farke,19082,M. Vrančić,8,M,,substitute
157016,West Ham,4-2-3-1,M. Pellegrini,2997,Ł. Fabiański,1,G,1:1,starter
157016,West Ham,4-2-3-1,M. Pellegrini,18813,A. Cresswell,3,D,2:4,starter
157016,West Ham,4-2-3-1,M. Pellegrini,18815,R. Fredericks,24,D,2:3,starter
157016,West Ham,4-2-3-1,M. Pellegrini,2500,F. Balbuena,4,D,2:2,starter
157016,West Ham,4-2-3-1,M. Pellegrini,18814,I. Diop,23,D,2:1,starter
157016,West Ham,4-2-3-1,M. Pellegrini,18829,J. Wilshere,19,M,3:2,starter
157016,West Ham,4-2-3-1,M. Pellegrini,18819,M. Antonio,30,M,3:1,starter
157016,West Ham,4-2-3-1,M. Pellegrini,2473,M. Lanzini,10,M,4:3,starter
157016,West Ham,4-2-3-1,M. Pellegrini,2412,Felipe Anderson,8,M,4:2,starter
157016,West Ham,4-2-3-1,M. Pellegrini,2937,D. Rice,41,M,4:1,starter
157016,West Ham,4-2-3-1,M. Pellegrini,1826,S. Haller,22,F,5:1,starter
157016,West Ham,4-2-3-1,M. Pellegrini,1697,Pablo Fornals,18,M,,substitute
157016,West Ham,4-2-3-1,M. Pellegrini,18828,R. Snodgrass,11,M,,substitute
157016,West Ham,4-2-3-1,M. Pellegrini,2886,J. Hernández,9,F,,substitute
157016,West Ham,4-2-3-1,M. Pellegrini,18817,A. Ogbonna,21,D,,substitute
157016,West Ham,4-2-3-1,M. Pellegrini,18827,C. Sánchez,15,M,,substitute
157016,West Ham,4-2-3-1,M. Pellegrini,18818,P. Zabaleta,5,D,,substitute
157016,West Ham,4-2-3-1,M. Pellegrini,47326,Roberto Jiménez,13,G,,substitute
157016,Manchester City,4-3-3,Guardiola,617,Ederson Moraes,31,G,1:1,starter
157016,Manchester City,4-3-3,Guardiola,627,K. Walker,2,D,2:4,starter
157016,Manchester City,4-3-3,Guardiola,622,A. Laporte,14,D,2:3,starter
157016,Manchester City,4-3-3,Guardiola,626,J. Stones,5,D,2:2,starter
157016,Manchester City,4-3-3,Guardiola,641,O. Zinchenko,11,D,2:1,starter
157016,Manchester City,4-3-3,Guardiola,634,David Silva,21,M,3:3,starter
157016,Manchester City,4-3-3,Guardiola,629,K. De Bruyne,17,M,3:2,starter
157016,Manchester City,4-3-3,Guardiola,44,Rodri,16,M,3:1,starter
157016,Manchester City,4-3-3,Guardiola,635,R. Mahrez,26,F,4:3,starter
157016,Manchester City,4-3-3,Guardiola,645,R. Sterling,7,F,4:2,starter
157016,Manchester City,4-3-3,Guardiola,643,Gabriel Jesus,9,F,4:1,starter
157016,Manchester City,4-3-3,Guardiola,642,S. Agüero,10,F,,substitute
157016,Manchester City,4-3-3,Guardiola,633,İ. Gündoğan,8,M,,substitute
157016,Manchester City,4-3-3,Guardiola,631,P. Foden,47,F,,substitute
157016,Manchester City,4-3-3,Guardiola,614,C. Bravo,1,G,,substitute
157016,Manchester City,4-3-3,Guardiola,624,N. Otamendi,30,D,,substitute
157016,Manchester City,4-3-3,Guardiola,636,Bernardo Silva,20,M,,substitute
157016,Manchester City,4-3-3,Guardiola,855,João Cancelo,27,D,,substitute
157017,Bournemouth,3-4-2-1,E. Howe,20355,A. Ramsdale,12,G,1:1,starter
157017,Bournemouth,3-4-2-1,E. Howe,18869,A. Smith,15,M,2:3,starter
157017,Bournemouth,3-4-2-1,E. Howe,18863,S. Cook,3,D,2:2,starter
157017,Bournemouth,3-4-2-1,E. Howe,18861,N. Aké,5,D,2:1,starter
157017,Bournemouth,3-4-2-1,E. Howe,18867,Diego Rico,21,M,3:4,starter
157017,Bournemouth,3-4-2-1,E. Howe,18866,C. Mepham,33,D,3:3,starter
157017,Bournemouth,3-4-2-1,E. Howe,18873,R. Fraser,24,F,3:2,starter
157017,Bournemouth,3-4-2-1,E. Howe,2490,J. Lerma,8,M,3:1,starter
157017,Bournemouth,3-4-2-1,E. Howe,2734,P. Billing,29,M,4:2,starter
157017,Bournemouth,3-4-2-1,E. Howe,2939,C. Wilson,13,F,4:1,starter
157017,Bournemouth,3-4-2-1,E. Howe,18881,J. King,7,F,5:1,starter
157017,Bournemouth,3-4-2-1,E. Howe,18883,D. Solanke,9,F,,substitute
157017,Bournemouth,3-4-2-1,E. Howe,19221,H. Wilson,22,M,,substitute
157017,Bournemouth,3-4-2-1,E. Howe,18864,C. Daniels,11,D,,substitute
157017,Bournemouth,3-4-2-1,E. Howe,18868,J. Simpson,25,D,,substitute
157017,Bournemouth,3-4-2-1,E. Howe,18879,A. Surman,6,M,,substitute
157017,Bournemouth,3-4-2-1,E. Howe,18859,A. Boruc,1,G,,substitute
157017,Bournemouth,3-4-2-1,E. Howe,18876,J. Ibe,10,M,,substitute
157017,Sheffield Utd,3-5-2,C. Wilder,19088,D. Henderson,1,G,1:1,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19091,C. Basham,6,D,2:3,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19097,E. Stevens,3,M,2:2,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19090,G. Baldock,2,M,2:1,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19093,J. Egan,12,D,3:5,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19095,J. O'Connell,5,D,3:4,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19102,J. Fleck,4,M,3:3,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19105,O. Norwood,16,M,3:2,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19104,J. Lundstram,7,M,3:1,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19108,D. McGoldrick,17,F,4:2,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19462,C. Robinson,11,F,4:1,starter
157017,Sheffield Utd,3-5-2,C. Wilder,19337,O. McBurnie,9,F,,substitute
157017,Sheffield Utd,3-5-2,C. Wilder,19592,L. Freeman,8,M,,substitute
157017,Sheffield Utd,3-5-2,C. Wilder,19109,B. Sharp,10,F,,substitute
157017,Sheffield Utd,3-5-2,C. Wilder,19302,B. Osborn,23,M,,substitute
157017,Sheffield Utd,3-5-2,C. Wilder,19089,S. Moore,25,G,,substitute
157017,Sheffield Utd,3-5-2,C. Wilder,19236,M. Bešić,27,M,,substitute
157017,Sheffield Utd,3-5-2,C. Wilder,18759,P. Jagielka,15,D,,substitute
157021,Watford,4-2-2-2,Javi Gracia,18791,B. Foster,26,G,1:1,starter
157021,Watford,4-2-2-2,Javi Gracia,18795,J. Holebas,25,D,2:4,starter
157021,Watford,4-2-2-2,Javi Gracia,18793,C. Cathcart,15,D,2:3,starter
157021,Watford,4-2-2-2,Javi Gracia,18794,Kiko Femenía,21,D,2:2,starter
157021,Watford,4-2-2-2,Javi Gracia,19147,C. Dawson,4,D,2:1,starter
157021,Watford,4-2-2-2,Javi Gracia,18802,E. Capoue,29,M,3:2,starter
157021,Watford,4-2-2-2,Javi Gracia,18805,A. Doucouré,16,M,3:1,starter
157021,Watford,4-2-2-2,Javi Gracia,18806,W. Hughes,19,M,4:2,starter
157021,Watford,4-2-2-2,Javi Gracia,18808,T. Deeney,9,F,4:1,starter
157021,Watford,4-2-2-2,Javi Gracia,18810,A. Gray,18,F,5:2,starter
157021,Watford,4-2-2-2,Javi Gracia,18809,Deulofeu,7,M,5:1,starter
157021,Watford,4-2-2-2,Javi Gracia,2475,R. Pereyra,37,M,,substitute
157021,Watford,4-2-2-2,Javi Gracia,2777,I. Success,22,F,,substitute
157021,Watford,4-2-2-2,Javi Gracia,2860,K. Sema,12,M,,substitute
157021,Watford,4-2-2-2,Javi Gracia,18789,Gomes,1,G,,substitute
157021,Watford,4-2-2-2,Javi Gracia,18804,T. Cleverley,8,M,,substitute
157021,Watford,4-2-2-2,Javi Gracia,18796,D. Janmaat,2,D,,substitute
157021,Watford,4-2-2-2,Javi Gracia,18797,C. Kabasele,27,D,,substitute
157021,Brighton,3-4-3,G. Potter,2741,M. Ryan,1,G,1:1,starter
157021,Brighton,3-4-3,G. Potter,18962,S. Duffy,4,D,2:3,starter
157021,Brighton,3-4-3,G. Potter,18961,D. Burn,33,D,2:2,starter
157021,Brighton,3-4-3,G. Potter,18963,L. Dunk,5,D,2:1,starter
157021,Brighton,3-4-3,G. Potter,18965,Martín Montoya,22,M,3:4,starter
157021,Brighton,3-4-3,G. Potter,18977,D. Stephens,6,M,3:3,starter
157021,Brighton,3-4-3,G. Potter,18970,P. Groß,13,F,3:2,starter
157021,Brighton,3-4-3,G. Potter,18975,D. Pröpper,24,M,3:1,starter
157021,Brighton,3-4-3,G. Potter,18973,S. March,20,M,4:3,starter
157021,Brighton,3-4-3,G. Potter,18982,G. Murray,17,F,4:2,starter
157021,Brighton,3-4-3,G. Potter,18981,J. Locadia,9,F,4:1,starter
157021,Brighton,3-4-3,G. Potter,18978,F. Andone,10,F,,substitute
157021,Brighton,3-4-3,G. Potter,19364,N. Maupay,7,F,,substitute
157021,Brighton,3-4-3,G. Potter,18964,Bernardo,30,D,,substitute
157021,Brighton,3-4-3,G. Potter,19050,A. Mooy,18,M,,substitute
157021,Brighton,3-4-3,G. Potter,19265,A. Webster,15,D,,substitute
157021,Brighton,3-4-3,G. Potter,18958,D. Button,27,G,,substitute
157021,Brighton,3-4-3,G. Potter,1946,L. Trossard,11,M,,substitute
157018,Burnley,4-4-2,S. Dyche,18911,N. Pope,1,G,1:1,starter
157018,Burnley,4-4-2,S. Dyche,21383,E. Pieters,23,D,2:4,starter
157018,Burnley,4-4-2,S. Dyche,18916,M. Lowton,2,D,2:3,starter
157018,Burnley,4-4-2,S. Dyche,18917,B. Mee,6,D,2:2,starter
157018,Burnley,4-4-2,S. Dyche,2936,J. Tarkowski,5,D,2:1,starter
157018,Burnley,4-4-2,S. Dyche,18922,J. Cork,4,M,3:4,starter
157018,Burnley,4-4-2,S. Dyche,2790,J. Guðmunds­son,7,M,3:3,starter
157018,Burnley,4-4-2,S. Dyche,18926,A. Westwood,18,M,3:2,starter
157018,Burnley,4-4-2,S. Dyche,18927,A. Barnes,10,F,3:1,starter
157018,Burnley,4-4-2,S. Dyche,18931,C. Wood,9,F,4:2,starter
157018,Burnley,4-4-2,S. Dyche,18929,D. McNeil,11,M,4:1,starter
157018,Burnley,4-4-2,S. Dyche,19169,J. Rodriguez,19,F,,substitute
157018,Burnley,4-4-2,S. Dyche,18925,A. Lennon,25,M,,substitute
157018,Burnley,4-4-2,S. Dyche,18924,J. Hendrick,13,M,,substitute
157018,Burnley,4-4-2,S. Dyche,18915,K. Long,28,D,,substitute
157018,Burnley,4-4-2,S. Dyche,18908,J. Hart,20,G,,substitute
157018,Burnley,4-4-2,S. Dyche,18912,P. Bardsley,26,D,,substitute
157018,Burnley,4-4-2,S. Dyche,18914,B. Gibson,14,D,,substitute
157018,Southampton,3-4-2-1,R. Hasenhüttl,18933,A. Gunn,28,G,1:1,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,18936,R. Bertrand,21,M,2:3,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,18943,J. Vestergaard,4,D,2:2,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,18940,J. Stephens,5,D,2:1,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,2999,J. Bednarek,35,D,3:4,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,18942,Y. Valery,43,M,3:3,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,18949,Oriol Romeu,14,M,3:2,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,18948,N. Redmond,22,F,3:1,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,2938,J. Ward-Prowse,16,M,4:2,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,18955,D. Ings,9,F,4:1,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,19524,C. Adams,10,F,5:1,starter
157018,Southampton,3-4-2-1,R. Hasenhüttl,18957,M. Obafemi,20,F,,substitute
157018,Southampton,3-4-2-1,R. Hasenhüttl,2735,P. Højbjerg,23,M,,substitute
