fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
720746,Valencia,4-4-2,José Bordalás,24760,G. Mamardashvili,28,G,1:1,starter
720746,Valencia,4-4-2,José Bordalás,915,Gabriel Paulista,5,D,2:4,starter
720746,Valencia,4-4-2,José Bordalás,918,José Gayà,14,D,2:3,starter
720746,Valencia,4-4-2,José Bordalás,6168,O. Alderete,15,D,2:2,starter
720746,Valencia,4-4-2,José Bordalás,1482,Thierry Correia,2,D,2:1,starter
720746,Valencia,4-4-2,José Bordalás,919,Hugo Guillamón,6,M,3:4,starter
720746,Valencia,4-4-2,José Bordalás,932,D. Wass,18,M,3:3,starter
720746,Valencia,4-4-2,José Bordalás,923,D. Cheryshev,17,M,3:2,starter
720746,Valencia,4-4-2,José Bordalás,925,Gonçalo Guedes,7,F,3:1,starter
720746,Valencia,4-4-2,José Bordalás,930,Carlos Soler,10,M,4:2,starter
720746,Valencia,4-4-2,José Bordalás,2615,M. Gómez,9,F,4:1,starter
720746,Valencia,4-4-2,José Bordalás,47087,U. Račić,8,M,,substitute
720746,Valencia,4-4-2,José Bordalás,937,Sobrino,11,F,,substitute
720746,Valencia,4-4-2,José Bordalás,47473,Jason,23,M,,substitute
720746,Valencia,4-4-2,José Bordalás,916,M. Diakhaby,12,D,,substitute
720746,Valencia,4-4-2,José Bordalás,913,Cristian Rivero,25,G,,substitute
720746,Valencia,4-4-2,José Bordalás,162127,Diego López,33,F,,substitute
720746,Valencia,4-4-2,José Bordalás,162559,Joseda,34,D,,substitute
720746,Valencia,4-4-2,José Bordalás,162175,Jesús Vázquez,32,D,,substitute
720746,Valencia,4-4-2,José Bordalás,161879,K. Koindredi,27,M,,substitute
720746,Valencia,4-4-2,José Bordalás,46782,Manu Vallejo,21,F,,substitute
720746,Valencia,4-4-2,José Bordalás,313058,A. Burlamaqui,36,M,,substitute
720746,Getafe,5-3-2,Míchel,47247,David Soria,13,G,1:1,starter
720746,Getafe,5-3-2,Míchel,47257,D. Suárez,22,D,2:5,starter
720746,Getafe,5-3-2,Míchel,2819,S. Mitrović,23,D,2:4,starter
720746,Getafe,5-3-2,Míchel,47250,D. Dakonam,2,D,2:3,starter
720746,Getafe,5-3-2,Míchel,47452,E. Cabaco,3,D,2:2,starter
720746,Getafe,5-3-2,Míchel,47254,M. Olivera,17,D,2:1,starter
720746,Getafe,5-3-2,Míchel,2824,Nemanja Maksimović,20,M,3:3,starter
720746,Getafe,5-3-2,Míchel,47258,M. Arambarri,18,M,3:2,starter
720746,Getafe,5-3-2,Míchel,143,Carles Aleñá,11,M,3:1,starter
720746,Getafe,5-3-2,Míchel,47324,Sandro Ramírez,12,F,4:2,starter
720746,Getafe,5-3-2,Míchel,47499,E. Ünal,10,F,4:1,starter
720746,Getafe,5-3-2,Míchel,2671,Mata,7,F,,substitute
720746,Getafe,5-3-2,Míchel,46,Vitolo,8,M,,substitute
720746,Getafe,5-3-2,Míchel,35503,J. Macías,9,F,,substitute
720746,Getafe,5-3-2,Míchel,47380,Cucurella,15,M,,substitute
720746,Getafe,5-3-2,Míchel,47264,Hugo Duro,14,F,,substitute
720746,Getafe,5-3-2,Míchel,47253,Ignasi Miquel,5,D,,substitute
720746,Getafe,5-3-2,Míchel,47248,Rubén Yáñez,1,G,,substitute
720746,Getafe,5-3-2,Míchel,47459,Chema Rodríguez,6,D,,substitute
720746,Getafe,5-3-2,Míchel,119742,Juan Iglesias,21,D,,substitute
720746,Getafe,5-3-2,Míchel,122956,Diego Conde,27,G,,substitute
720743,Cadiz,4-2-3-1,Álvaro,6492,J. Ledesma,1,G,1:1,starter
720743,Cadiz,4-2-3-1,Álvaro,53625,V. Haroyan,5,D,2:4,starter
720743,Cadiz,4-2-3-1,Álvaro,47561,Carlos Akapo,15,D,2:3,starter
720743,Cadiz,4-2-3-1,Álvaro,47229,Fali Jiménez,3,D,2:2,starter
720743,Cadiz,4-2-3-1,Álvaro,46759,A. Espino,22,D,2:1,starter
720743,Cadiz,4-2-3-1,Álvaro,46769,Álex,8,M,3:2,starter
720743,Cadiz,4-2-3-1,Álvaro,46775,Salvi,7,M,3:1,starter
720743,Cadiz,4-2-3-1,Álvaro,50009,J. Jønsson,2,M,4:3,starter
720743,Cadiz,4-2-3-1,Álvaro,11471,T. Alarcón,12,M,4:2,starter
720743,Cadiz,4-2-3-1,Álvaro,50502,Álvaro Negredo,18,F,4:1,starter
720743,Cadiz,4-2-3-1,Álvaro,47525,A. Lozano,9,M,5:1,starter
720743,Cadiz,4-2-3-1,Álvaro,47041,Alberto Perea,10,F,,substitute
720743,Cadiz,4-2-3-1,Álvaro,47100,Isaac Carcelén,20,D,,substitute
720743,Cadiz,4-2-3-1,Álvaro,66761,M. Osmajić,29,F,,substitute
