fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
1005651,Palmeiras,4-2-3-1,Abel Ferreira,2410,Weverton,21,G,1:1,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,9916,Marcos Rocha,2,D,2:4,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,2502,G. Gómez,15,D,2:3,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,10083,Murilo,26,D,2:2,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,279800,Vanderlan,6,D,2:1,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,9932,Zé Rafael,8,M,3:2,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,195111,Gabriel Menino,25,M,3:1,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,10040,Artur,14,M,4:3,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,295513,J. López,18,M,4:2,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,9939,Dudu,7,M,4:1,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,377122,Endrick,9,F,5:1,starter
1005651,Palmeiras,4-2-3-1,Abel Ferreira,68057,Rafael Navarro,29,F,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,195104,R. Rios,27,M,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,53966,Breno Lopes,19,F,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,404574,Luis Guilherme,31,F,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,279805,Fabinho,35,M,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,10372,Marcelo Lomba,42,G,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,306800,Jhon Jhon,40,M,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,348897,Kaique,51,G,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,278336,Giovani,17,F,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,348896,Kaiky Naves,34,M,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,9913,Luan,13,D,,substitute
1005651,Palmeiras,4-2-3-1,Abel Ferreira,237101,Gustavo Garcia,32,D,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,10226,Walter,1,G,1:1,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,308148,Mateusinho,98,D,2:4,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,10232,Marllon,4,D,2:3,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,111324,Allyson,34,D,2:2,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,53985,Patric Calmon,94,D,2:1,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,160436,Raniele,14,M,3:2,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,41183,Filipe Augusto,5,M,3:1,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,350,Jonathan Cafú,7,M,4:3,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,13293,P. Ceppelini,10,M,4:2,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,308599,Emerson Negueba,17,M,4:1,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,9934,Deyverson,16,F,5:1,starter
1005651,Cuiaba,4-2-3-1,Ivo Vieira,182023,N. Quagliata,25,F,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,70670,I. Pitta,9,F,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,80187,Fernando Sobral,88,M,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,77703,Rafael Gava,28,M,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,9709,Matheus Alexandre,2,D,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,30925,Alan Empereur,33,D,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,367957,Vitão,3,D,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,64363,Ronald,8,M,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,276452,Denilson,27,M,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,80191,Vinicius Barreta,26,G,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,330130,João Maranini,30,D,,substitute
1005651,Cuiaba,4-2-3-1,Ivo Vieira,10442,João Carlos,21,G,,substitute
