fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
710556,Brentford,3-5-2,T. Frank,19465,David Raya,1,G,1:1,starter
710556,Brentford,3-5-2,T. Frank,19124,P. Jansson,18,D,2:3,starter
710556,Brentford,3-5-2,T. Frank,1119,K. Ajer,20,D,2:2,starter
710556,Brentford,3-5-2,T. Frank,19346,R. Henry,3,M,2:1,starter
710556,Brentford,3-5-2,T. Frank,19789,E. Pinnock,5,D,3:5,starter
710556,Brentford,3-5-2,T. Frank,30407,C. Nørgaard,6,M,3:4,starter
710556,Brentford,3-5-2,T. Frank,19352,Sergi Canós,7,M,3:3,starter
710556,Brentford,3-5-2,T. Frank,25073,V. Janelt,27,M,3:2,starter
710556,Brentford,3-5-2,T. Frank,15799,F. Onyeka,15,M,3:1,starter
710556,Brentford,3-5-2,T. Frank,19974,I. Toney,17,F,4:2,starter
710556,Brentford,3-5-2,T. Frank,20589,B. Mbeumo,19,F,4:1,starter
710556,Brentford,3-5-2,T. Frank,19345,M. Sørensen,29,D,,substitute
710556,Brentford,3-5-2,T. Frank,162189,M. Bidstrup,28,M,,substitute
710556,Brentford,3-5-2,T. Frank,19363,M. Forss,9,F,,substitute
710556,Brentford,3-5-2,T. Frank,19343,P. Gunnarsson,13,G,,substitute
710556,Brentford,3-5-2,T. Frank,2699,S. Ghoddos,14,F,,substitute
710556,Brentford,3-5-2,T. Frank,20649,Y. Wissa,11,M,,substitute
710556,Brentford,3-5-2,T. Frank,17772,C. Goode,4,D,,substitute
710556,Brentford,3-5-2,T. Frank,37440,H. Dervişoğlu,21,F,,substitute
710556,Brentford,3-5-2,T. Frank,15745,M. Rasmussen,30,D,,substitute
710556,Arsenal,4-2-3-1,Mikel Arteta,1438,B. Leno,1,G,1:1,starter
710556,Arsenal,4-2-3-1,Mikel Arteta,46792,Pablo Marí,22,D,2:4,starter
710556,Arsenal,4-2-3-1,Mikel Arteta,19016,C. Chambers,21,D,2:3,starter
710556,Arsenal,4-2-3-1,Mikel Arteta,1117,K. Tierney,3,D,2:2,starter
710556,Arsenal,4-2-3-1,Mikel Arteta,19959,B. White,4,D,2:1,starter
710556,Arsenal,4-2-3-1,Mikel Arteta,1464,G. Xhaka,34,M,3:2,starter
710556,Arsenal,4-2-3-1,Mikel Arteta,1161,E. Smith Rowe,10,M,3:1,starter
710556,Arsenal,4-2-3-1,Mikel Arteta,1427,A. Lokonga,23,M,4:3,starter
710556,Arsenal,4-2-3-1,Mikel Arteta,3246,N. Pépé,19,M,4:2,starter
710556,Arsenal,4-2-3-1,Mikel Arteta,138835,F. Balogun,26,F,4:1,starter
