fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
605113,720,Valladolid,3,4,9,2,6,3,11,3,3.0,52%,2.0,0.0,3.0,347,238,69%
605113,545,Eibar,5,5,11,1,5,6,21,4,1.0,48%,3.0,1.0,2.0,302,195,65%
605106,530,Atletico Madrid,0,7,13,6,5,8,11,9,4.0,54%,1.0,,2.0,600,523,87%
605106,533,Villarreal,2,4,6,0,3,3,7,1,0.0,46%,2.0,,0.0,510,429,84%
605111,548,Real Sociedad,6,2,11,3,9,2,21,5,4.0,53%,3.0,,1.0,384,264,69%
605111,546,Getafe,1,2,5,2,2,3,13,4,3.0,47%,3.0,,3.0,335,212,63%
605114,797,Elche,0,2,2,0,2,0,8,0,3.0,51%,0.0,,4.0,511,425,83%
605114,726,Huesca,4,10,18,4,12,6,26,5,2.0,49%,2.0,,0.0,475,407,86%
605112,532,Valencia,2,1,5,2,2,3,11,4,5.0,46%,2.0,,6.0,407,331,81%
605112,543,Real Betis,8,6,17,3,12,5,14,7,0.0,54%,2.0,,2.0,458,383,84%
605110,727,Osasuna,5,8,13,0,8,5,19,6,2.0,39%,3.0,,3.0,291,202,69%
605110,538,Celta Vigo,3,5,9,1,4,5,10,5,3.0,61%,3.0,,2.0,477,375,79%
605105,542,Alaves,3,4,8,1,6,2,20,0,2.0,40%,2.0,1.0,0.0,299,197,66%
605105,531,Athletic Club,0,7,8,1,5,3,17,6,3.0,60%,3.0,0.0,2.0,432,317,73%
605109,539,Levante,4,6,11,1,6,5,14,4,3.0,45%,2.0,,1.0,422,341,81%
605109,541,Real Madrid,3,6,13,4,7,6,8,6,1.0,55%,1.0,,4.0,514,434,84%
605108,724,Cadiz,4,6,14,4,7,7,16,2,0.0,41%,2.0,,4.0,306,225,74%
605108,715,Granada CF,5,4,13,4,5,8,16,5,1.0,59%,2.0,,3.0,430,340,79%
605107,529,Barcelona,5,5,12,2,8,4,11,6,0.0,54%,1.0,,0.0,647,570,88%
605107,536,Sevilla,1,10,13,2,9,4,18,5,1.0,46%,1.0,,4.0,537,468,87%
605121,715,Granada CF,3,2,13,8,7,6,16,5,2.0,51%,4.0,0.0,3.0,371,296,80%
605121,536,Sevilla,3,3,8,2,5,3,11,1,0.0,49%,4.0,1.0,2.0,370,293,79%
605118,538,Celta Vigo,5,8,15,2,13,2,16,8,1.0,52%,3.0,,2.0,483,384,80%
605118,530,Atletico Madrid,4,4,9,1,7,2,18,4,0.0,48%,4.0,,5.0,451,361,80%
605123,541,Real Madrid,2,8,14,4,9,5,7,4,6.0,74%,2.0,,3.0,631,553,88%
605123,724,Cadiz,5,9,14,0,11,3,5,11,1.0,26%,0.0,,2.0,199,115,58%
605120,546,Getafe,4,4,9,1,5,4,20,7,1.0,27%,4.0,,1.0,217,126,58%
605120,529,Barcelona,1,5,7,1,5,2,10,2,3.0,73%,3.0,,3.0,617,535,87%
605119,545,Eibar,6,1,10,3,5,5,14,6,1.0,52%,2.0,0.0,3.0,358,227,63%
605119,727,Osasuna,2,4,8,2,6,2,14,7,2.0,48%,3.0,1.0,6.0,327,196,60%
605116,531,Athletic Club,5,6,14,3,12,2,11,9,3.0,51%,3.0,,1.0,381,305,80%
605116,539,Levante,1,3,6,2,5,1,10,3,2.0,49%,1.0,,2.0,358,275,77%
605124,533,Villarreal,6,7,16,3,6,10,13,3,0.0,62%,3.0,,2.0,595,533,90%
605124,532,Valencia,3,5,11,3,3,8,8,7,2.0,38%,1.0,,4.0,347,289,83%
605115,542,Alaves,2,7,13,4,9,4,11,2,4.0,46%,2.0,,1.0,390,327,84%
605115,797,Elche,3,1,7,3,5,2,11,6,4.0,54%,5.0,,2.0,465,382,82%
605122,726,Huesca,7,3,12,2,9,3,14,3,1.0,66%,1.0,,1.0,569,472,83%
605122,720,Valladolid,3,1,5,1,3,2,24,1,2.0,34%,2.0,,5.0,298,197,66%
605117,543,Real Betis,1,4,7,2,4,3,11,6,2.0,55%,2.0,,2.0,501,390,78%
605117,548,Real Sociedad,5,2,8,1,7,1,18,2,9.0,45%,1.0,,1.0,402,291,72%
605134,797,Elche,2,0,3,1,2,1,15,0,1.0,46%,3.0,,2.0,456,377,83%
605134,532,Valencia,4,6,14,4,7,7,8,7,4.0,54%,2.0,,0.0,515,445,86%
605126,529,Barcelona,4,2,10,4,6,4,11,7,0.0,52%,3.0,,6.0,595,528,89%
605126,541,Real Madrid,9,4,15,2,13,2,13,7,1.0,48%,2.0,,3.0,537,473,88%
605132,536,Sevilla,3,14,21,4,13,8,11,13,2.0,71%,0.0,,0.0,651,560,86%
605132,545,Eibar,1,1,3,1,2,1,12,3,0.0,29%,3.0,,3.0,261,179,69%
605130,727,Osasuna,2,3,7,2,3,4,18,2,1.0,39%,3.0,,5.0,326,224,69%
605130,531,Athletic Club,5,4,13,4,7,6,10,5,4.0,61%,2.0,,1.0,498,379,76%
605125,530,Atletico Madrid,6,6,13,1,7,6,19,8,3.0,40%,2.0,0.0,3.0,382,288,75%
605125,543,Real Betis,3,3,12,6,5,7,12,5,1.0,60%,0.0,1.0,4.0,563,489,87%
605133,720,Valladolid,1,3,5,1,5,0,9,2,4.0,44%,1.0,1.0,1.0,344,244,71%
605133,542,Alaves,4,8,14,2,12,2,7,4,3.0,56%,0.0,0.0,1.0,437,344,79%
605128,724,Cadiz,0,4,5,1,3,2,14,0,1.0,23%,2.0,,2.0,219,142,65%
605128,533,Villarreal,2,3,7,2,3,4,7,5,3.0,77%,2.0,,0.0,748,660,88%
605127,546,Getafe,1,3,10,6,5,5,19,6,3.0,65%,4.0,,1.0,351,243,69%
605127,715,Granada CF,2,2,5,1,2,3,23,1,1.0,35%,2.0,,1.0,202,88,44%
605131,548,Real Sociedad,6,6,13,1,11,2,12,4,1.0,52%,2.0,,3.0,438,354,81%
605131,726,Huesca,4,0,7,3,2,5,11,5,7.0,48%,1.0,,2.0,409,317,78%
605129,539,Levante,3,4,10,3,4,6,11,3,5.0,58%,2.0,,2.0,505,407,81%
605129,538,Celta Vigo,3,3,11,5,6,5,19,2,0.0,42%,2.0,,2.0,351,247,70%
605139,545,Eibar,3,5,9,1,6,3,10,7,2.0,73%,1.0,,2.0,639,519,81%
605139,724,Cadiz,4,2,6,0,3,3,10,2,2.0,27%,1.0,,3.0,240,109,45%
605142,541,Real Madrid,6,3,13,4,9,4,16,6,2.0,59%,0.0,,1.0,662,592,89%
605142,726,Huesca,2,6,9,1,5,4,9,3,1.0,41%,2.0,,2.0,446,383,86%
605136,531,Athletic Club,5,4,16,7,11,5,17,6,0.0,46%,5.0,,1.0,358,275,77%
605136,536,Sevilla,3,3,7,1,6,1,19,1,1.0,54%,5.0,,3.0,432,355,82%
605141,727,Osasuna,3,4,8,1,5,3,12,3,0.0,44%,1.0,,3.0,444,321,72%
605141,530,Atletico Madrid,6,4,11,1,8,3,10,2,2.0,56%,2.0,,2.0,567,458,81%
605135,542,Alaves,3,1,4,0,3,1,16,2,1.0,20%,4.0,1.0,7.0,206,133,65%
605135,529,Barcelona,9,8,25,8,15,10,4,14,3.0,80%,3.0,0.0,2.0,830,748,90%
605137,543,Real Betis,10,5,17,2,12,5,13,1,0.0,59%,2.0,,1.0,656,593,90%
605137,797,Elche,2,2,4,0,3,1,12,1,4.0,41%,1.0,,7.0,440,380,86%
605138,538,Celta Vigo,2,5,9,2,7,2,19,2,2.0,45%,2.0,1.0,3.0,402,311,77%
605138,548,Real Sociedad,7,1,9,1,7,2,16,3,2.0,55%,5.0,0.0,1.0,474,390,82%
605140,715,Granada CF,2,3,5,0,3,2,7,2,3.0,28%,2.0,1.0,3.0,197,126,64%
605140,539,Levante,4,10,19,5,8,11,14,8,0.0,72%,3.0,0.0,1.0,481,410,85%
605143,532,Valencia,5,4,9,0,4,5,18,0,6.0,38%,8.0,1.0,3.0,286,190,66%
605143,546,Getafe,5,8,16,3,12,4,25,3,2.0,62%,5.0,1.0,3.0,434,333,77%
605144,533,Villarreal,5,3,11,3,7,4,13,6,3.0,59%,1.0,,1.0,541,455,84%
605144,720,Valladolid,1,5,11,5,8,3,13,4,0.0,41%,3.0,,3.0,335,258,77%
605154,797,Elche,1,5,8,2,7,1,18,3,0.0,51%,3.0,,5.0,467,393,84%
605154,538,Celta Vigo,6,7,14,1,8,6,12,3,3.0,49%,5.0,,0.0,458,384,84%
605148,726,Huesca,6,8,14,0,13,1,16,4,6.0,58%,2.0,,2.0,473,368,78%
605148,545,Eibar,3,4,8,1,2,6,30,3,0.0,42%,0.0,,4.0,343,242,71%
605146,529,Barcelona,10,7,18,1,17,1,8,9,3.0,59%,2.0,0.0,4.0,617,551,89%
605146,543,Real Betis,6,4,12,2,9,3,10,5,1.0,41%,2.0,1.0,4.0,417,342,82%
605151,536,Sevilla,1,6,9,2,4,5,11,3,4.0,66%,2.0,,2.0,543,462,85%
605151,727,Osasuna,2,5,10,3,5,5,19,0,2.0,34%,3.0,,0.0,274,197,72%
605145,530,Atletico Madrid,7,5,17,5,12,5,10,2,3.0,67%,1.0,,3.0,764,697,91%
605145,724,Cadiz,3,6,10,1,4,6,9,7,1.0,33%,1.0,,3.0,337,261,77%
605147,546,Getafe,5,2,13,6,6,7,18,3,2.0,44%,3.0,,2.0,362,265,73%
605147,533,Villarreal,5,2,9,2,8,1,11,3,3.0,56%,4.0,,3.0,469,357,76%
605150,548,Real Sociedad,9,9,22,4,15,7,8,15,1.0,73%,2.0,1.0,1.0,610,526,86%
605150,715,Granada CF,1,1,2,0,1,1,11,0,1.0,27%,1.0,0.0,7.0,232,152,66%
605149,539,Levante,5,8,17,4,11,6,12,12,6.0,71%,1.0,0.0,1.0,531,443,83%
605149,542,Alaves,2,1,6,3,6,0,16,1,1.0,29%,6.0,1.0,4.0,215,144,67%
605153,720,Valladolid,4,3,7,0,5,2,23,2,3.0,30%,4.0,,1.0,212,144,68%
605153,531,Athletic Club,2,7,17,8,14,3,11,11,1.0,70%,2.0,,2.0,478,395,83%
605152,532,Valencia,4,3,7,0,5,2,13,1,0.0,35%,3.0,,5.0,319,247,77%
605152,541,Real Madrid,6,10,16,0,9,7,14,8,1.0,65%,2.0,,1.0,555,498,90%
605162,727,Osasuna,7,10,18,1,12,6,14,4,2.0,54%,2.0,,4.0,486,363,75%
605162,726,Huesca,5,1,6,0,5,1,15,3,3.0,46%,3.0,,6.0,413,290,70%
605161,539,Levante,5,4,13,4,6,7,15,5,0.0,43%,1.0,,4.0,365,298,82%
605161,797,Elche,5,1,11,5,7,4,11,4,1.0,57%,4.0,,4.0,483,411,85%
605164,533,Villarreal,1,6,13,6,11,2,16,4,2.0,47%,1.0,,,507,450,89%
605164,541,Real Madrid,1,0,6,5,2,4,14,2,5.0,53%,2.0,,,584,517,89%
605163,536,Sevilla,10,4,15,1,12,3,14,3,2.0,57%,2.0,,5.0,501,428,85%
605163,538,Celta Vigo,7,2,10,1,8,2,20,2,1.0,43%,2.0,,6.0,387,306,79%
605157,530,Atletico Madrid,2,4,9,3,4,5,12,8,2.0,45%,4.0,,4.0,522,446,85%
605157,529,Barcelona,4,4,13,5,8,5,6,8,2.0,55%,0.0,,1.0,613,544,89%
605158,545,Eibar,5,8,14,1,8,6,16,3,2.0,51%,3.0,1.0,3.0,307,180,59%
605158,546,Getafe,3,4,8,1,5,3,22,4,2.0,49%,4.0,0.0,4.0,291,157,54%
605159,724,Cadiz,0,2,2,0,0,2,14,1,3.0,31%,2.0,,2.0,246,155,63%
605159,548,Real Sociedad,4,7,14,3,10,4,14,6,5.0,69%,1.0,,0.0,529,441,83%
605160,715,Granada CF,6,8,16,2,6,10,16,5,1.0,59%,4.0,,0.0,400,299,75%
605160,720,Valladolid,3,5,9,1,7,2,14,3,0.0,41%,3.0,,5.0,280,179,64%
605155,542,Alaves,3,0,13,10,9,4,21,4,3.0,33%,1.0,,3.0,250,171,68%
605155,532,Valencia,5,7,13,1,9,4,16,5,1.0,67%,1.0,,1.0,492,415,84%
605156,531,Athletic Club,9,2,14,3,13,1,16,6,3.0,40%,,,1.0,342,265,77%
605156,543,Real Betis,1,0,7,6,5,2,8,3,4.0,60%,,,6.0,523,444,85%
605173,720,Valladolid,4,6,10,0,8,2,18,3,3.0,34%,0.0,,2.0,251,167,67%
605173,539,Levante,3,7,10,0,3,7,11,11,1.0,66%,3.0,,3.0,476,380,80%
605174,797,Elche,3,1,4,0,1,3,16,1,1.0,47%,6.0,1.0,1.0,400,326,82%
605174,724,Cadiz,2,2,6,2,4,2,15,9,0.0,53%,2.0,0.0,2.0,418,355,85%
605172,532,Valencia,2,1,5,2,1,4,12,2,1.0,33%,2.0,,5.0,324,238,73%
605172,530,Atletico Madrid,6,7,14,1,8,6,15,7,1.0,67%,5.0,,3.0,657,559,85%
605169,726,Huesca,1,2,5,2,1,4,14,1,0.0,32%,4.0,,3.0,267,185,69%
605169,536,Sevilla,4,9,16,3,13,3,9,10,1.0,68%,3.0,,1.0,563,477,85%
605170,541,Real Madrid,9,10,20,1,12,8,8,12,2.0,67%,2.0,,4.0,562,493,88%
605170,542,Alaves,6,1,11,4,8,3,17,9,1.0,33%,3.0,,7.0,276,213,77%
605165,529,Barcelona,11,7,20,2,11,9,8,5,1.0,71%,1.0,,5.0,813,739,91%
605165,727,Osasuna,5,3,10,2,5,5,12,3,2.0,29%,0.0,,6.0,303,237,78%
605168,546,Getafe,3,7,11,1,7,4,16,3,3.0,52%,2.0,,1.0,333,214,64%
605168,531,Athletic Club,2,3,5,0,1,4,23,2,2.0,48%,4.0,,2.0,313,187,60%
605167,538,Celta Vigo,8,7,17,2,12,5,14,8,2.0,67%,5.0,1.0,1.0,609,512,84%
605167,715,Granada CF,2,6,9,1,5,4,13,0,1.0,33%,3.0,0.0,4.0,294,197,67%
605171,548,Real Sociedad,4,2,8,2,8,0,18,4,1.0,54%,5.0,,1.0,462,368,80%
605171,533,Villarreal,2,4,10,4,5,5,12,4,4.0,46%,3.0,,3.0,377,280,74%
605166,543,Real Betis,3,2,7,2,4,3,13,6,4.0,63%,2.0,,4.0,529,393,74%
605166,545,Eibar,6,5,11,0,7,4,14,2,4.0,37%,1.0,,3.0,300,171,57%
605176,531,Athletic Club,0,7,10,3,5,5,7,4,0.0,49%,2.0,,2.0,468,371,79%
605176,538,Celta Vigo,4,2,6,0,5,1,15,5,1.0,51%,1.0,,0.0,475,362,76%
605181,539,Levante,8,3,12,1,11,1,12,5,2.0,68%,2.0,0.0,0.0,563,478,85%
605181,546,Getafe,0,7,9,2,7,2,13,5,2.0,32%,7.0,2.0,5.0,239,154,64%
605183,536,Sevilla,2,7,12,3,7,5,15,4,3.0,63%,1.0,,2.0,627,557,89%
605183,541,Real Madrid,3,7,10,0,7,3,20,3,0.0,37%,3.0,,2.0,368,287,78%
605177,530,Atletico Madrid,4,7,14,3,9,5,10,4,3.0,53%,4.0,,3.0,547,451,82%
605177,720,Valladolid,3,6,13,4,5,8,10,4,0.0,47%,2.0,,2.0,471,376,80%
605179,724,Cadiz,3,3,7,1,4,3,10,5,1.0,17%,0.0,,8.0,183,110,60%
605179,529,Barcelona,8,4,21,9,9,12,7,13,1.0,83%,2.0,,2.0,864,764,88%
605180,715,Granada CF,6,5,15,4,10,5,12,4,1.0,47%,2.0,,4.0,395,295,75%
605180,726,Huesca,7,6,16,3,13,3,16,2,1.0,53%,0.0,,3.0,435,360,83%
605182,727,Osasuna,0,5,10,5,5,5,16,2,5.0,47%,3.0,,3.0,380,274,72%
605182,543,Real Betis,5,5,12,2,9,3,12,5,4.0,53%,2.0,,0.0,431,314,73%
605184,533,Villarreal,3,6,12,3,7,5,16,4,2.0,57%,3.0,,0.0,544,480,88%
605184,797,Elche,0,2,3,1,0,3,13,0,1.0,43%,2.0,,3.0,403,323,80%
605175,542,Alaves,1,3,5,1,3,2,3,2,1.0,32%,1.0,1.0,5.0,263,177,67%
605175,548,Real Sociedad,5,6,13,2,7,6,11,3,4.0,68%,0.0,0.0,1.0,544,458,84%
605178,545,Eibar,3,12,19,4,14,5,15,8,0.0,63%,3.0,,4.0,456,343,75%
605178,532,Valencia,4,2,6,0,3,3,10,0,5.0,37%,2.0,,3.0,269,127,47%
605193,720,Valladolid,6,3,11,2,10,1,14,3,3.0,46%,4.0,,4.0,366,259,71%
605193,727,Osasuna,6,3,13,4,11,2,18,3,1.0,54%,5.0,,3.0,400,286,72%
605192,532,Valencia,2,7,11,2,8,3,19,0,3.0,39%,2.0,,3.0,285,193,68%
605192,531,Athletic Club,5,3,13,5,8,5,16,10,1.0,61%,6.0,,0.0,424,332,78%
605188,546,Getafe,2,5,8,1,4,4,14,5,2.0,25%,2.0,,0.0,201,133,66%
605188,536,Sevilla,0,5,8,3,6,2,13,3,4.0,75%,3.0,,1.0,632,565,89%
605189,726,Huesca,3,6,11,2,7,4,14,5,5.0,66%,1.0,,1.0,533,450,84%
605189,542,Alaves,1,1,3,1,3,0,20,2,2.0,34%,4.0,,2.0,267,175,66%
605190,541,Real Madrid,3,3,11,5,6,5,7,3,0.0,56%,1.0,,1.0,662,594,90%
605190,530,Atletico Madrid,1,3,5,1,3,2,16,6,2.0,44%,3.0,,2.0,502,431,86%
605191,548,Real Sociedad,2,4,8,2,5,3,14,5,4.0,49%,4.0,,3.0,344,233,68%
605191,545,Eibar,4,7,16,5,9,7,11,4,5.0,51%,3.0,,1.0,339,246,73%
605186,543,Real Betis,5,3,11,3,4,7,13,4,1.0,46%,2.0,,1.0,441,367,83%
605186,533,Villarreal,2,4,7,1,7,0,14,8,2.0,54%,3.0,,4.0,497,417,84%
605194,797,Elche,1,5,9,3,8,1,16,6,1.0,67%,4.0,,4.0,524,449,86%
605194,715,Granada CF,5,5,13,3,9,4,15,5,2.0,33%,2.0,,1.0,243,177,73%
605185,529,Barcelona,13,8,24,3,15,9,4,12,4.0,63%,2.0,,3.0,659,596,90%
605185,539,Levante,3,2,6,1,2,4,15,4,0.0,37%,1.0,,12.0,383,306,80%
605187,538,Celta Vigo,4,3,7,0,6,1,24,1,4.0,61%,2.0,,2.0,563,471,84%
605187,724,Cadiz,2,6,12,4,7,5,9,5,2.0,39%,1.0,,0.0,339,260,77%
605251,541,Real Madrid,5,9,18,4,10,8,8,6,5.0,68%,1.0,0.0,3.0,649,597,92%
605251,531,Athletic Club,4,3,10,3,8,2,9,6,0.0,32%,3.0,1.0,2.0,296,227,77%
605246,529,Barcelona,4,7,14,3,13,1,17,2,4.0,53%,3.0,,4.0,505,424,84%
605246,548,Real Sociedad,5,3,12,4,7,5,14,3,4.0,47%,3.0,,2.0,428,352,82%
605195,531,Athletic Club,3,6,10,1,5,5,9,5,3.0,54%,0.0,0.0,1.0,482,420,87%
605195,726,Huesca,1,2,6,3,3,3,16,5,1.0,46%,3.0,1.0,1.0,400,326,82%
605196,530,Atletico Madrid,6,6,12,0,6,6,13,2,1.0,48%,1.0,,2.0,503,444,88%
605196,797,Elche,3,4,8,1,5,3,14,4,2.0,52%,2.0,,3.0,531,486,92%
605197,529,Barcelona,9,9,25,7,13,12,10,8,1.0,72%,4.0,,2.0,715,640,90%
605197,532,Valencia,4,4,11,3,8,3,14,3,1.0,28%,2.0,,7.0,261,196,75%
605202,539,Levante,5,3,13,5,8,5,19,3,1.0,45%,2.0,,4.0,333,263,79%
605202,548,Real Sociedad,5,9,15,1,11,4,14,4,1.0,55%,1.0,,3.0,402,333,83%
605203,727,Osasuna,1,4,6,1,2,4,17,2,0.0,32%,2.0,1.0,3.0,278,203,73%
605203,533,Villarreal,6,5,13,2,10,3,16,2,1.0,68%,2.0,0.0,0.0,611,525,86%
605204,536,Sevilla,3,7,14,4,8,6,13,7,1.0,59%,3.0,,4.0,525,445,85%
605204,720,Valladolid,5,4,12,3,5,7,10,7,1.0,41%,4.0,,2.0,349,262,75%
605198,538,Celta Vigo,3,4,11,4,9,2,18,3,4.0,55%,2.0,,2.0,521,409,79%
605198,542,Alaves,2,3,8,3,6,2,12,5,2.0,45%,2.0,,1.0,417,311,75%
605201,715,Granada CF,3,4,8,1,4,4,21,1,6.0,30%,3.0,,1.0,229,136,59%
605201,543,Real Betis,1,6,14,7,7,7,16,10,2.0,70%,4.0,,1.0,502,403,80%
605200,724,Cadiz,1,4,8,3,3,5,8,2,3.0,61%,2.0,,2.0,472,389,82%
605200,546,Getafe,4,1,6,1,2,4,23,4,1.0,39%,7.0,,1.0,305,205,67%
605199,545,Eibar,3,6,10,1,4,6,11,4,2.0,33%,1.0,,1.0,307,220,72%
605199,541,Real Madrid,5,3,11,3,6,5,7,4,5.0,67%,0.0,,2.0,651,546,84%
605211,532,Valencia,4,2,10,4,7,3,11,3,0.0,30%,3.0,,2.0,248,171,69%
605211,536,Sevilla,3,14,19,2,12,7,17,5,2.0,70%,2.0,,4.0,586,498,85%
