fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
721118,797,Elche,9,6,19,4,13,6,11,8,2.0,59%,2.0,,1.0,511,451,88%
721118,546,Getafe,2,4,7,1,4,3,9,3,1.0,41%,2.0,,6.0,353,289,82%
721109,542,Alaves,2,5,9,2,4,5,11,4,0.0,50%,0.0,,5.0,400,320,80%
721109,724,Cadiz,6,6,13,1,9,4,13,4,2.0,50%,1.0,,2.0,403,322,80%
721111,715,Granada CF,5,3,15,7,10,5,9,7,1.0,39%,1.0,,5.0,312,224,72%
721111,540,Espanyol,5,2,10,3,6,4,12,3,0.0,61%,0.0,,5.0,523,433,83%
721112,727,Osasuna,1,7,11,3,7,4,8,5,1.0,63%,2.0,,4.0,462,378,82%
721112,798,Mallorca,6,4,14,4,7,7,14,7,2.0,37%,2.0,,1.0,278,189,68%
721110,529,Barcelona,3,7,14,4,9,5,12,12,5.0,70%,3.0,,1.0,667,613,92%
721110,533,Villarreal,3,1,4,0,4,0,7,1,0.0,30%,1.0,,3.0,305,240,79%
721115,536,Sevilla,3,7,13,3,8,5,13,5,2.0,66%,3.0,,1.0,680,579,85%
721115,531,Athletic Club,1,4,10,5,7,3,12,0,0.0,34%,3.0,,2.0,342,266,78%
721114,548,Real Sociedad,3,6,12,3,7,5,16,3,0.0,62%,4.0,,3.0,587,487,83%
721114,530,Atletico Madrid,5,0,6,1,3,3,11,2,2.0,38%,2.0,,2.0,348,256,74%
