id_partida,id_league,referee,date,venue.name,home.name,home.id,away.name,away.id,home.winner,home,away,halftime.home,halftime.away
1005707,71,Paulo Cesar Zanovelli da Silva,2023-05-13T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Flamengo,127,False,2,3,1,3
1005701,71,Sávio Pereira,2023-05-13T21:30:00+00:00,Allianz Parque,Palmeiras,121,RB Bragantino,794,,1,1,0,0
1005699,71,Edina Alves Batista,2023-05-13T21:30:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Cuiaba,1193,True,2,0,1,0
1005704,71,Raphael Claus,2023-05-14T00:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Internacional,119,True,2,0,1,0
1005705,71,Bruno Mota Correia,2023-05-14T19:00:00+00:00,Arena do Grêmio,Gremio,130,Fortaleza EC,154,,0,0,0,0
1005702,71,Bruno Arleu de Araujo,2023-05-14T19:00:00+00:00,Neo Química Arena,Corinthians,131,Sao Paulo,126,,1,1,1,1
1005700,71,Rodrigo José Pereira de Lima,2023-05-14T19:00:00+00:00,Estádio São Januário,Vasco DA Gama,133,Santos,128,False,0,1,0,1
1005708,71,Wilton Pereira Sampaio,2023-05-14T21:30:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Cruzeiro,135,False,0,4,0,1
1005706,71,Flavio Rodrigues De Souza,2023-05-14T21:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Coritiba,147,True,3,2,0,1
1005703,71,Rafael Rodrigo Klein,2023-05-14T21:30:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Botafogo,120,True,2,1,1,1
1005717,71,Denis Ribeiro Serafim,2023-05-20T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Goias,151,,1,1,1,1
1005710,71,Braulio da Silva Machado,2023-05-20T21:30:00+00:00,Estádio Nilton Santos,Botafogo,120,Fluminense,124,True,1,0,0,0
1005718,71,Luiz Flávio,2023-05-20T21:30:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Fortaleza EC,154,True,2,1,2,1
1005711,71,Leandro Vuaden,2023-05-20T21:30:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Vasco DA Gama,133,True,4,2,2,1
1005716,71,Rodrigo José Pereira de Lima,2023-05-20T21:30:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Atletico-MG,1062,False,1,2,1,1
1005713,71,Felipe Fernandes de Lima,2023-05-20T21:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Atletico Paranaense,134,True,2,0,1,0
1005712,71,Raphael Claus,2023-05-21T00:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Palmeiras,121,,0,0,0,0
1005709,71,Rafael Rodrigo Klein,2023-05-21T19:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Corinthians,131,True,1,0,0,0
1005715,71,Flavio Rodrigues De Souza,2023-05-21T21:30:00+00:00,Arena do Grêmio,Gremio,130,Internacional,119,True,3,1,2,0
1005714,71,Sávio Pereira,2023-05-22T23:00:00+00:00,Arena do Jacaré,Cruzeiro,135,Cuiaba,1193,False,0,1,0,1
1005726,71,Sávio Pereira,2023-05-27T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Gremio,130,False,1,2,1,1
1005727,71,Edina Alves Batista,2023-05-27T19:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Vasco DA Gama,133,True,2,0,0,0
1005719,71,Luiz Flávio,2023-05-27T21:30:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Cruzeiro,135,,1,1,1,1
1005728,71,Denis Ribeiro Serafim,2023-05-27T21:30:00+00:00,Arena Pantanal,Cuiaba,1193,Coritiba,147,,1,1,1,0
1005721,71,Rafael Rodrigo Klein,2023-05-28T00:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Goias,151,True,2,1,0,1
1005725,71,Wagner do Nascimento Magalhaes,2023-05-28T19:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Bahia,118,True,2,0,0,0
1005722,71,Leandro Vuaden,2023-05-28T19:00:00+00:00,Neo Química Arena,Corinthians,131,Fluminense,124,True,2,0,0,0
1005723,71,Anderson Daronco,2023-05-28T21:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Santos,128,True,2,0,1,0
1005724,71,Braulio da Silva Machado,2023-05-28T21:30:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Palmeiras,121,,1,1,1,0
1005720,71,Raphael Claus,2023-05-28T22:00:00+00:00,Estádio Nilton Santos,Botafogo,120,America Mineiro,125,True,2,0,1,0
1005737,71,João,2023-06-03T19:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Bahia,118,,0,0,0,0
1005738,71,Anderson Daronco,2023-06-03T21:30:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Corinthians,131,True,2,0,0,0
1005736,71,Vinicius Gonçalves Dias Araujo,2023-06-03T21:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Botafogo,120,True,1,0,1,0
1005734,71,Sávio Pereira,2023-06-03T21:30:00+00:00,Estádio Municipal João Havelange,Cruzeiro,135,Atletico-MG,1062,False,0,1,0,1
1005732,71,Paulo Cesar Zanovelli da Silva,2023-06-04T00:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Internacional,119,,1,1,1,1
1005729,71,Rodrigo José Pereira de Lima,2023-06-04T19:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,RB Bragantino,794,True,2,1,2,0
1005735,71,Wilton Pereira Sampaio,2023-06-04T19:00:00+00:00,Arena do Grêmio,Gremio,130,Sao Paulo,126,True,2,1,2,1
1005731,71,Felipe Fernandes de Lima,2023-06-04T21:30:00+00:00,Allianz Parque,Palmeiras,121,Coritiba,147,True,3,1,2,0
1005733,71,Marcelo de Lima Henrique,2023-06-04T21:30:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Cuiaba,1193,False,0,1,0,0
1005730,71,Braulio da Silva Machado,2023-06-05T23:00:00+00:00,Estadio Jornalista Mário Filho,Vasco DA Gama,133,Flamengo,127,False,1,4,0,4
1005746,71,Bruno Mota Correia,2023-06-10T19:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Santos,128,,0,0,0,0
1005747,71,Rodrigo José Pereira de Lima,2023-06-10T21:30:00+00:00,Arena Fonte Nova,Bahia,118,Cruzeiro,135,,2,2,1,2
1005742,71,André Luiz,2023-06-10T21:30:00+00:00,Neo Química Arena,Corinthians,131,Cuiaba,1193,,1,1,0,0
1005744,71,Rafael Rodrigo Klein,2023-06-10T21:30:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,RB Bragantino,794,,1,1,1,1
1005740,71,Wilton Pereira Sampaio,2023-06-11T00:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Fortaleza EC,154,True,2,0,1,0
1005748,71,João,2023-06-11T14:00:00+00:00,Estádio Governador Magalhães Pinto,America Mineiro,125,Atletico Paranaense,134,,2,2,0,1
1005745,71,Edina Alves Batista,2023-06-11T19:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Vasco DA Gama,133,True,2,1,2,1
1005741,71,Raphael Claus,2023-06-11T19:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Palmeiras,121,False,0,2,0,1
1005739,71,Sávio Pereira,2023-06-11T21:30:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Gremio,130,True,3,0,1,0
1005743,71,Leandro Vuaden,2023-06-11T21:30:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Fluminense,124,,2,2,1,1
1005751,71,Sávio Pereira,2023-06-21T22:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Atletico Paranaense,134,True,2,1,1,1
1005754,71,Bruno Arleu de Araujo,2023-06-21T22:00:00+00:00,Estádio Governador Magalhães Pinto,Cruzeiro,135,Fortaleza EC,154,False,0,1,0,0
1005752,71,Leandro Vuaden,2023-06-21T23:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Corinthians,131,False,0,2,0,2
1005757,71,Wilton Pereira Sampaio,2023-06-22T00:30:00+00:00,Arena Fonte Nova,Bahia,118,Palmeiras,121,True,1,0,0,0
1005749,71,Ramon Abatti,2023-06-22T00:30:00+00:00,Estádio Municipal General Raulino de Oliveira,Fluminense,124,Atletico-MG,1062,,1,1,1,1
1005755,71,Edina Alves Batista,2023-06-22T22:00:00+00:00,Arena do Grêmio,Gremio,130,America Mineiro,125,True,3,1,1,1
1005750,71,Jean Pierre Goncalves Lima,2023-06-22T23:00:00+00:00,Estádio São Januário,Vasco DA Gama,133,Goias,151,False,0,1,0,0
1005756,71,André Luiz,2023-06-22T23:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Internacional,119,False,0,1,0,0
1005758,71,Flavio Rodrigues De Souza,2023-06-22T23:00:00+00:00,Arena Pantanal,Cuiaba,1193,Botafogo,120,False,0,1,0,0
1005753,71,Anderson Daronco,2023-06-23T00:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Flamengo,127,True,4,0,1,0
1005766,71,Wagner do Nascimento Magalhaes,2023-06-24T19:00:00+00:00,Ligga Arena,Atletico Paranaense,134,Corinthians,131,True,1,0,1,0
1005759,71,Sávio Pereira,2023-06-24T21:30:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Bahia,118,True,2,1,0,1
1005767,71,Leandro Vuaden,2023-06-24T21:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Atletico-MG,1062,True,2,1,0,0
1005764,71,Ramon Abatti,2023-06-25T00:00:00+00:00,Estádio Raimundo Sampaio,Cruzeiro,135,Sao Paulo,126,True,1,0,1,0
1005761,71,Anderson Daronco,2023-06-25T19:00:00+00:00,Allianz Parque,Palmeiras,121,Botafogo,120,False,0,1,0,1
1005765,71,João,2023-06-25T19:00:00+00:00,Arena do Grêmio,Gremio,130,Coritiba,147,True,5,1,1,1
1005768,71,Flavio Rodrigues De Souza,2023-06-25T21:30:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Internacional,119,False,1,2,1,0
1005762,71,Wilton Pereira Sampaio,2023-06-25T21:30:00+00:00,Estádio Urbano Caldeira,Santos,128,Flamengo,127,False,2,3,1,1
1005763,71,Bruno Mota Correia,2023-06-25T21:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Goias,151,True,2,0,2,0
1005760,71,Rafael Rodrigo Klein,2023-06-27T00:00:00+00:00,Estádio Luso-Brasileiro,Vasco DA Gama,133,Cuiaba,1193,True,1,0,0,0
1005771,71,Anderson Daronco,2023-07-01T19:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Fluminense,124,True,1,0,0,0
1005777,71,Marcelo de Lima Henrique,2023-07-01T21:30:00+00:00,Arena Fonte Nova,Bahia,118,Gremio,130,False,1,2,1,1
1005769,71,Sávio Pereira,2023-07-01T21:30:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Fortaleza EC,154,True,2,0,1,0
1005775,71,Wagner do Nascimento Magalhaes,2023-07-02T00:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Cruzeiro,135,,0,0,0,0
1005772,71,Edina Alves Batista,2023-07-02T14:00:00+00:00,Neo Química Arena,Corinthians,131,RB Bragantino,794,False,0,1,0,1
1005770,71,Raphael Claus,2023-07-02T19:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Vasco DA Gama,133,True,2,0,0,0
1005776,71,Jean Pierre Goncalves Lima,2023-07-02T19:00:00+00:00,Ligga Arena,Atletico Paranaense,134,Palmeiras,121,,2,2,0,1
1005774,71,Wilton Pereira Sampaio,2023-07-02T19:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,America Mineiro,125,,2,2,2,0
1005778,71,Bruno Mota Correia,2023-07-02T21:30:00+00:00,Arena Pantanal,Cuiaba,1193,Santos,128,True,3,0,0,0
1005773,71,Denis Ribeiro Serafim,2023-07-03T23:00:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Coritiba,147,False,1,2,0,2
1005780,71,Sávio Pereira,2023-07-08T19:00:00+00:00,Estádio São Januário,Vasco DA Gama,133,Cruzeiro,135,False,0,1,0,1
1005788,71,Wagner do Nascimento Magalhaes,2023-07-08T19:00:00+00:00,Arena Pantanal,Cuiaba,1193,Bahia,118,,1,1,1,0
1005786,71,Rafael Rodrigo Klein,2023-07-08T21:30:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,America Mineiro,125,True,3,1,2,1
1005784,71,Rodrigo José Pereira de Lima,2023-07-08T21:30:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Corinthians,131,False,0,1,0,1
1005781,71,Ramon Abatti,2023-07-09T00:00:00+00:00,Allianz Parque,Palmeiras,121,Flamengo,127,,1,1,1,0
1005782,71,Bruno Arleu de Araujo,2023-07-09T14:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Goias,151,True,4,3,3,1
1005779,71,Luiz Flávio,2023-07-09T19:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Internacional,119,True,2,0,2,0
1005783,71,Raphael Claus,2023-07-09T19:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Sao Paulo,126,,0,0,0,0
1005785,71,Flavio Rodrigues De Souza,2023-07-09T21:30:00+00:00,Arena do Grêmio,Gremio,130,Botafogo,120,False,0,2,0,0
1005787,71,André Luiz,2023-07-09T21:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Atletico Paranaense,134,True,1,0,0,0
1005790,71,Anderson Daronco,2023-07-16T00:00:00+00:00,Estádio Nilton Santos,Botafogo,120,RB Bragantino,794,True,2,0,0,0
1005794,71,Leandro Vuaden,2023-07-16T14:00:00+00:00,Estádio Raimundo Sampaio,Cruzeiro,135,Coritiba,147,,0,0,0,0
1005789,71,Sávio Pereira,2023-07-16T19:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Flamengo,127,,0,0,0,0
1005791,71,Braulio da Silva Machado,2023-07-16T19:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Santos,128,True,4,1,2,0
1005797,71,Yuri Elino Ferreira da Cruz,2023-07-16T19:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Cuiaba,1193,False,0,1,0,1
1005795,71,Rodrigo José Pereira de Lima,2023-07-16T21:30:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Palmeiras,121,,0,0,0,0
1005796,71,Rafael Rodrigo Klein,2023-07-16T21:30:00+00:00,Ligga Arena,Atletico Paranaense,134,Bahia,118,True,2,0,2,0
1005793,71,Raphael Claus,2023-07-17T23:00:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Atletico-MG,1062,,0,0,0,0
1005801,71,Rafael Rodrigo Klein,2023-07-22T19:00:00+00:00,Allianz Parque,Palmeiras,121,Fortaleza EC,154,True,3,1,1,1
1005799,71,Rodrigo José Pereira de Lima,2023-07-22T19:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,America Mineiro,125,,1,1,0,0
1005807,71,André Luiz,2023-07-22T21:30:00+00:00,Arena Fonte Nova,Bahia,118,Corinthians,131,,0,0,0,0
1005808,71,Bruno Mota Correia,2023-07-22T21:30:00+00:00,Arena Pantanal,Cuiaba,1193,Sao Paulo,126,True,2,1,0,0
1005805,71,Luiz Flávio,2023-07-23T00:00:00+00:00,Arena do Grêmio,Gremio,130,Atletico-MG,1062,True,1,0,1,0
1005802,71,Ramon Abatti,2023-07-23T19:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Botafogo,120,,2,2,1,0
1005804,71,Caio Max Augusto Vieira,2023-07-23T19:00:00+00:00,Estádio Raimundo Sampaio,Cruzeiro,135,Goias,151,False,0,1,0,1
1005803,71,Maguielson Lima Barbosa,2023-07-23T19:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Internacional,119,,0,0,0,0
1005800,71,Paulo Cesar Zanovelli da Silva,2023-07-23T21:30:00+00:00,Estádio São Januário,Vasco DA Gama,133,Atletico Paranaense,134,False,0,2,0,0
1005806,71,Flavio Rodrigues De Souza,2023-07-24T22:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Fluminense,124,True,2,0,2,0
1005815,71,Matheus Delgado Candançan,2023-07-29T19:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Cuiaba,1193,False,1,2,1,1
1005809,71,Rodrigo José Pereira de Lima,2023-07-29T19:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Santos,128,True,1,0,0,0
1005816,71,Yuri Elino Ferreira da Cruz,2023-07-29T19:00:00+00:00,Ligga Arena,Atletico Paranaense,134,Cruzeiro,135,,3,3,1,2
1005812,71,Leandro Vuaden,2023-07-29T21:30:00+00:00,Neo Química Arena,Corinthians,131,Vasco DA Gama,133,True,3,1,1,0
1005817,71,André Luiz,2023-07-29T21:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,RB Bragantino,794,False,0,3,0,1
1005814,71,Flavio Rodrigues De Souza,2023-07-30T00:00:00+00:00,Estádio Raimundo Sampaio,Atletico-MG,1062,Flamengo,127,False,1,2,1,0
1005811,71,Ramon Abatti,2023-07-30T14:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Bahia,118,,0,0,0,0
1005810,71,João,2023-07-30T19:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Coritiba,147,True,4,1,3,1
1005818,71,Braulio da Silva Machado,2023-07-30T19:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Palmeiras,121,False,1,4,1,2
1005813,71,Paulo Cesar Zanovelli da Silva,2023-07-30T21:30:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Gremio,130,,1,1,0,0
1005822,71,André Luiz,2023-08-05T19:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Atletico Paranaense,134,,1,1,0,1
1005825,71,Wagner do Nascimento Magalhaes,2023-08-05T21:30:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Corinthians,131,,2,2,1,1
1005823,71,Leandro Vuaden,2023-08-05T21:30:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Fortaleza EC,154,True,1,0,0,0
1005819,71,Ramon Abatti,2023-08-06T00:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Palmeiras,121,True,2,1,1,0
1005821,71,Rodrigo José Pereira de Lima,2023-08-06T19:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Atletico-MG,1062,False,0,2,0,1
1005820,71,Luiz Flávio,2023-08-06T19:00:00+00:00,Estádio São Januário,Vasco DA Gama,133,Gremio,130,True,1,0,0,0
1005827,71,Matheus Delgado Candançan,2023-08-06T21:30:00+00:00,Arena Fonte Nova,Bahia,118,America Mineiro,125,True,3,1,1,0
1005824,71,Raphael Claus,2023-08-06T21:30:00+00:00,Estádio Governador Magalhães Pinto,Cruzeiro,135,Botafogo,120,,0,0,0,0
1005826,71,Yuri Elino Ferreira da Cruz,2023-08-06T21:30:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,RB Bragantino,794,False,0,1,0,1
1005828,71,Anderson Daronco,2023-08-06T23:00:00+00:00,Arena Pantanal,Cuiaba,1193,Flamengo,127,True,3,0,0,0
1005830,71,Flavio Rodrigues De Souza,2023-08-13T00:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Internacional,119,True,3,1,0,1
1005834,71,Sávio Pereira,2023-08-13T14:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Bahia,118,True,1,0,0,0
1005838,71,Luiz Flávio,2023-08-13T19:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Goias,151,False,0,1,0,1
