fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
94480,Sao Paulo,4-2-3-1,Cuca,9944,Tiago Volpi,23,G,1:1,starter
94480,Sao Paulo,4-2-3-1,Cuca,2571,R. Arboleda,5,D,2:4,starter
94480,Sao Paulo,4-2-3-1,Cuca,9946,Reinaldo,6,D,2:3,starter
94480,Sao Paulo,4-2-3-1,Cuca,9945,Bruno Alves,3,,2:2,starter
94480,Sao Paulo,4-2-3-1,Cuca,9949,Igor Vinicius,2,D,2:1,starter
94480,Sao Paulo,4-2-3-1,Cuca,9955,Éverton,22,M,3:2,starter
94480,Sao Paulo,4-2-3-1,Cuca,9966,Húdson,25,M,3:1,starter
94480,Sao Paulo,4-2-3-1,Cuca,9958,Tchê Tchê,28,M,4:3,starter
94480,Sao Paulo,4-2-3-1,Cuca,9967,Igor Gomes,26,M,4:2,starter
94480,Sao Paulo,4-2-3-1,Cuca,9972,Alexandre Pato,7,F,4:1,starter
94480,Sao Paulo,4-2-3-1,Cuca,9971,Antony,39,M,5:1,starter
94480,Sao Paulo,4-2-3-1,Cuca,9959,Hernanes,15,M,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9969,Jonas Toró,44,,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9962,Vitor Bueno,12,M,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9975,Brenner,30,F,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9961,Everton Felipe,18,M,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9960,Willian Farias,17,M,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9942,Jean,1,G,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9970,Nenê,10,M,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9965,Helinho,11,F,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9956,Jucilei,8,M,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9951,Léo,16,D,,substitute
94480,Sao Paulo,4-2-3-1,Cuca,9953,Anderson Martins,4,D,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,2497,R. Fernández,1,G,1:1,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10050,J. Carli,3,D,2:4,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10051,Gabriel,2,D,2:3,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10048,Marcinho,4,D,2:2,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10057,Jonathan,6,D,2:1,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10069,Cícero,8,M,3:1,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10068,João Paulo,10,M,4:4,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10062,Gustavo Bochecha,5,M,4:3,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10063,Wenderson,7,M,4:2,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10076,Rodrigo Pimpão,9,M,4:1,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10074,Erik,11,M,5:1,starter
94480,Botafogo,4-1-4-1,Eduardo Barroca,10073,Luiz Fernando,17,M,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10066,Gustavo Ferrareis,19,M,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10071,L. Valencia,20,M,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10054,Gilson,15,D,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10078,Igor Cássio,18,F,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10045,Diego Cavalieri,12,G,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10070,Alan Santos,16,M,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10060,Rickson,22,M,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10065,Jean,21,M,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10053,Helerson,23,D,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10052,Marcelo Benevenuto,14,D,,substitute
94480,Botafogo,4-1-4-1,Eduardo Barroca,10056,Fernando Costanza,13,D,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10187,Tiepo,98,G,1:1,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10197,Eduardo,2,D,2:4,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10196,Alan Ruschel,28,D,2:3,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10195,Gum,3,D,2:2,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10199,Douglas,23,D,2:1,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10192,Bruno Pacheco,6,D,3:2,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10211,Márcio Araújo,8,M,3:1,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10203,Gustavo Campanharo,10,M,4:3,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10214,D. Torres,12,M,4:2,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10222,Everaldo,77,F,4:1,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10224,Regis,83,F,5:1,starter
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10223,Aylon,18,M,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10205,Amaral,55,M,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10189,Renato,19,F,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10208,Vinícius,63,,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10202,Bryan,31,D,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10207,Augusto Cesar,20,M,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10193,Roberto,32,D,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10194,Rafael Pereira,33,D,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10198,Tharlis,85,D,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10220,Perotti,99,F,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10218,Lourency,13,M,,substitute
94475,Chapecoense-SC,4-2-3-1,Ney Franco,10184,Elias,95,G,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10372,Marcelo Lomba,12,G,1:1,starter
94475,Internacional,4-3-3,Odair Hellmann,10386,Bruno,2,D,2:4,starter
94475,Internacional,4-3-3,Odair Hellmann,10382,Uendel,6,D,2:3,starter
94475,Internacional,4-3-3,Odair Hellmann,10385,Emerson Santos,20,D,2:2,starter
94475,Internacional,4-3-3,Odair Hellmann,10383,Roberto,40,D,2:1,starter
94475,Internacional,4-3-3,Odair Hellmann,10390,Camilo,21,M,3:3,starter
94475,Internacional,4-3-3,Odair Hellmann,10395,Rodrigo Lindoso,19,M,3:2,starter
94475,Internacional,4-3-3,Odair Hellmann,10403,Neilton,17,M,3:1,starter
94475,Internacional,4-3-3,Odair Hellmann,10396,Nonato,33,M,4:3,starter
94475,Internacional,4-3-3,Odair Hellmann,10406,Rafael Sóbis,23,F,4:2,starter
94475,Internacional,4-3-3,Odair Hellmann,10400,William Pottker,99,M,4:1,starter
94475,Internacional,4-3-3,Odair Hellmann,10399,J. Alvez,86,F,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10397,M. Sarrafiore,29,M,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10378,Rodrigo Moledo,4,D,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10377,V. Cuesta,15,D,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10402,N. López,7,F,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10375,Iago,28,D,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10387,Edenílson,8,M,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10376,Zeca,37,D,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10391,A. D'Alessandro,10,M,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10404,Guilherme Parede,77,M,,substitute
94475,Internacional,4-3-3,Odair Hellmann,10371,Daniel,42,G,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9859,Victor,1,G,1:1,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9876,Fábio Santos,6,D,2:4,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9866,Leonardo Silva,3,D,2:3,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9868,Iago Maidana,19,D,2:2,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9874,Guga,98,M,2:1,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9892,Adílson,21,M,3:2,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9888,Elias,7,M,3:1,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9899,Luan,27,M,4:3,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,2492,Y. Chará,8,M,4:2,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9894,Ricardo Oliveira,9,F,4:1,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9901,Geuvânio,49,M,5:1,starter
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9886,Vinícius Goes,29,M,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9890,Jair,88,M,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9882,José Welison,14,M,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9900,Maicon,11,M,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9869,Matheus Mancini,15,D,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9865,Patric,2,D,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9883,Nathan,23,M,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9893,Alerrandro,44,F,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9861,Fernando,33,G,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9862,Cleiton,40,G,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9889,Bruninho,43,F,,substitute
94472,Atletico-MG,4-2-3-1,Rodrigo Santana,9870,Hulk,22,D,,substitute
94472,Avai,4-1-4-1,Geninho,10508,Vladimir,89,G,1:1,starter
94472,Avai,4-1-4-1,Geninho,10513,Betão,3,D,2:4,starter
94472,Avai,4-1-4-1,Geninho,10517,Marquinhos Silva,33,D,2:3,starter
94472,Avai,4-1-4-1,Geninho,10522,Paulinho Oliveira,6,,2:2,starter
94472,Avai,4-1-4-1,Geninho,10514,Matheus Barbosa,94,M,2:1,starter
94472,Avai,4-1-4-1,Geninho,10518,Iury,22,M,3:1,starter
94472,Avai,4-1-4-1,Geninho,10534,J. Mosquera,5,M,4:4,starter
94472,Avai,4-1-4-1,Geninho,10526,Pedro Castro,7,M,4:3,starter
94472,Avai,4-1-4-1,Geninho,10531,Gegé,20,M,4:2,starter
