id_partida,id_league,referee,date,venue.name,home.name,home.id,away.name,away.id,home.winner,home,away,halftime.home,halftime.away
35455,71,"Anderson Daronco, Brazil",2017-05-27T22:00:00+00:00,Morumbi,Sao Paulo,126,Palmeiras,121,True,2,0,0,0
35454,71,"Vinicius Goncalves Dias Araujo, Brazil",2017-05-28T00:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Coritiba,147,False,0,1,0,0
35453,71,"Wagner do Nascimento Magalhaes, Brazil",2017-05-28T14:00:00+00:00,Arena Independência,Atletico-MG,1062,Ponte Preta,139,,2,2,1,0
35452,71,"Eduardo Tomaz de Aquino Valadao, Brazil",2017-05-28T19:00:00+00:00,Urbano Caldeira,Santos,128,Cruzeiro,135,False,0,1,0,0
35451,71,"Braulio Da Silva Machado, Brazil",2017-05-28T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Flamengo,127,,1,1,0,1
35450,71,"Paulo Schleich Vollkopf, Brazil",2017-05-28T19:00:00+00:00,Serra Dourada,Atletico Goianiense,144,Corinthians,131,False,0,1,0,1
35449,71,"Jailson Macedo Freitas, Brazil",2017-05-28T21:00:00+00:00,Ilha do Retiro,Sport Recife,123,Gremio,130,True,4,3,1,2
35448,71,"Rodolpho Toski Marques, Brazil",2017-05-28T22:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Bahia,118,True,1,0,1,0
35447,71,"Marcelo De Lima Henrique, Brazil",2017-05-29T23:00:00+00:00,Arena Condá,Chapecoense-sc,132,Avai,145,True,2,0,2,0
35446,71,"Raphael Claus, Brazil",2017-06-03T19:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Atletico Paranaense,134,True,1,0,0,0
35445,71,"Ricardo Marques Ribeiro, Brazil",2017-06-03T21:00:00+00:00,Estadio Giulite Coutinho,Fluminense,124,Vitoria,136,True,2,1,1,0
35444,71,"Anderson Daronco, Brazil",2017-06-03T22:00:00+00:00,Arena Corinthians,Corinthians,131,Santos,128,True,2,0,0,0
35443,71,"Dewson Fernando Freitas da Silva, Brazil",2017-06-04T14:00:00+00:00,Estádio do Maracanã,Flamengo,127,Botafogo,120,,0,0,0,0
35442,71,"Reway Wagner, Brazil",2017-06-04T14:00:00+00:00,Estádio da Ressacada,Avai,145,Sport Recife,123,True,1,0,1,0
35440,71,"Marcelo De Lima Henrique, Brazil",2017-06-04T19:00:00+00:00,Allianz Parque,Palmeiras,121,Atletico-MG,1062,,0,0,0,0
35439,71,"Sandro Meira Ricci, Brazil",2017-06-04T19:00:00+00:00,Arena do Grêmio,Gremio,130,Vasco DA Gama,133,True,2,0,1,0
35441,71,"Rodolpho Toski Marques, Brazil",2017-06-04T19:00:00+00:00,Moisés Lucarelli,Ponte Preta,139,Sao Paulo,126,True,1,0,0,0
35438,71,"Claudio Francisco Lima E. Silva, Brazil",2017-06-04T22:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Chapecoense-sc,132,False,0,2,0,1
35437,71,"Rodrigo Batista Raposo, Brazil",2017-06-05T23:00:00+00:00,Arena Fonte Nova,Bahia,118,Atletico Goianiense,144,True,3,0,2,0
35436,71,"Igor Junio Benevenuto, Brazil",2017-06-06T23:00:00+00:00,Estadio Giulite Coutinho,Fluminense,124,Atletico Paranaense,134,,1,1,1,1
35435,71,"Braulio Da Silva Machado, Brazil",2017-06-07T22:30:00+00:00,Estádio Couto Pereira,Coritiba,147,Palmeiras,121,True,1,0,0,0
35434,71,"Bruno Arleu de Araujo, Brazil",2017-06-07T22:30:00+00:00,Arena Independência,Atletico-MG,1062,Avai,145,True,1,0,1,0
35433,71,"Dewson Fernando Freitas da Silva, Brazil",2017-06-08T00:00:00+00:00,Urbano Caldeira,Santos,128,Botafogo,120,True,1,0,0,0
35431,71,"Anderson Daronco, Brazil",2017-06-08T00:45:00+00:00,Ilha do Retiro,Sport Recife,123,Flamengo,127,True,2,0,0,0
35432,71,"Reway Wagner, Brazil",2017-06-08T00:45:00+00:00,São Januário,Vasco DA Gama,133,Corinthians,131,False,2,5,0,2
35430,71,"Rafael Traci, Brazil",2017-06-08T22:30:00+00:00,Morumbi,Sao Paulo,126,Vitoria,136,True,2,0,0,0
35429,71,"Pericles Bassols Pegado Cortez, Brazil",2017-06-08T22:30:00+00:00,Serra Dourada,Atletico Goianiense,144,Ponte Preta,139,True,3,0,2,0
35428,71,"Rodolpho Toski Marques, Brazil",2017-06-08T23:00:00+00:00,Arena Condá,Chapecoense-sc,132,Gremio,130,False,3,6,1,2
35427,71,"Wagner do Nascimento Magalhaes, Brazil",2017-06-09T00:00:00+00:00,Arena Fonte Nova,Bahia,118,Cruzeiro,135,True,1,0,1,0
35426,71,"Andre Luiz de Freitas Castro, Brazil",2017-06-10T19:00:00+00:00,Allianz Parque,Palmeiras,121,Fluminense,124,True,3,1,2,1
35425,71,"Caio Max Augusto Vieira, Brazil",2017-06-10T22:00:00+00:00,São Januário,Vasco DA Gama,133,Sport Recife,123,True,2,1,0,0
35424,71,"Flavio Rodrigues De Souza, Brazil",2017-06-11T14:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Coritiba,147,,2,2,1,1
35421,71,"Ricardo Marques Ribeiro, Brazil",2017-06-11T19:00:00+00:00,Arena Corinthians,Corinthians,131,Sao Paulo,126,True,3,2,2,1
35423,71,"Raphael Claus, Brazil",2017-06-11T19:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Atletico-MG,1062,True,2,0,1,0
35422,71,"Dewson Fernando Freitas da Silva, Brazil",2017-06-11T19:00:00+00:00,Moisés Lucarelli,Ponte Preta,139,Chapecoense-sc,132,True,3,2,2,0
35420,71,"Paulo Schleich Vollkopf, Brazil",2017-06-11T19:00:00+00:00,Estádio da Ressacada,Avai,145,Flamengo,127,,1,1,0,0
35419,71,"Joao Batista de Arruda, Brazil",2017-06-11T21:30:00+00:00,Estádio Mineirão,Cruzeiro,135,Atletico Goianiense,144,True,2,0,0,0
35418,71,"Marcelo De Lima Henrique, Brazil",2017-06-11T22:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Santos,128,False,0,2,0,2
35417,71,"Eduardo Tomaz de Aquino Valadao, Brazil",2017-06-12T23:00:00+00:00,Arena do Grêmio,Gremio,130,Bahia,118,True,1,0,0,0
35415,71,"Heber Roberto Lopes, Brazil",2017-06-14T22:30:00+00:00,Ilha do Retiro,Sport Recife,123,Sao Paulo,126,,0,0,0,0
35416,71,"Anderson Daronco, Brazil",2017-06-14T22:30:00+00:00,Estadio Manoel Barradas,Vitoria,136,Botafogo,120,,2,2,0,2
35413,71,"Leandro Bizzio Marinho,",2017-06-14T22:30:00+00:00,Serra Dourada,Atletico Goianiense,144,Avai,145,True,3,1,2,1
35414,71,"Pericles Bassols Pegado Cortez, Brazil",2017-06-14T22:30:00+00:00,Arena Independência,Atletico-MG,1062,Atletico Paranaense,134,False,0,1,0,0
35412,71,"Ricardo Marques Ribeiro, Brazil",2017-06-15T00:00:00+00:00,Estádio do Maracanã,Flamengo,127,Ponte Preta,139,True,2,0,1,0
35411,71,"Wilton Pereira Sampaio, Brazil",2017-06-15T00:45:00+00:00,Urbano Caldeira,Santos,128,Palmeiras,121,True,1,0,0,0
35410,71,"Leandro Pedro Vuaden, Brazil",2017-06-15T00:45:00+00:00,Arena Corinthians,Corinthians,131,Cruzeiro,135,True,1,0,1,0
35409,71,"Jailson Macedo Freitas, Brazil",2017-06-15T00:45:00+00:00,Arena Condá,Chapecoense-sc,132,Vasco DA Gama,133,True,2,1,1,1
35408,71,"Reway Wagner, Brazil",2017-06-15T19:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Bahia,118,,0,0,0,0
35407,71,"Elmo Alves Resende Cunha, Brazil",2017-06-16T00:00:00+00:00,Estádio do Maracanã,Fluminense,124,Gremio,130,False,0,2,0,1
35406,71,"Bruno Arleu de Araujo, Brazil",2017-06-17T19:00:00+00:00,Estádio Olimpico Pedro Ludovico,Atletico Goianiense,144,Atletico Paranaense,134,False,0,1,0,1
35405,71,"Rafael Traci, Brazil",2017-06-17T22:00:00+00:00,São Januário,Vasco DA Gama,133,Avai,145,True,1,0,1,0
35404,71,"Igor Junio Benevenuto, Brazil",2017-06-18T00:00:00+00:00,Pacaembú,Santos,128,Ponte Preta,139,,0,0,0,0
35403,71,"Marcelo De Lima Henrique, Brazil",2017-06-18T14:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Corinthians,131,,0,0,0,0
35399,71,"Rodolpho Toski Marques, Brazil",2017-06-18T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Palmeiras,121,False,2,4,1,1
35401,71,"Vinicius Goncalves Dias Araujo, Brazil",2017-06-18T19:00:00+00:00,Estádio do Maracanã,Fluminense,124,Flamengo,127,,2,2,1,0
35402,71,"Braulio Da Silva Machado, Brazil",2017-06-18T19:00:00+00:00,Morumbi,Sao Paulo,126,Atletico-MG,1062,False,1,2,0,1
35400,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2017-06-18T19:00:00+00:00,Arena Condá,Chapecoense-sc,132,Botafogo,120,False,0,2,0,1
35398,71,"Andre Luiz de Freitas Castro, Brazil",2017-06-18T22:00:00+00:00,Ilha do Retiro,Sport Recife,123,Vitoria,136,False,1,3,1,2
35397,71,"Raphael Claus, Brazil",2017-06-19T23:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Gremio,130,,3,3,1,2
35396,71,"Heber Roberto Lopes, Brazil",2017-06-21T22:30:00+00:00,Estadio Manoel Barradas,Vitoria,136,Santos,128,False,0,2,0,1
35394,71,"Leandro Pedro Vuaden, Brazil",2017-06-22T00:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Vasco DA Gama,133,True,3,1,2,0
35395,71,"Antonio Dib Moraes de Sousa, Brazil",2017-06-22T00:00:00+00:00,Allianz Parque,Palmeiras,121,Atletico Goianiense,144,True,1,0,1,0
35391,71,"Wagner do Nascimento Magalhaes, Brazil",2017-06-22T00:45:00+00:00,Arena da Baixada,Atletico Paranaense,134,Sao Paulo,126,True,1,0,1,0
35393,71,"Marielson Alves Silva, Brazil",2017-06-22T00:45:00+00:00,Estádio da Ressacada,Avai,145,Fluminense,124,False,0,3,0,2
35392,71,"Wilton Pereira Sampaio, Brazil",2017-06-22T00:45:00+00:00,Arena Independência,Atletico-MG,1062,Sport Recife,123,,2,2,2,1
35389,71,"Dewson Fernando Freitas da Silva, Brazil",2017-06-22T22:30:00+00:00,Arena Corinthians,Corinthians,131,Bahia,118,True,3,0,1,0
35390,71,"Grazianni Maciel Rocha, Brazil",2017-06-22T22:30:00+00:00,Moisés Lucarelli,Ponte Preta,139,Cruzeiro,135,True,1,0,1,0
35387,71,"Leandro Bizzio Marinho,",2017-06-23T00:00:00+00:00,Estádio Ilha do Urubu,Flamengo,127,Chapecoense-sc,132,True,5,1,2,0
35388,71,"Pericles Bassols Pegado Cortez, Brazil",2017-06-23T00:00:00+00:00,Arena do Grêmio,Gremio,130,Coritiba,147,True,2,0,1,0
35386,71,"Rafael Traci, Brazil",2017-06-24T22:00:00+00:00,Urbano Caldeira,Santos,128,Sport Recife,123,False,0,1,0,0
35385,71,"Dyorgines Jose Padovani de Andrade, Brazil",2017-06-25T14:00:00+00:00,São Januário,Vasco DA Gama,133,Atletico Goianiense,144,True,1,0,1,0
35384,71,"Anderson Daronco, Brazil",2017-06-25T19:00:00+00:00,Morumbi,Sao Paulo,126,Fluminense,124,,1,1,1,0
35382,71,"Wilton Pereira Sampaio, Brazil",2017-06-25T19:00:00+00:00,Arena do Grêmio,Gremio,130,Corinthians,131,False,0,1,0,0
35380,71,"Rodrigo Batista Raposo, Brazil",2017-06-25T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Vitoria,136,True,4,1,1,1
35381,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2017-06-25T19:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Coritiba,147,True,2,0,1,0
35383,71,"Reway Wagner, Brazil",2017-06-25T19:00:00+00:00,Moisés Lucarelli,Ponte Preta,139,Palmeiras,121,False,1,2,1,2
35379,71,"Igor Junio Benevenuto, Brazil",2017-06-25T21:30:00+00:00,Arena Fonte Nova,Bahia,118,Flamengo,127,False,0,1,0,0
35378,71,"Joao Batista de Arruda, Brazil",2017-06-25T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Atletico-MG,1062,False,0,1,0,1
35377,71,"Caio Max Augusto Vieira, Brazil",2017-06-26T23:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Avai,145,False,0,2,0,2
35376,71,"Wagner do Nascimento Magalhaes, Brazil",2017-07-01T19:00:00+00:00,Pacaembú,Palmeiras,121,Gremio,130,True,1,0,0,0
35375,71,"Claudio Francisco Lima E. Silva, Brazil",2017-07-01T22:00:00+00:00,Estádio Olimpico Pedro Ludovico,Atletico Goianiense,144,Santos,128,,1,1,1,0
35373,71,"Grazianni Maciel Rocha, Brazil",2017-07-02T19:00:00+00:00,Ilha do Retiro,Sport Recife,123,Atletico Paranaense,134,True,1,0,0,0
35372,71,"Leandro Pedro Vuaden, Brazil",2017-07-02T19:00:00+00:00,Estádio do Maracanã,Flamengo,127,Sao Paulo,126,True,2,0,2,0
35371,71,"Rodolpho Toski Marques, Brazil",2017-07-02T19:00:00+00:00,Arena Corinthians,Corinthians,131,Botafogo,120,True,1,0,0,0
35374,71,"Raphael Claus, Brazil",2017-07-02T19:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Bahia,118,,0,0,0,0
35370,71,"Anderson Daronco, Brazil",2017-07-02T19:00:00+00:00,Arena Independência,Atletico-MG,1062,Cruzeiro,135,True,3,1,2,1
35368,71,"Marcelo De Lima Henrique, Brazil",2017-07-02T22:00:00+00:00,Estádio da Ressacada,Avai,145,Ponte Preta,139,,0,0,0,0
35369,71,"Emerson De Almeida Ferreira, Brazil",2017-07-02T22:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Vasco DA Gama,133,,2,2,0,1
35367,71,"Eduardo Tomaz de Aquino Valadao, Brazil",2017-07-03T23:00:00+00:00,Estadio Giulite Coutinho,Fluminense,124,Chapecoense-sc,132,,3,3,1,2
35366,71,"Rafael Traci, Brazil",2017-07-08T19:00:00+00:00,Serra Dourada,Atletico Goianiense,144,Vitoria,136,False,1,2,0,1
35365,71,"Anderson Daronco, Brazil",2017-07-08T21:00:00+00:00,São Januário,Vasco DA Gama,133,Flamengo,127,False,0,1,0,0
35364,71,"Ricardo Marques Ribeiro, Brazil",2017-07-08T22:00:00+00:00,Arena Corinthians,Corinthians,131,Ponte Preta,139,True,2,0,1,0
35363,71,"Caio Max Augusto Vieira, Brazil",2017-07-09T14:00:00+00:00,Arena Condá,Chapecoense-sc,132,Atletico Paranaense,134,,1,1,1,1
35360,71,"Flavio Rodrigues De Souza, Brazil",2017-07-09T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Fluminense,124,,1,1,0,1
35362,71,"Reway Wagner, Brazil",2017-07-09T19:00:00+00:00,Arena do Grêmio,Gremio,130,Avai,145,False,0,2,0,0
35361,71,"Pericles Bassols Pegado Cortez, Brazil",2017-07-09T19:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Palmeiras,121,True,3,1,2,0
35358,71,"Wilton Pereira Sampaio, Brazil",2017-07-09T22:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Atletico-MG,1062,,1,1,0,1
35359,71,"Sandro Meira Ricci, Brazil",2017-07-09T22:00:00+00:00,Urbano Caldeira,Santos,128,Sao Paulo,126,True,3,2,1,0
35357,71,"Jailson Macedo Freitas, Brazil",2017-07-10T23:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Sport Recife,123,False,0,3,0,1
35356,71,"Rafael Traci, Brazil",2017-07-12T22:30:00+00:00,Moisés Lucarelli,Ponte Preta,139,Bahia,118,False,0,3,0,1
35355,71,"Marcelo De Lima Henrique, Brazil",2017-07-12T22:30:00+00:00,Arena Independência,Atletico-MG,1062,Santos,128,False,0,1,0,0
35354,71,"Reway Wagner, Brazil",2017-07-13T00:00:00+00:00,Estadio Giulite Coutinho,Fluminense,124,Botafogo,120,False,0,1,0,1
35352,71,"Leandro Pedro Vuaden, Brazil",2017-07-13T00:45:00+00:00,Allianz Parque,Palmeiras,121,Corinthians,131,False,0,2,0,1
35351,71,"Braulio Da Silva Machado, Brazil",2017-07-13T00:45:00+00:00,Arena da Baixada,Atletico Paranaense,134,Cruzeiro,135,False,0,2,0,1
35353,71,"Antonio Dib Moraes de Sousa, Brazil",2017-07-13T00:45:00+00:00,Estadio Manoel Barradas,Vitoria,136,Vasco DA Gama,133,False,1,4,0,1
35350,71,"Dyorgines Jose Padovani de Andrade, Brazil",2017-07-13T22:30:00+00:00,Ilha do Retiro,Sport Recife,123,Chapecoense-sc,132,True,3,0,0,0
35349,71,"Marielson Alves Silva, Brazil",2017-07-13T22:30:00+00:00,Morumbi,Sao Paulo,126,Atletico Goianiense,144,,2,2,0,0
35348,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2017-07-13T22:30:00+00:00,Estádio Ilha do Urubu,Flamengo,127,Gremio,130,False,0,1,0,1
35347,71,"Raphael Claus, Brazil",2017-07-14T00:00:00+00:00,Estádio da Ressacada,Avai,145,Coritiba,147,False,1,4,1,2
35346,71,"Sandro Meira Ricci, Brazil",2017-07-15T22:00:00+00:00,Arena Corinthians,Corinthians,131,Atletico Paranaense,134,,2,2,1,1
35345,71,"Bruno Arleu de Araujo, Brazil",2017-07-16T14:00:00+00:00,Allianz Parque,Palmeiras,121,Vitoria,136,True,4,2,2,1
35343,71,"Claudio Francisco Lima E. Silva, Brazil",2017-07-16T19:00:00+00:00,Arena do Grêmio,Gremio,130,Ponte Preta,139,True,3,1,0,1
35341,71,"Wagner do Nascimento Magalhaes, Brazil",2017-07-16T19:00:00+00:00,Arena Condá,Chapecoense-sc,132,Sao Paulo,126,True,2,0,0,0
35344,71,"Dewson Fernando Freitas da Silva, Brazil",2017-07-16T19:00:00+00:00,Estádio Nilton Santos,Vasco DA Gama,133,Santos,128,,0,0,0,0
35342,71,"Rodolpho Toski Marques, Brazil",2017-07-16T19:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Flamengo,127,,1,1,0,0
35340,71,"Pablo Dos Santos Alves, Brazil",2017-07-16T19:00:00+00:00,Estádio Olimpico Pedro Ludovico,Atletico Goianiense,144,Atletico-MG,1062,False,1,2,1,0
35338,71,"Eduardo Tomaz de Aquino Valadao, Brazil",2017-07-16T22:00:00+00:00,Arena Fonte Nova,Bahia,118,Avai,145,,1,1,0,0
35339,71,"Leandro Bizzio Marinho,",2017-07-16T22:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Fluminense,124,False,1,2,1,2
35337,71,"Ricardo Marques Ribeiro, Brazil",2017-07-17T23:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Sport Recife,123,True,2,1,1,1
35335,71,"Elmo Alves Resende Cunha, Brazil",2017-07-19T22:30:00+00:00,Urbano Caldeira,Santos,128,Chapecoense-sc,132,True,1,0,0,0
35336,71,"Pericles Bassols Pegado Cortez, Brazil",2017-07-19T22:30:00+00:00,Estadio Manoel Barradas,Vitoria,136,Gremio,130,False,1,3,0,2
35334,71,"Rodrigo Batista Raposo, Brazil",2017-07-20T00:00:00+00:00,Moisés Lucarelli,Ponte Preta,139,Coritiba,147,True,4,0,1,0
35333,71,"Wilton Pereira Sampaio, Brazil",2017-07-20T00:00:00+00:00,Estádio da Ressacada,Avai,145,Corinthians,131,,0,0,0,0
35332,71,"Reway Wagner, Brazil",2017-07-20T00:45:00+00:00,Morumbi,Sao Paulo,126,Vasco DA Gama,133,True,1,0,1,0
35331,71,"Jailson Macedo Freitas, Brazil",2017-07-20T00:45:00+00:00,Estádio Ilha do Urubu,Flamengo,127,Palmeiras,121,,2,2,2,2
35330,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2017-07-20T00:45:00+00:00,Arena Independência,Atletico-MG,1062,Bahia,118,False,0,2,0,1
35329,71,"Leandro Pedro Vuaden, Brazil",2017-07-20T22:30:00+00:00,Estadio Giulite Coutinho,Fluminense,124,Cruzeiro,135,,1,1,1,1
35328,71,"Dewson Fernando Freitas da Silva, Brazil",2017-07-20T23:00:00+00:00,Ilha do Retiro,Sport Recife,123,Atletico Goianiense,144,True,4,0,3,0
35327,71,"Anderson Daronco, Brazil",2017-07-21T00:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Botafogo,120,,0,0,0,0
35326,71,"Marcelo De Lima Henrique, Brazil",2017-07-22T19:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Chapecoense-sc,132,False,1,2,0,1
35325,71,"Braulio Da Silva Machado, Brazil",2017-07-22T22:00:00+00:00,Estádio Ilha do Urubu,Flamengo,127,Coritiba,147,True,2,1,1,0
35324,71,"Wagner do Nascimento Magalhaes, Brazil",2017-07-23T14:00:00+00:00,Pacaembú,Santos,128,Bahia,118,True,3,0,2,0
35323,71,"Eduardo Tomaz de Aquino Valadao, Brazil",2017-07-23T19:00:00+00:00,Arena De Pernambuco,Sport Recife,123,Palmeiras,121,False,0,2,0,2
35322,71,"Rafael Traci, Brazil",2017-07-23T19:00:00+00:00,Estádio do Maracanã,Fluminense,124,Corinthians,131,False,0,1,0,0
35321,71,"Flavio Rodrigues De Souza, Brazil",2017-07-23T19:00:00+00:00,Estádio da Ressacada,Avai,145,Cruzeiro,135,True,1,0,1,0
35319,71,"Pablo Dos Santos Alves, Brazil",2017-07-23T22:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Ponte Preta,139,False,0,2,0,0
35318,71,"Caio Max Augusto Vieira, Brazil",2017-07-23T22:00:00+00:00,Estádio Olimpico Pedro Ludovico,Atletico Goianiense,144,Botafogo,120,,1,1,0,0
35320,71,"Raphael Claus, Brazil",2017-07-23T22:00:00+00:00,Arena Independência,Atletico-MG,1062,Vasco DA Gama,133,False,1,2,1,1
35317,71,"Ricardo Marques Ribeiro, Brazil",2017-07-24T23:00:00+00:00,Morumbi,Sao Paulo,126,Gremio,130,,1,1,0,1
35316,71,"Andre Luiz de Freitas Castro, Brazil",2017-07-29T19:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Sao Paulo,126,False,3,4,2,1
35315,71,"Anderson Daronco, Brazil",2017-07-29T22:00:00+00:00,Allianz Parque,Palmeiras,121,Avai,145,True,2,0,2,0
35314,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2017-07-30T14:00:00+00:00,Arena Condá,Chapecoense-sc,132,Atletico Goianiense,144,False,1,2,1,0
35311,71,"Elmo Alves Resende Cunha, Brazil",2017-07-30T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Sport Recife,123,False,1,3,0,1
35312,71,"Ricardo Marques Ribeiro, Brazil",2017-07-30T19:00:00+00:00,Arena Corinthians,Corinthians,131,Flamengo,127,,1,1,1,0
35313,71,"Wagner do Nascimento Magalhaes, Brazil",2017-07-30T19:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Atletico-MG,1062,False,0,2,0,1
35310,71,"Braulio Da Silva Machado, Brazil",2017-07-30T22:00:00+00:00,Arena do Grêmio,Gremio,130,Santos,128,,1,1,1,1
35309,71,"Dewson Fernando Freitas da Silva, Brazil",2017-07-30T22:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Vitoria,136,,0,0,0,0
35308,71,"Claudio Francisco Lima E. Silva, Brazil",2017-07-31T23:00:00+00:00,Estadio Raulino de Oliveira,Vasco DA Gama,133,Atletico Paranaense,134,False,0,1,0,0
35307,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2017-08-02T22:30:00+00:00,Ilha do Retiro,Sport Recife,123,Fluminense,124,,2,2,1,2
35306,71,"Flavio Rodrigues De Souza, Brazil",2017-08-02T22:30:00+00:00,Arena Condá,Chapecoense-sc,132,Bahia,118,,1,1,1,1
35305,71,"Andre Luiz de Freitas Castro, Brazil",2017-08-03T00:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Ponte Preta,139,True,3,1,3,0
35304,71,"Anderson Daronco, Brazil",2017-08-03T00:00:00+00:00,Arena Independência,Atletico-MG,1062,Corinthians,131,False,0,2,0,1
35302,71,"Rafael Traci, Brazil",2017-08-03T00:45:00+00:00,Estádio Nilton Santos,Botafogo,120,Palmeiras,121,False,1,2,0,1
35303,71,"Eduardo Tomaz de Aquino Valadao, Brazil",2017-08-03T00:45:00+00:00,Urbano Caldeira,Santos,128,Flamengo,127,True,3,2,0,0
35301,71,"Igor Junio Benevenuto, Brazil",2017-08-03T00:45:00+00:00,Serra Dourada,Atletico Goianiense,144,Gremio,130,False,0,1,0,0
35300,71,"Pericles Bassols Pegado Cortez, Brazil",2017-08-03T22:30:00+00:00,Morumbi,Sao Paulo,126,Coritiba,147,False,1,2,0,0
35299,71,"Leandro Bizzio Marinho,",2017-08-03T22:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Avai,145,True,5,0,1,0
35298,71,"Vinicius Goncalves Dias Araujo, Brazil",2017-08-03T23:00:00+00:00,São Januário,Vasco DA Gama,133,Cruzeiro,135,False,0,3,0,2
35297,71,"Paulo Roberto Alves Junior, Brazil",2017-08-05T22:00:00+00:00,Estádio do Maracanã,Fluminense,124,Atletico Goianiense,144,True,3,1,2,1
35296,71,"Reway Wagner, Brazil",2017-08-05T22:00:00+00:00,Arena Corinthians,Corinthians,131,Sport Recife,123,True,3,1,1,0
35295,71,"Raphael Claus, Brazil",2017-08-06T14:00:00+00:00,Estádio Ilha do Urubu,Flamengo,127,Vitoria,136,False,0,2,0,1
35290,71,"Joao Batista de Arruda, Brazil",2017-08-06T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Sao Paulo,126,True,2,1,2,1
35294,71,"Rodrigo Batista Raposo, Brazil",2017-08-06T19:00:00+00:00,Allianz Parque,Palmeiras,121,Atletico Paranaense,134,False,0,1,0,1
35293,71,"Flavio Rodrigues De Souza, Brazil",2017-08-06T19:00:00+00:00,Arena do Grêmio,Gremio,130,Atletico-MG,1062,True,2,0,2,0
35292,71,"Claudio Francisco Lima E. Silva, Brazil",2017-08-06T19:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Botafogo,120,,0,0,0,0
35291,71,"Wilton Pereira Sampaio, Brazil",2017-08-06T19:00:00+00:00,Estádio Couto Pereira,Coritiba,147,Chapecoense-sc,132,True,2,0,2,0
35289,71,"Sandro Meira Ricci, Brazil",2017-08-06T22:00:00+00:00,Moisés Lucarelli,Ponte Preta,139,Vasco DA Gama,133,,0,0,0,0
35288,71,"Pablo Dos Santos Alves, Brazil",2017-08-06T22:00:00+00:00,Estádio da Ressacada,Avai,145,Santos,128,,0,0,0,0
35287,71,"Heber Roberto Lopes, Brazil",2017-08-09T23:00:00+00:00,Moisés Lucarelli,Ponte Preta,139,Fluminense,124,,0,0,0,0
35286,71,"Grazianni Maciel Rocha, Brazil",2017-08-12T19:00:00+00:00,Serra Dourada,Atletico Goianiense,144,Coritiba,147,True,1,0,0,0
35285,71,"Ricardo Marques Ribeiro, Brazil",2017-08-12T22:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Avai,145,False,0,1,0,0
35284,71,"Rafael Traci, Brazil",2017-08-13T14:00:00+00:00,Morumbi,Sao Paulo,126,Cruzeiro,135,True,3,2,1,0
35282,71,"Leandro Pedro Vuaden, Brazil",2017-08-13T19:00:00+00:00,Ilha do Retiro,Sport Recife,123,Ponte Preta,139,,0,0,0,0
35283,71,"Paulo Roberto Alves Junior, Brazil",2017-08-13T19:00:00+00:00,São Januário,Vasco DA Gama,133,Palmeiras,121,,1,1,0,0
35281,71,"Elmo Alves Resende Cunha, Brazil",2017-08-13T19:00:00+00:00,Arena Independência,Atletico-MG,1062,Flamengo,127,True,2,0,1,0
