fixture_id,time_elapsed,time_extra,team_id,team_name,team_logo,player_id,player_name,assist_id,assist_name,type,detail,comments
94480,9,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,10057.0,Jonathan,,,Card,Yellow Card,
94480,13,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,10068.0,João Paulo,,,Card,Yellow Card,
94480,23,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,10076.0,Rodrigo Pimpão,,,Card,Yellow Card,
94480,41,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,9955.0,Éverton,9971.0,Antony,Goal,Normal Goal,
94480,57,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,10063.0,Wenderson,10073.0,Luiz Fernando,subst,Substitution 1,
94480,64,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,9967.0,Igor Gomes,9959.0,Hernanes,subst,Substitution 1,
94480,76,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,9972.0,Alexandre Pato,9969.0,Jonas Toró,subst,Substitution 2,
94480,77,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,10062.0,Gustavo Bochecha,10066.0,Gustavo Ferrareis,subst,Substitution 2,
94480,77,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,10068.0,João Paulo,10071.0,L. Valencia,subst,Substitution 3,
94480,83,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,9966.0,Húdson,9959.0,Hernanes,Goal,Normal Goal,
94480,87,,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,9958.0,Tchê Tchê,9962.0,Vitor Bueno,subst,Substitution 3,
94480,90,,120,Botafogo,https://media.api-sports.io/football/teams/120.png,10050.0,Joel Carli,,,Card,Yellow Card,
94475,45,,119,Internacional,https://media.api-sports.io/football/teams/119.png,10385.0,Emerson Santos,,,Card,Yellow Card,
94475,45,2.0,132,Chapecoense-SC,https://media.api-sports.io/football/teams/132.png,10222.0,Everaldo,,,Goal,Penalty,
94475,51,,132,Chapecoense-SC,https://media.api-sports.io/football/teams/132.png,10199.0,Douglas,,,Card,Yellow Card,
94475,55,,119,Internacional,https://media.api-sports.io/football/teams/119.png,10390.0,Camilo,10399.0,J. Alvez,subst,Substitution 1,
94475,62,,119,Internacional,https://media.api-sports.io/football/teams/119.png,10400.0,William Pottker,10397.0,M. Sarrafiore,subst,Substitution 2,
94475,66,,132,Chapecoense-SC,https://media.api-sports.io/football/teams/132.png,10196.0,Alan Ruschel,10223.0,Aylon,subst,Substitution 1,
94475,68,,132,Chapecoense-SC,https://media.api-sports.io/football/teams/132.png,10214.0,D. Torres,10205.0,Amaral,subst,Substitution 2,
94475,69,,119,Internacional,https://media.api-sports.io/football/teams/119.png,10385.0,Emerson Santos,10378.0,Rodrigo Moledo,subst,Substitution 3,
94475,78,,132,Chapecoense-SC,https://media.api-sports.io/football/teams/132.png,10224.0,Regis,10189.0,Renato,subst,Substitution 3,
94475,88,,132,Chapecoense-SC,https://media.api-sports.io/football/teams/132.png,10222.0,Everaldo,10192.0,Bruno Pacheco,Goal,Normal Goal,
94472,45,2.0,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,9876.0,Fábio Santos,,,Goal,Penalty,
94472,46,,145,Avai,https://media.api-sports.io/football/teams/145.png,10545.0,Getúlio,10538.0,F. Brizuela,subst,Substitution 1,
94472,46,,145,Avai,https://media.api-sports.io/football/teams/145.png,10538.0,F. Brizuela,10518.0,Iury,Goal,Normal Goal,
94472,53,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,9894.0,Ricardo Oliveira,9901.0,Geuvânio,Goal,Normal Goal,
94472,64,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,9888.0,Elias,9886.0,Vinícius Goes,subst,Substitution 1,
94472,73,,145,Avai,https://media.api-sports.io/football/teams/145.png,10534.0,J. Mosquera,10533.0,André Moritz,subst,Substitution 2,
94472,74,,145,Avai,https://media.api-sports.io/football/teams/145.png,10531.0,Gegé,10539.0,Jones Carioca,subst,Substitution 3,
94472,78,,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,2492.0,Y. Chará,9890.0,Jair,subst,Substitution 2,
94472,90,,145,Avai,https://media.api-sports.io/football/teams/145.png,10513.0,Betão,,,Card,Yellow Card,
94472,90,3.0,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,9894.0,Ricardo Oliveira,9882.0,José Welison,subst,Substitution 3,
94476,5,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10083.0,Murilo Cerqueira,,,Card,Yellow Card,
94476,25,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,10162.0,Pará,,,Card,Yellow Card,
94476,40,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10106.0,Pedro Rocha,10096.0,Marquinhos Gabriel,Goal,Normal Goal,
94476,41,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,10180.0,Bruno Henrique,10168.0,Éverton Ribeiro,Goal,Normal Goal,
94476,50,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,10160.0,Léo Duarte,,,Card,Yellow Card,
94476,52,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10100.0,Lucas Romero,,,Card,Yellow Card,
94476,62,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,10174.0,Gabriel Barbosa,,,Card,Yellow Card,
94476,62,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10086.0,Edílson,,,Card,Yellow Card,
94476,62,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10094.0,Rodriguinho,10098.0,Thiago Neves,subst,Substitution 1,
94476,67,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,10180.0,Bruno Henrique,10173.0,Willian Arão,Goal,Normal Goal,
94476,68,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10100.0,L. Romero,10102.0,Lucas Silva,subst,Substitution 2,
94476,69,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10106.0,Pedro Rocha,10095.0,Rafinha,subst,Substitution 3,
94476,76,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,2612.0,G. De Arrascaeta,10171.0,Diego,subst,Substitution 1,
94476,79,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10104.0,Fred,,,Card,Yellow Card,
94476,85,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10083.0,Murilo Cerqueira,,,Card,Red Card,
94476,85,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10083.0,Murilo Cerqueira,,,Card,Yellow Card,
94476,89,,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,10098.0,Thiago Neves,,,Card,Yellow Card,
94476,90,1.0,127,Flamengo,https://media.api-sports.io/football/teams/127.png,10168.0,Éverton Ribeiro,80272.0,Juan,subst,Substitution 2,
94476,90,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,10171.0,Diego,,,Card,Yellow Card,
94476,90,,127,Flamengo,https://media.api-sports.io/football/teams/127.png,10174.0,Gabriel Barbosa,,,Goal,Normal Goal,
94478,6,,128,Santos,https://media.api-sports.io/football/teams/128.png,10004.0,Eduardo Sasha,9994.0,Jean Lucas,Goal,Normal Goal,
94478,33,,130,Gremio,https://media.api-sports.io/football/teams/130.png,10498.0,Maicon,,,Card,Yellow Card,
94478,35,,128,Santos,https://media.api-sports.io/football/teams/128.png,9989.0,Felipe Jonatan,,,Goal,Normal Goal,
94478,39,,130,Gremio,https://media.api-sports.io/football/teams/130.png,2466.0,Walter Kannemann,,,Card,Yellow Card,
94478,46,,128,Santos,https://media.api-sports.io/football/teams/128.png,9997.0,Jean Mota,9995.0,Alison,subst,Substitution 1,
94478,52,,130,Gremio,https://media.api-sports.io/football/teams/130.png,10501.0,Alisson,10507.0,Diego Tardelli,subst,Substitution 1,
94478,53,,130,Gremio,https://media.api-sports.io/football/teams/130.png,10494.0,Matheuzinho,,,Card,Yellow Card,
94478,56,,128,Santos,https://media.api-sports.io/football/teams/128.png,9995.0,Alison,,,Card,Yellow Card,
94478,60,,130,Gremio,https://media.api-sports.io/football/teams/130.png,10491.0,Jean Pyerre,10502.0,Luan,subst,Substitution 2,
94478,67,,128,Santos,https://media.api-sports.io/football/teams/128.png,10004.0,Eduardo Sasha,2519.0,D. González,subst,Substitution 2,
94478,69,,128,Santos,https://media.api-sports.io/football/teams/128.png,9987.0,Diego Pituca,,,Card,Yellow Card,
94478,74,,130,Gremio,https://media.api-sports.io/football/teams/130.png,10480.0,Bruno Cortez,10503.0,Felipe Vizeu,subst,Substitution 3,
94478,82,,128,Santos,https://media.api-sports.io/football/teams/128.png,9994.0,Jean Lucas,10000.0,C. Sánchez,subst,Substitution 3,
94478,85,,128,Santos,https://media.api-sports.io/football/teams/128.png,9991.0,Lucas Veríssimo,,,Card,Yellow Card,
94478,90,,128,Santos,https://media.api-sports.io/football/teams/128.png,2519.0,Derlis González,,,Card,Red Card,
94478,90,,128,Santos,https://media.api-sports.io/football/teams/128.png,2519.0,Derlis González,,,Card,Yellow Card,
94478,90,3.0,130,Gremio,https://media.api-sports.io/football/teams/130.png,2414.0,Everton,10498.0,Maicon,Goal,Normal Goal,
94473,25,,118,Bahia,https://media.api-sports.io/football/teams/118.png,10044.0,Fernandão,10041.0,Gilberto,subst,Substitution 1,
94473,37,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,10229.0,Cássio,,,Card,Yellow Card,
94473,45,2.0,131,Corinthians,https://media.api-sports.io/football/teams/131.png,10244.0,Pedrinho,10249.0,Ramiro,Goal,Normal Goal,
94473,45,4.0,118,Bahia,https://media.api-sports.io/football/teams/118.png,10039.0,Arthur Caike,10015.0,Nino Paraíba,Goal,Normal Goal,
94473,51,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,10254.0,Mauro Boselli,,,Card,Yellow Card,
94473,61,,118,Bahia,https://media.api-sports.io/football/teams/118.png,10015.0,Nino Paraíba,,,Card,Yellow Card,
94473,67,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,10244.0,Pedrinho,10261.0,Vágner Love,subst,Substitution 1,
94473,71,,118,Bahia,https://media.api-sports.io/football/teams/118.png,10039.0,Arthur Caike,10038.0,Rogerio,subst,Substitution 2,
94473,76,,118,Bahia,https://media.api-sports.io/football/teams/118.png,10040.0,Artur,10041.0,Gilberto,Goal,Normal Goal,
94473,77,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,10249.0,Ramiro,10241.0,Mateus Vital,subst,Substitution 2,
94473,84,,118,Bahia,https://media.api-sports.io/football/teams/118.png,10038.0,Rogerio,,,Goal,Normal Goal,
94473,85,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,10252.0,J. Sornoza,10250.0,Jádson,subst,Substitution 3,
94473,86,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,10238.0,Carlos Augusto,,,Card,Yellow Card,
94473,86,,118,Bahia,https://media.api-sports.io/football/teams/118.png,10027.0,Ramires,10028.0,Nilton,subst,Substitution 3,
94473,90,,131,Corinthians,https://media.api-sports.io/football/teams/131.png,2411.0,Fagner,,,Card,Yellow Card,
94473,90,5.0,131,Corinthians,https://media.api-sports.io/football/teams/131.png,10258.0,Clayson,,,Goal,Normal Goal,
94474,21,,129,Ceara,https://media.api-sports.io/football/teams/129.png,10290.0,Ricardo Bueno,10267.0,Samuel Xavier,Goal,Normal Goal,
94474,34,,129,Ceara,https://media.api-sports.io/football/teams/129.png,10292.0,Leandro Carvalho,10265.0,Luiz Otávio,Goal,Normal Goal,
