fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
688913,123,Sport Recife,5,2,8,1,5,3,15,1,2.0,43%,2.0,,2.0,364,300,82%
688928,144,Atletico Goianiense,4,2,9,3,3,6,16,3,1.0,37%,4.0,,3.0,286,212,74%
688928,126,Sao Paulo,3,5,13,5,7,6,14,12,1.0,63%,5.0,,2.0,454,389,86%
688921,128,Santos,5,6,15,4,7,8,18,4,1.0,56%,3.0,,2.0,548,464,85%
688921,129,Ceara,3,1,6,2,4,2,19,1,3.0,44%,1.0,,2.0,419,344,82%
688926,794,RB Bragantino,6,9,25,10,14,11,12,9,1.0,60%,2.0,,0.0,443,368,83%
688926,118,Bahia,3,3,9,3,4,5,13,2,3.0,40%,4.0,,3.0,296,215,73%
688919,124,Fluminense,3,2,8,3,2,6,22,0,0.0,44%,2.0,,4.0,394,332,84%
688919,1193,Cuiaba,4,5,10,1,5,5,15,1,4.0,56%,1.0,,2.0,489,412,84%
688922,125,America Mineiro,4,4,10,2,5,5,11,6,4.0,55%,2.0,,3.0,476,390,82%
688922,131,Corinthians,4,2,6,0,5,1,19,4,0.0,45%,3.0,,4.0,381,292,77%
688924,154,Fortaleza EC,8,4,14,2,10,4,19,1,2.0,51%,1.0,0.0,2.0,380,306,81%
688924,119,Internacional,3,0,5,2,3,2,21,4,1.0,49%,4.0,2.0,4.0,354,288,81%
688920,121,Palmeiras,4,10,17,3,13,4,10,5,1.0,66%,2.0,,3.0,550,486,88%
688920,132,Chapecoense-sc,4,2,6,0,4,2,11,3,2.0,34%,0.0,,1.0,279,212,76%
688927,152,Juventude,1,8,14,5,9,5,14,5,1.0,58%,0.0,,2.0,523,462,88%
688927,134,Atletico Paranaense,5,4,11,2,6,5,27,1,3.0,42%,2.0,,1.0,368,309,84%
688925,123,Sport Recife,1,6,8,1,6,2,18,4,1.0,48%,3.0,,0.0,451,405,90%
688925,1062,Atletico-MG,1,5,10,4,4,6,15,7,0.0,52%,2.0,,1.0,475,417,88%
688930,121,Palmeiras,3,6,12,3,5,7,14,4,4.0,52%,3.0,,3.0,491,422,86%
688930,131,Corinthians,4,3,9,2,3,6,14,4,2.0,48%,0.0,,2.0,458,389,85%
688931,128,Santos,2,8,17,7,10,7,14,8,0.0,76%,2.0,,0.0,703,631,90%
688931,152,Juventude,0,1,2,1,2,0,20,0,3.0,25%,3.0,,2.0,235,167,71%
688929,127,Flamengo,6,8,20,6,12,8,17,4,3.0,65%,,,1.0,670,595,89%
688929,125,America Mineiro,1,5,9,3,3,6,18,2,1.0,36%,,,4.0,364,281,77%
688933,130,Gremio,1,5,10,4,3,7,21,6,,63%,5.0,,3.0,609,535,88%
688933,134,Atletico Paranaense,4,3,9,2,6,3,12,4,,37%,4.0,,1.0,351,274,78%
688932,1062,Atletico-MG,2,5,9,2,5,4,14,4,2.0,42%,0.0,,1.0,382,323,85%
688932,126,Sao Paulo,0,2,5,3,2,3,21,5,1.0,58%,1.0,,2.0,513,450,88%
688935,118,Bahia,3,9,14,2,8,6,14,6,2.0,67%,4.0,0.0,3.0,490,413,84%
688935,119,Internacional,4,2,6,0,6,0,16,5,2.0,33%,4.0,1.0,3.0,242,167,69%
688937,132,Chapecoense-sc,3,5,8,0,5,3,16,2,0.0,38%,2.0,,6.0,307,235,77%
688937,129,Ceara,6,4,14,4,7,7,14,7,1.0,62%,2.0,,3.0,507,426,84%
688934,154,Fortaleza EC,7,3,13,3,6,7,22,3,2.0,58%,3.0,0.0,0.0,481,407,85%
688934,123,Sport Recife,0,4,5,1,2,3,16,3,0.0,42%,3.0,1.0,6.0,334,251,75%
688936,794,RB Bragantino,5,6,16,5,6,10,11,10,0.0,47%,3.0,,2.0,390,305,78%
688936,124,Fluminense,4,7,15,4,9,6,8,10,2.0,53%,1.0,,3.0,437,340,78%
688943,119,Internacional,1,7,11,3,6,5,13,8,1.0,57%,3.0,,1.0,561,485,86%
688943,1062,Atletico-MG,2,4,6,0,4,2,13,1,0.0,43%,1.0,,1.0,435,350,80%
688941,126,Sao Paulo,3,6,13,4,11,2,9,9,3.0,51%,3.0,1.0,1.0,416,349,84%
688941,132,Chapecoense-sc,3,4,7,0,4,3,13,1,3.0,49%,2.0,0.0,2.0,418,331,79%
688940,131,Corinthians,2,1,5,2,3,2,13,9,2.0,42%,2.0,,3.0,367,282,77%
688940,794,RB Bragantino,5,11,21,5,9,12,15,12,1.0,58%,0.0,,1.0,493,421,85%
688947,152,Juventude,2,6,11,3,3,8,11,7,0.0,43%,0.0,,3.0,380,325,86%
688947,121,Palmeiras,5,7,13,1,6,7,24,4,1.0,57%,3.0,,2.0,524,461,88%
688942,125,America Mineiro,6,7,20,7,12,8,16,3,2.0,57%,1.0,,3.0,411,341,83%
688942,1193,Cuiaba,3,2,8,3,4,4,16,2,3.0,43%,1.0,,6.0,324,246,76%
688944,129,Ceara,3,7,12,2,8,4,19,7,,62%,3.0,,1.0,420,330,79%
688944,118,Bahia,3,6,9,0,4,5,16,2,,38%,4.0,,2.0,264,171,65%
688945,123,Sport Recife,4,6,10,0,5,5,16,2,1.0,34%,5.0,,7.0,299,215,72%
688945,130,Gremio,7,5,14,2,3,11,11,7,2.0,66%,4.0,,3.0,598,524,88%
688939,124,Fluminense,5,3,9,1,6,3,14,2,1.0,30%,4.0,,8.0,251,164,65%
688939,128,Santos,8,4,18,6,6,12,9,9,1.0,70%,3.0,,3.0,610,527,86%
688948,144,Atletico Goianiense,1,3,9,5,6,3,18,9,0.0,56%,3.0,,1.0,376,298,79%
688948,154,Fortaleza EC,1,3,5,1,2,3,13,4,6.0,44%,1.0,,1.0,299,221,74%
688949,127,Flamengo,9,6,20,5,11,9,15,14,0.0,68%,2.0,,1.0,564,490,87%
688949,794,RB Bragantino,4,3,9,2,7,2,13,2,2.0,32%,3.0,,7.0,273,208,76%
688950,121,Palmeiras,6,6,15,3,9,6,15,7,0.0,58%,3.0,,4.0,420,327,78%
688950,125,America Mineiro,5,2,12,5,7,5,10,5,3.0,42%,4.0,,4.0,314,227,72%
688955,118,Bahia,2,4,12,6,8,4,10,3,0.0,52%,1.0,,3.0,537,465,87%
688955,131,Corinthians,3,5,10,2,5,5,18,8,2.0,48%,3.0,,2.0,505,421,83%
688953,119,Internacional,3,7,10,0,4,6,16,6,1.0,61%,2.0,,1.0,409,306,75%
688953,129,Ceara,2,10,14,2,8,6,23,7,1.0,39%,3.0,,1.0,251,163,65%
688951,128,Santos,5,5,11,1,5,6,22,3,3.0,39%,2.0,,1.0,271,179,66%
688951,126,Sao Paulo,1,5,8,2,2,6,20,7,2.0,61%,4.0,,3.0,414,310,75%
688956,134,Atletico Paranaense,3,7,12,2,9,3,17,4,2.0,49%,2.0,,2.0,440,369,84%
688956,144,Atletico Goianiense,3,7,10,0,6,4,15,3,1.0,51%,2.0,,1.0,477,396,83%
688954,154,Fortaleza EC,2,9,16,5,8,8,14,7,6.0,63%,3.0,,2.0,537,468,87%
688954,124,Fluminense,3,1,4,0,1,3,17,3,2.0,37%,0.0,,1.0,318,237,75%
688957,152,Juventude,4,2,8,2,3,5,16,3,2.0,50%,4.0,,2.0,493,414,84%
688957,123,Sport Recife,2,6,13,5,7,6,9,5,1.0,50%,0.0,,3.0,480,408,85%
688952,1062,Atletico-MG,2,11,14,1,9,5,9,9,0.0,67%,1.0,,0.0,591,519,88%
688952,132,Chapecoense-sc,1,9,14,4,7,7,10,7,2.0,33%,1.0,,1.0,284,205,72%
688961,126,Sao Paulo,7,8,15,0,9,6,18,5,3.0,65%,1.0,,1.0,608,534,88%
688961,1193,Cuiaba,3,0,5,2,2,3,14,2,0.0,35%,1.0,,5.0,327,235,72%
688959,127,Flamengo,7,8,19,4,12,7,18,11,1.0,63%,1.0,,4.0,471,402,85%
688959,154,Fortaleza EC,5,3,10,2,5,5,15,2,2.0,37%,1.0,,4.0,284,211,74%
688968,144,Atletico Goianiense,2,6,9,1,6,3,22,6,0.0,50%,3.0,,2.0,388,321,83%
688968,124,Fluminense,2,1,3,0,2,1,17,5,4.0,50%,3.0,,1.0,393,319,81%
688966,794,RB Bragantino,6,4,12,2,7,5,13,5,1.0,48%,3.0,,5.0,427,350,82%
688966,121,Palmeiras,6,10,18,2,9,9,13,10,1.0,52%,3.0,,3.0,444,359,81%
688962,125,America Mineiro,2,7,12,3,9,3,17,8,0.0,54%,3.0,1.0,2.0,459,388,85%
688962,152,Juventude,3,4,8,1,4,4,16,3,1.0,46%,2.0,0.0,1.0,401,330,82%
688964,129,Ceara,8,6,16,2,8,8,16,6,1.0,33%,3.0,,5.0,263,180,68%
688964,1062,Atletico-MG,6,6,16,4,9,7,16,7,5.0,67%,4.0,,6.0,540,456,84%
688960,131,Corinthians,3,9,16,4,11,5,8,4,1.0,50%,0.0,,2.0,494,423,86%
688960,123,Sport Recife,3,4,9,2,4,5,17,5,0.0,50%,2.0,,2.0,477,406,85%
688967,132,Chapecoense-sc,5,6,11,0,10,1,12,9,2.0,52%,2.0,1.0,8.0,365,288,79%
688967,119,Internacional,10,11,25,4,13,12,19,9,3.0,48%,3.0,2.0,4.0,349,274,79%
688965,118,Bahia,7,5,19,7,9,10,12,9,3.0,70%,2.0,0.0,3.0,569,488,86%
688965,134,Atletico Paranaense,4,3,9,2,4,5,8,2,1.0,30%,1.0,2.0,5.0,255,167,65%
688963,130,Gremio,6,5,19,8,13,6,21,7,2.0,47%,2.0,,1.0,414,338,82%
688963,128,Santos,3,3,6,0,3,3,14,1,2.0,53%,3.0,,4.0,481,405,84%
688977,152,Juventude,4,2,8,2,2,6,17,5,4.0,35%,2.0,,2.0,285,144,51%
688977,127,Flamengo,2,8,13,3,9,4,12,10,1.0,65%,1.0,,3.0,510,374,73%
688969,124,Fluminense,5,6,15,4,7,8,14,8,1.0,46%,3.0,1.0,3.0,450,387,86%
688969,131,Corinthians,4,4,10,2,8,2,11,5,0.0,54%,1.0,0.0,4.0,535,463,87%
688970,121,Palmeiras,8,7,19,4,10,9,10,7,6.0,57%,2.0,,2.0,436,354,81%
688970,118,Bahia,4,9,18,5,13,5,16,7,1.0,43%,4.0,,5.0,332,244,73%
688973,130,Gremio,5,9,18,4,11,7,13,10,1.0,57%,2.0,1.0,5.0,390,318,82%
688973,154,Fortaleza EC,6,7,16,3,11,5,12,5,3.0,43%,4.0,0.0,5.0,299,219,73%
688976,134,Atletico Paranaense,5,10,18,3,12,6,12,6,0.0,61%,1.0,,3.0,511,433,85%
688976,132,Chapecoense-sc,5,5,12,2,7,5,15,5,2.0,39%,1.0,,3.0,313,230,73%
688975,123,Sport Recife,1,3,8,4,4,4,11,3,3.0,45%,0.0,,3.0,444,378,85%
688975,1193,Cuiaba,3,3,12,6,6,6,17,7,2.0,55%,1.0,,1.0,530,459,87%
688972,125,America Mineiro,6,4,13,3,7,6,16,5,1.0,41%,2.0,,2.0,309,225,73%
688972,119,Internacional,3,5,10,2,7,3,20,5,0.0,59%,3.0,,5.0,470,374,80%
688971,128,Santos,6,3,11,2,5,6,20,4,1.0,50%,4.0,0.0,3.0,404,321,79%
688971,1062,Atletico-MG,3,6,10,1,4,6,16,6,4.0,50%,4.0,1.0,4.0,408,321,79%
688974,129,Ceara,7,4,18,7,12,6,20,3,1.0,37%,4.0,,2.0,266,184,69%
688974,126,Sao Paulo,2,5,10,3,9,1,12,6,5.0,63%,6.0,,6.0,460,384,83%
688978,144,Atletico Goianiense,2,7,12,3,6,6,24,5,1.0,42%,2.0,,4.0,335,242,72%
688978,794,RB Bragantino,5,3,12,4,8,4,16,8,0.0,58%,2.0,,2.0,462,370,80%
688979,124,Fluminense,4,7,12,1,6,6,18,9,1.0,55%,1.0,,1.0,512,440,86%
688979,134,Atletico Paranaense,5,2,11,4,6,5,15,2,1.0,45%,2.0,,3.0,430,366,85%
688984,154,Fortaleza EC,10,8,22,4,12,10,17,2,2.0,63%,4.0,1.0,3.0,455,377,83%
688984,132,Chapecoense-sc,5,2,9,2,4,5,24,7,2.0,37%,3.0,0.0,7.0,257,168,65%
688985,118,Bahia,7,8,20,5,14,6,5,8,3.0,71%,4.0,,4.0,591,527,89%
688985,125,America Mineiro,8,5,17,4,10,7,8,4,5.0,29%,0.0,,3.0,238,169,71%
688983,119,Internacional,5,5,16,6,10,6,14,7,0.0,66%,3.0,0.0,4.0,531,457,86%
688983,121,Palmeiras,6,5,14,3,12,2,13,3,1.0,34%,0.0,1.0,4.0,265,182,69%
688981,128,Santos,1,9,14,4,8,6,11,7,1.0,67%,1.0,,2.0,583,494,85%
688981,123,Sport Recife,2,4,8,2,5,3,19,1,3.0,33%,4.0,,1.0,286,204,71%
688980,131,Corinthians,3,5,10,2,6,4,15,5,1.0,42%,1.0,,3.0,388,308,79%
688980,126,Sao Paulo,3,4,8,1,6,2,26,3,5.0,58%,1.0,,3.0,555,475,86%
688987,152,Juventude,5,6,11,0,5,6,15,3,0.0,30%,3.0,,3.0,297,223,75%
688987,130,Gremio,3,6,13,4,2,11,12,6,1.0,70%,0.0,,3.0,688,624,91%
688986,794,RB Bragantino,2,8,13,3,5,8,11,6,0.0,64%,1.0,0.0,3.0,526,443,84%
688986,129,Ceara,3,3,9,3,5,4,17,6,2.0,36%,4.0,1.0,2.0,306,222,73%
688982,1062,Atletico-MG,9,6,19,4,8,11,13,4,1.0,46%,0.0,,2.0,477,397,83%
688982,144,Atletico Goianiense,3,2,7,2,4,3,12,4,1.0,54%,2.0,,5.0,558,470,84%
688988,1193,Cuiaba,2,7,9,0,1,8,18,1,2.0,44%,3.0,,3.0,417,362,87%
688988,127,Flamengo,5,4,12,3,8,4,26,5,3.0,56%,5.0,,2.0,529,448,85%
688992,125,America Mineiro,4,3,8,1,4,4,13,2,4.0,28%,4.0,,8.0,244,171,70%
688992,128,Santos,8,5,21,8,8,13,6,12,2.0,72%,3.0,,2.0,629,555,88%
688996,134,Atletico Paranaense,8,6,16,2,7,9,18,3,3.0,41%,3.0,,3.0,363,283,78%
688996,154,Fortaleza EC,4,9,15,2,8,7,14,4,0.0,59%,3.0,,6.0,513,434,85%
688990,131,Corinthians,9,8,20,3,12,8,11,3,0.0,58%,2.0,,2.0,538,447,83%
688990,119,Internacional,3,2,7,2,3,4,17,2,2.0,42%,2.0,,8.0,403,297,74%
688997,132,Chapecoense-sc,2,5,8,1,5,3,13,9,4.0,47%,2.0,,4.0,380,288,76%
688997,118,Bahia,6,4,13,3,6,7,13,5,0.0,53%,1.0,,1.0,450,358,80%
688995,123,Sport Recife,1,6,13,6,7,6,23,3,0.0,49%,2.0,,4.0,410,349,85%
688995,121,Palmeiras,5,3,14,6,7,7,13,6,1.0,51%,1.0,,1.0,435,367,84%
688989,127,Flamengo,4,9,21,8,9,12,11,6,0.0,67%,2.0,,4.0,578,510,88%
688989,124,Fluminense,5,3,11,3,10,1,15,5,2.0,33%,1.0,,4.0,280,203,73%
688991,126,Sao Paulo,6,3,9,0,3,6,25,4,2.0,48%,1.0,,3.0,449,354,79%
688991,794,RB Bragantino,5,3,12,4,5,7,14,7,1.0,52%,2.0,,5.0,484,399,82%
688994,129,Ceara,5,5,12,2,7,5,23,4,,63%,2.0,0.0,3.0,531,448,84%
688994,152,Juventude,3,1,4,0,2,2,15,3,,37%,3.0,1.0,3.0,303,216,71%
688998,1193,Cuiaba,4,3,11,4,4,7,14,5,2.0,60%,5.0,,0.0,567,496,87%
688998,1062,Atletico-MG,1,3,4,0,2,2,15,1,2.0,40%,2.0,,4.0,383,309,81%
688993,130,Gremio,4,11,21,6,12,9,16,10,2.0,62%,3.0,,4.0,662,592,89%
688993,144,Atletico Goianiense,5,1,10,4,5,5,9,7,4.0,38%,0.0,,4.0,406,324,80%
689001,128,Santos,8,7,18,3,10,8,17,7,2.0,54%,2.0,,1.0,502,434,86%
689001,134,Atletico Paranaense,2,10,12,0,7,5,13,4,2.0,46%,2.0,,7.0,425,342,80%
689005,118,Bahia,2,5,8,1,6,2,19,3,1.0,53%,2.0,,3.0,513,433,84%
689005,152,Juventude,3,5,9,1,5,4,19,2,3.0,47%,3.0,,1.0,468,388,83%
689004,154,Fortaleza EC,5,8,16,3,6,10,18,2,2.0,55%,2.0,,3.0,466,391,84%
689004,125,America Mineiro,3,7,11,1,8,3,16,3,1.0,45%,1.0,,1.0,376,299,80%
689006,794,RB Bragantino,1,6,10,3,6,4,15,4,0.0,53%,3.0,,1.0,435,354,81%
689006,1193,Cuiaba,2,6,9,1,6,3,21,6,1.0,47%,2.0,,0.0,388,304,78%
689000,121,Palmeiras,6,8,18,4,11,7,15,4,2.0,47%,2.0,,4.0,430,365,85%
689000,130,Gremio,4,5,12,3,4,8,16,5,0.0,53%,2.0,,4.0,464,411,89%
689002,1062,Atletico-MG,6,3,12,3,8,4,19,3,2.0,50%,1.0,,5.0,501,433,86%
689002,127,Flamengo,6,7,16,3,9,7,10,6,3.0,50%,1.0,,4.0,499,442,89%
689008,144,Atletico Goianiense,4,6,13,3,7,6,16,4,0.0,56%,4.0,,2.0,510,450,88%
689008,123,Sport Recife,3,4,11,4,7,4,9,7,1.0,44%,1.0,,3.0,373,311,83%
689003,119,Internacional,2,4,9,3,4,5,21,7,0.0,51%,2.0,,3.0,418,320,77%
689003,126,Sao Paulo,5,6,11,0,9,2,24,3,4.0,49%,3.0,,2.0,394,301,76%
688999,124,Fluminense,5,9,16,2,8,8,24,4,2.0,63%,2.0,,2.0,485,402,83%
688999,129,Ceara,2,3,7,2,2,5,21,0,0.0,37%,3.0,,5.0,279,201,72%
689007,132,Chapecoense-sc,4,6,14,4,7,7,17,5,2.0,42%,3.0,,4.0,395,323,82%
689007,131,Corinthians,5,5,12,2,8,4,10,8,0.0,58%,0.0,,4.0,548,481,88%
689010,121,Palmeiras,7,4,14,3,7,7,19,6,3.0,36%,1.0,,0.0,282,215,76%
689010,128,Santos,2,4,11,5,5,6,21,5,0.0,64%,6.0,,4.0,498,457,92%
689013,130,Gremio,2,7,11,2,4,7,12,5,2.0,50%,1.0,,8.0,405,295,73%
689013,119,Internacional,8,2,16,6,9,7,19,7,0.0,50%,2.0,,2.0,405,311,77%
689016,134,Atletico Paranaense,6,9,21,6,10,11,18,3,0.0,54%,0.0,,2.0,490,410,84%
689016,794,RB Bragantino,4,10,16,2,9,7,16,2,3.0,46%,4.0,,4.0,411,332,81%
689015,123,Sport Recife,3,7,11,1,7,4,16,1,2.0,50%,1.0,,7.0,444,361,81%
689015,124,Fluminense,9,3,13,1,8,5,13,3,3.0,50%,3.0,,2.0,453,387,85%
689012,125,America Mineiro,2,8,12,2,7,5,16,8,2.0,50%,1.0,,5.0,378,290,77%
689012,1062,Atletico-MG,5,6,13,2,7,6,17,10,0.0,50%,1.0,,2.0,401,306,76%
689011,126,Sao Paulo,6,5,15,4,9,6,16,2,2.0,62%,0.0,,1.0,562,473,84%
689011,118,Bahia,2,2,6,2,3,3,15,1,0.0,38%,1.0,,5.0,343,244,71%
689017,152,Juventude,3,9,15,3,8,7,17,4,1.0,51%,2.0,,3.0,452,380,84%
689017,144,Atletico Goianiense,4,1,8,3,3,5,23,3,0.0,49%,2.0,,2.0,459,387,84%
689009,127,Flamengo,7,9,24,8,11,13,19,11,0.0,71%,3.0,,3.0,661,592,90%
689009,132,Chapecoense-sc,4,6,13,3,8,5,16,1,2.0,29%,3.0,,5.0,264,185,70%
689018,1193,Cuiaba,3,4,11,4,5,6,9,4,1.0,42%,2.0,1.0,5.0,339,277,82%
689018,129,Ceara,7,6,20,7,15,5,13,7,2.0,58%,2.0,0.0,1.0,475,398,84%
689014,154,Fortaleza EC,4,6,16,6,5,11,13,7,1.0,44%,4.0,,1.0,411,344,84%
689014,131,Corinthians,1,6,7,0,3,4,14,6,1.0,56%,3.0,,3.0,530,467,88%
689021,126,Sao Paulo,3,5,10,2,5,5,18,9,1.0,58%,3.0,,3.0,358,278,78%
689021,154,Fortaleza EC,4,2,9,3,4,5,20,5,1.0,42%,2.0,,3.0,267,186,70%
689024,129,Ceara,4,12,21,5,11,10,11,5,3.0,53%,4.0,,1.0,434,366,84%
689024,134,Atletico Paranaense,1,4,9,4,5,4,15,5,0.0,47%,3.0,,3.0,382,327,86%
689020,131,Corinthians,2,7,12,3,7,5,9,2,0.0,38%,0.0,,6.0,358,268,75%
689020,1062,Atletico-MG,8,4,13,1,7,6,22,5,2.0,62%,2.0,,1.0,596,525,88%
689019,124,Fluminense,2,6,10,2,5,5,13,3,,56%,1.0,,0.0,546,474,87%
689019,130,Gremio,1,5,8,2,7,1,12,4,,44%,4.0,,2.0,411,351,85%
689027,132,Chapecoense-sc,6,4,11,1,8,3,15,6,1.0,42%,2.0,,3.0,372,302,81%
689027,1193,Cuiaba,6,2,11,3,8,3,13,2,2.0,58%,2.0,,4.0,543,468,86%
689028,144,Atletico Goianiense,1,4,11,6,5,6,8,4,4.0,58%,2.0,,5.0,476,407,86%
689028,121,Palmeiras,6,9,15,0,11,4,16,6,3.0,42%,1.0,,1.0,337,279,83%
689025,118,Bahia,3,5,11,3,7,4,18,4,0.0,35%,5.0,,5.0,332,269,81%
689025,127,Flamengo,10,4,16,2,10,6,8,3,2.0,65%,1.0,,3.0,633,567,90%
689023,119,Internacional,5,6,14,3,8,6,19,7,0.0,50%,4.0,0.0,4.0,429,358,83%
689023,152,Juventude,4,2,11,5,4,7,14,5,2.0,50%,4.0,1.0,4.0,435,361,83%
689026,794,RB Bragantino,5,4,11,2,5,6,17,5,2.0,40%,3.0,,3.0,316,236,75%
689026,128,Santos,5,5,16,6,11,5,15,4,3.0,60%,6.0,,3.0,485,390,80%
689022,125,America Mineiro,3,7,17,7,9,8,19,9,2.0,64%,1.0,,4.0,473,383,81%
689022,123,Sport Recife,5,5,11,1,3,8,22,4,2.0,36%,3.0,,3.0,271,180,66%
688938,1193,Cuiaba,7,7,20,6,14,6,17,0,,56%,5.0,0.0,2.0,441,370,84%
688938,144,Atletico Goianiense,3,1,9,5,3,6,14,4,,44%,4.0,1.0,5.0,344,262,76%
689033,130,Gremio,4,6,12,2,8,4,20,8,1.0,52%,3.0,,6.0,467,369,79%
689033,125,America Mineiro,7,7,18,4,7,11,16,5,1.0,48%,3.0,,3.0,425,337,79%
689030,121,Palmeiras,1,5,10,4,4,6,13,7,2.0,50%,1.0,,2.0,486,414,85%
689030,124,Fluminense,3,3,9,3,6,3,9,5,1.0,50%,2.0,,1.0,475,430,91%
689032,1062,Atletico-MG,5,1,12,6,8,4,17,8,3.0,61%,2.0,,5.0,508,440,87%
689032,118,Bahia,5,3,11,3,5,6,14,8,0.0,39%,1.0,,2.0,322,265,82%
689029,127,Flamengo,8,4,12,0,8,4,23,7,2.0,57%,3.0,,5.0,426,333,78%
689029,126,Sao Paulo,6,7,18,5,13,5,16,4,4.0,43%,6.0,,4.0,318,228,72%
689034,154,Fortaleza EC,4,6,14,4,6,8,21,3,1.0,35%,4.0,,4.0,277,198,71%
689034,794,RB Bragantino,4,6,13,3,8,5,14,5,0.0,65%,2.0,,3.0,513,431,84%
689031,128,Santos,2,15,29,12,19,10,14,15,3.0,74%,2.0,,1.0,654,583,89%
689031,144,Atletico Goianiense,2,2,7,3,7,0,6,2,3.0,26%,2.0,,2.0,241,161,67%
689036,134,Atletico Paranaense,4,5,11,2,7,4,14,8,1.0,52%,4.0,,2.0,400,330,83%
689036,119,Internacional,3,7,13,3,8,5,13,2,0.0,48%,3.0,,2.0,374,310,83%
689035,123,Sport Recife,0,5,12,7,4,8,12,2,2.0,54%,4.0,,,413,337,82%
689035,129,Ceara,0,11,14,3,7,7,13,8,1.0,46%,1.0,,,346,268,77%
689037,152,Juventude,2,5,13,6,3,10,16,3,1.0,33%,5.0,,3.0,266,196,74%
689037,132,Chapecoense-sc,2,4,7,1,3,4,15,1,1.0,67%,1.0,,1.0,537,465,87%
689038,1193,Cuiaba,7,3,16,6,7,9,16,5,4.0,52%,2.0,1.0,0.0,501,430,86%
689038,131,Corinthians,2,0,4,2,3,1,12,5,2.0,48%,1.0,0.0,6.0,469,382,81%
689041,126,Sao Paulo,3,4,12,5,5,7,20,7,2.0,53%,3.0,1.0,3.0,400,330,83%
689041,121,Palmeiras,3,4,7,0,3,4,15,2,1.0,47%,3.0,0.0,3.0,352,279,79%
689043,119,Internacional,3,5,12,4,9,3,20,2,2.0,58%,3.0,1.0,4.0,509,419,82%
689043,1193,Cuiaba,4,7,13,2,6,7,18,3,0.0,42%,3.0,0.0,3.0,379,297,78%
689046,794,RB Bragantino,3,6,12,3,2,10,13,5,1.0,52%,1.0,,1.0,524,431,82%
689046,130,Gremio,1,3,7,3,1,6,19,5,0.0,48%,2.0,,2.0,476,382,80%
689040,131,Corinthians,2,3,9,4,6,3,7,3,0.0,35%,1.0,,4.0,391,310,79%
689040,127,Flamengo,7,4,17,6,9,8,13,6,1.0,65%,1.0,,1.0,739,661,89%
689042,1062,Atletico-MG,3,7,11,1,7,4,14,4,1.0,61%,4.0,1.0,1.0,614,555,90%
689042,134,Atletico Paranaense,1,4,8,3,3,5,12,2,1.0,39%,3.0,0.0,1.0,393,321,82%
689045,118,Bahia,4,15,21,2,13,8,16,11,0.0,60%,2.0,,1.0,509,443,87%
689045,123,Sport Recife,2,4,8,2,3,5,18,2,1.0,40%,3.0,,4.0,354,274,77%
689047,132,Chapecoense-sc,6,8,19,5,8,11,17,6,4.0,44%,,,4.0,356,277,78%
689047,128,Santos,5,5,11,1,4,7,12,5,0.0,56%,,,6.0,457,384,84%
