fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
1208021,Manchester United,4-2-3-1,E. ten Hag,526,A. Onana,24,G,1:1,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,545,N. Mazraoui,3,D,2:4,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,2935,H. Maguire,5,D,2:3,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,2467,Lisandro Martínez,6,D,2:2,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,886,Diogo Dalot,20,D,2:1,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,747,Casemiro,18,M,3:2,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,284322,K. Mainoo,37,M,3:1,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,157997,A. Diallo,16,M,4:3,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,19220,M. Mount,7,M,4:2,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,909,M. Rashford,10,M,4:1,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,1485,Bruno Fernandes,8,F,5:1,starter
1208021,Manchester United,4-2-3-1,E. ten Hag,284324,A. Garnacho,17,F,,substitute
1208021,Manchester United,4-2-3-1,E. ten Hag,70100,J. Zirkzee,11,F,,substitute
1208021,Manchester United,4-2-3-1,E. ten Hag,532,M. de Ligt,4,D,,substitute
1208021,Manchester United,4-2-3-1,E. ten Hag,18772,J. Evans,35,D,,substitute
1208021,Manchester United,4-2-3-1,E. ten Hag,903,S. McTominay,39,M,,substitute
1208021,Manchester United,4-2-3-1,E. ten Hag,174,C. Eriksen,14,M,,substitute
1208021,Manchester United,4-2-3-1,E. ten Hag,284400,T. Collyer,43,M,,substitute
1208021,Manchester United,4-2-3-1,E. ten Hag,9971,Antony,21,F,,substitute
1208021,Manchester United,4-2-3-1,E. ten Hag,50132,A. Bayındır,1,G,,substitute
1208021,Fulham,4-2-3-1,Marco Silva,1438,B. Leno,1,G,1:1,starter
1208021,Fulham,4-2-3-1,Marco Silva,657,K. Tete,2,D,2:4,starter
1208021,Fulham,4-2-3-1,Marco Silva,18814,I. Diop,31,D,2:3,starter
1208021,Fulham,4-2-3-1,Marco Silva,152967,C. Bassey,3,D,2:2,starter
1208021,Fulham,4-2-3-1,Marco Silva,19549,A. Robinson,33,D,2:1,starter
1208021,Fulham,4-2-3-1,Marco Silva,899,Andreas Pereira,18,M,3:2,starter
1208021,Fulham,4-2-3-1,Marco Silva,2823,S. Lukić,20,M,3:1,starter
1208021,Fulham,4-2-3-1,Marco Silva,18753,Adama Traoré,11,M,4:3,starter
1208021,Fulham,4-2-3-1,Marco Silva,1161,E. Smith Rowe,32,M,4:2,starter
1208021,Fulham,4-2-3-1,Marco Silva,1455,A. Iwobi,17,M,4:1,starter
1208021,Fulham,4-2-3-1,Marco Silva,195106,Rodrigo Muniz,9,F,5:1,starter
1208021,Fulham,4-2-3-1,Marco Silva,19025,T. Cairney,10,M,,substitute
1208021,Fulham,4-2-3-1,Marco Silva,2887,R. Jiménez,7,F,,substitute
1208021,Fulham,4-2-3-1,Marco Silva,19221,H. Wilson,8,M,,substitute
1208021,Fulham,4-2-3-1,Marco Silva,191971,J. Stansfield,28,F,,substitute
1208021,Fulham,4-2-3-1,Marco Silva,19480,H. Reed,6,M,,substitute
1208021,Fulham,4-2-3-1,Marco Silva,19312,S. Benda,23,G,,substitute
1208021,Fulham,4-2-3-1,Marco Silva,131,Jorge Cuenca,15,D,,substitute
1208021,Fulham,4-2-3-1,Marco Silva,2920,T. Castagne,21,D,,substitute
1208021,Fulham,4-2-3-1,Marco Silva,389315,J. King,24,M,,substitute
1208022,Ipswich,4-2-3-1,K. McKenna,19541,C. Walton,28,G,1:1,starter
1208022,Ipswich,4-2-3-1,K. McKenna,19182,A. Tuanzebe,40,D,2:4,starter
1208022,Ipswich,4-2-3-1,K. McKenna,17714,L. Woolfenden,6,D,2:3,starter
1208022,Ipswich,4-2-3-1,K. McKenna,127579,J. Greaves,24,D,2:2,starter
1208022,Ipswich,4-2-3-1,K. McKenna,19119,L. Davis,3,D,2:1,starter
