fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,312468,Á. Padilla,26,G,1:1,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,47299,Andoni Gorosabel,2,D,2:4,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,47271,Yeray,5,D,2:3,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,183849,Aitor Paredes,4,D,2:2,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,47273,Yuri,17,D,2:1,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,182617,Beñat Prados,24,M,3:2,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,47418,Mikel Vesga,6,M,3:1,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,47294,I. Williams,9,M,4:3,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,128398,Oihan Sancet,8,M,4:2,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,30510,Álex Berenguer,7,M,4:1,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,47291,Gorka Guruzeta,12,F,5:1,starter
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,898,Ander Herrera,21,M,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,332308,Unai Gómez,20,M,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,183799,Nico Williams,10,F,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,47276,Lekue,15,D,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,47278,Dani Vivian,3,D,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,332302,Oier Gastesi,34,G,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,179153,Javi Martón,19,F,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,288525,Adu Ares,23,F,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,383780,Mikel Jauregizar,31,M,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,332305,Unai Eguíluz,27,D,,substitute
1208494,Athletic Club,4-2-3-1,Ernesto Valverde,336998,Adama Boiro,32,D,,substitute
1208494,Getafe,4-1-4-1,José Bordalás,47247,David Soria,13,G,1:1,starter
1208494,Getafe,4-1-4-1,José Bordalás,119742,Juan Iglesias,21,D,2:4,starter
1208494,Getafe,4-1-4-1,José Bordalás,47250,D. Dakonam,2,D,2:3,starter
1208494,Getafe,4-1-4-1,José Bordalás,6168,O. Alderete,15,D,2:2,starter
1208494,Getafe,4-1-4-1,José Bordalás,18867,Diego Rico,16,D,2:1,starter
1208494,Getafe,4-1-4-1,José Bordalás,325415,N. Aberdin,27,M,3:1,starter
1208494,Getafe,4-1-4-1,José Bordalás,67955,Carles Pérez,17,M,4:4,starter
1208494,Getafe,4-1-4-1,José Bordalás,47085,Luis Milla,5,M,4:3,starter
1208494,Getafe,4-1-4-1,José Bordalás,47258,M. Arambarri,8,M,4:2,starter
1208494,Getafe,4-1-4-1,José Bordalás,47306,Álex Sola,7,M,4:1,starter
1208494,Getafe,4-1-4-1,José Bordalás,403554,C. Uche,6,F,5:1,starter
1208494,Getafe,4-1-4-1,José Bordalás,143,Carles Aleñá,11,M,,substitute
1208494,Getafe,4-1-4-1,José Bordalás,270516,P. González,19,F,,substitute
1208494,Getafe,4-1-4-1,José Bordalás,364415,Yellu Santiago,20,M,,substitute
1208494,Getafe,4-1-4-1,José Bordalás,482071,Diego Ferrer,40,G,,substitute
1208494,Getafe,4-1-4-1,José Bordalás,46795,Domingos Duarte,22,D,,substitute
1208494,Getafe,4-1-4-1,José Bordalás,66491,J. Letáček,1,G,,substitute
1208494,Getafe,4-1-4-1,José Bordalás,465838,Alberto Risco,26,M,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,46672,Rui Silva,1,G,1:1,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,1264,Y. Sabaly,23,D,2:4,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,1561,Marc Bartra,5,D,2:3,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,47302,Diego Llorente,3,D,2:2,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,20600,R. Perraud,15,D,2:1,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,1580,William Carvalho,14,M,3:2,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,47341,Marc Roca,21,M,3:1,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,1697,Pablo Fornals,18,M,4:3,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,668,N. Fekir,8,M,4:2,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,47320,Juanmi,7,M,4:1,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,47119,Aitor Ruibal,24,F,5:1,starter
1208495,Real Betis,4-2-3-1,M. Pellegrini,185477,Rodri,17,M,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,181421,A. Ezzalzouli,10,F,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,47579,E. Ávila,9,F,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,286084,Sergi Altimira,16,M,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,133185,J. Cardoso,4,M,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,400948,Assane Diao,38,F,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,1439,Héctor Bellerín,2,D,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,128985,Iker Losada,19,M,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,18812,Adrián,13,G,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,270973,Lucas Alcázar,43,D,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,179996,Fran Vieites,25,G,,substitute
1208495,Real Betis,4-2-3-1,M. Pellegrini,1631,R. Rodríguez,12,D,,substitute
1208495,Girona,4-3-3,Míchel Sánchez,158,P. Gazzaniga,13,G,1:1,starter
1208495,Girona,4-3-3,Míchel Sánchez,283668,Arnau Martínez,4,D,2:4,starter
1208495,Girona,4-3-3,Míchel Sánchez,47334,David López,5,D,2:3,starter
1208495,Girona,4-3-3,Míchel Sánchez,531,D. Blind,17,D,2:2,starter
1208495,Girona,4-3-3,Míchel Sánchez,162032,Miguel Gutiérrez,3,D,2:1,starter
1208495,Girona,4-3-3,Míchel Sánchez,2449,Y. Herrera,21,M,3:3,starter
1208495,Girona,4-3-3,Míchel Sánchez,18949,Oriol Romeu,14,M,3:2,starter
1208495,Girona,4-3-3,Míchel Sánchez,1700,Iván Martín,23,M,3:1,starter
1208495,Girona,4-3-3,Míchel Sánchez,2061,Bryan Gil,20,F,4:3,starter
1208495,Girona,4-3-3,Míchel Sánchez,155,Abel Ruiz,9,F,4:2,starter
1208495,Girona,4-3-3,Míchel Sánchez,47520,Portu,24,F,4:1,starter
1208495,Girona,4-3-3,Míchel Sánchez,389602,Iker Almena,30,F,,substitute
1208495,Girona,4-3-3,Míchel Sánchez,306727,J. Solís,22,M,,substitute
1208495,Girona,4-3-3,Míchel Sánchez,336674,G. Misehouy,27,M,,substitute
1208495,Girona,4-3-3,Míchel Sánchez,66407,L. Krejčí,18,D,,substitute
1208495,Girona,4-3-3,Míchel Sánchez,2617,C. Stuani,7,F,,substitute
1208495,Girona,4-3-3,Míchel Sánchez,162434,Alejandro Francés,16,D,,substitute
