fixture_id,time_elapsed,time_extra,team_id,team_name,team_logo,player_id,player_name,assist_id,assist_name,type,detail,comments
592143,8,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,1467,A. Lacazette,,,Goal,Normal Goal,
592143,26,,36,Fulham,https://media.api-sports.io/football/teams/36.png,19373,Michael Hector,,,Card,Yellow Card,Foul
592143,39,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,1465,Pierre-Emerick Aubameyang,,,Card,Yellow Card,Foul
592143,49,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,22224,Gabriel Magalhães,2294.0,Willian,Goal,Normal Goal,
592143,55,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,1439,Héctor Bellerín,,,Card,Yellow Card,Foul
592143,57,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,1465,P. Aubameyang,2294.0,Willian,Goal,Normal Goal,
592143,61,,36,Fulham,https://media.api-sports.io/football/teams/36.png,19025,Tom Cairney,,,Card,Yellow Card,Foul
592143,63,,36,Fulham,https://media.api-sports.io/football/teams/36.png,19027,N. Kebano,3406.0,A. Zambo Anguissa,subst,Substitution 1,
592143,63,,36,Fulham,https://media.api-sports.io/football/teams/36.png,49923,A. Kamara,2825.0,A. Mitrović,subst,Substitution 2,
592143,75,,36,Fulham,https://media.api-sports.io/football/teams/36.png,19393,J. Onomah,19004.0,B. De Cordova-Reid,subst,Substitution 3,
592143,75,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,2294,Willian,3246.0,N. Pépé,subst,Substitution 1,
592143,78,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,1464,G. Xhaka,748.0,Dani Ceballos,subst,Substitution 2,
592143,87,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,1467,A. Lacazette,1468.0,E. Nketiah,subst,Substitution 3,
592142,13,,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,3247,W. Zaha,18854.0,A. Townsend,Goal,Normal Goal,
