fixture_id,id_league,referee,date,venue.name,home.name,home.id,away.name,away.id,home.winner,home,away,halftime.home,halftime.away
1180385,71,Edina Alves Batista,2024-04-28T23:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Atletico Goianiense,144,,1,1,0,0
1180391,71,Wilton Pereira Sampaio,2024-04-29T23:00:00+00:00,MorumBIS,Sao Paulo,126,Palmeiras,121,,0,0,0,0
1180398,71,Raphael Claus,2024-05-04T19:00:00+00:00,Estádio Kleber José de Andrade,Fluminense,124,Atletico-MG,1062,,2,2,1,0
1180401,71,Paulo Cesar Zanovelli da Silva,2024-05-04T21:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Flamengo,127,,1,1,1,0
1180400,71,Felipe Fernandes de Lima,2024-05-05T00:00:00+00:00,Neo Química Arena,Corinthians,131,Fortaleza EC,154,,0,0,0,0
1180402,71,Anderson Daronco,2024-05-05T19:00:00+00:00,Ligga Arena,Atletico Paranaense,134,Vasco DA Gama,133,True,1,0,1,0
1180397,71,Ramon Abatti,2024-05-05T19:00:00+00:00,Estádio Manoel Barradas,Vitoria,136,Sao Paulo,126,False,1,3,0,1
1180399,71,Rafael Rodrigo Klein,2024-05-05T21:30:00+00:00,Estádio Nilton Santos,Botafogo,120,Bahia,118,False,1,2,0,1
1180403,71,Bruno Arleu de Araujo,2024-05-05T21:30:00+00:00,Arena Pantanal,Cuiaba,1193,Palmeiras,121,False,0,2,0,1
1180408,71,Ramon Abatti,2024-05-11T19:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Corinthians,131,True,2,0,1,0
1180410,71,Braulio da Silva Machado,2024-05-12T19:00:00+00:00,Arena Barueri,Palmeiras,121,Atletico Paranaense,134,False,0,2,0,1
1180413,71,Rodrigo José Pereira de Lima,2024-05-12T19:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Cruzeiro,135,False,0,1,0,0
1180412,71,Wilton Pereira Sampaio,2024-05-12T19:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Botafogo,120,,1,1,1,1
1180407,71,Gustavo Ervino Bauermann,2024-05-12T21:30:00+00:00,Arena Fonte Nova,Bahia,118,RB Bragantino,794,True,1,0,1,0
1180409,71,Raphael Claus,2024-05-12T21:30:00+00:00,Estádio São Januário,Vasco DA Gama,133,Vitoria,136,True,2,1,0,0
1180411,71,Anderson Daronco,2024-05-13T23:00:00+00:00,MorumBIS,Sao Paulo,126,Fluminense,124,True,2,1,1,1
1180415,71,Ramon Abatti,2024-06-01T19:00:00+00:00,Estádio Major Antônio Couto Pereira,Gremio,130,RB Bragantino,794,False,0,2,0,1
1180417,71,Kleber Ariel Gonçalves da Silva,2024-06-01T19:00:00+00:00,Estádio Manoel Barradas,Vitoria,136,Atletico Goianiense,144,False,0,2,0,1
1180418,71,Matheus Delgado Candançan,2024-06-01T21:30:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Juventude,152,,1,1,1,0
1180423,71,Anderson Ribeiro Gonçalves,2024-06-01T21:30:00+00:00,Arena Pantanal,Cuiaba,1193,Internacional,119,False,0,1,0,0
1180420,71,Anderson Daronco,2024-06-02T00:00:00+00:00,Neo Química Arena,Corinthians,131,Botafogo,120,False,0,1,0,0
1180419,71,Braulio da Silva Machado,2024-06-02T19:00:00+00:00,Estadio Jornalista Mário Filho,Vasco DA Gama,133,Flamengo,127,False,1,6,1,3
1180424,71,Rafael Rodrigo Klein,2024-06-02T19:00:00+00:00,Estádio Heriberto Hülse,Criciuma,140,Palmeiras,121,False,1,2,0,0
1180416,71,Bruno Arleu de Araujo,2024-06-02T19:00:00+00:00,Arena MRV,Atletico-MG,1062,Bahia,118,,1,1,0,0
1180421,71,Lucas Torezin,2024-06-02T21:30:00+00:00,MorumBIS,Sao Paulo,126,Cruzeiro,135,True,2,0,1,0
1180422,71,João Gobi,2024-06-02T21:30:00+00:00,Estádio Municipal Presidente Getúlio Vargas,Fortaleza EC,154,Atletico Paranaense,134,True,1,0,1,0
1180404,71,Raphael Claus,2024-06-05T22:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Atletico Goianiense,144,True,1,0,1,0
1180373,71,Wilton Pereira Sampaio,2024-06-05T23:00:00+00:00,Arena Pantanal,Cuiaba,1193,Vitoria,136,,0,0,0,0
1180414,71,Bruno Arleu de Araujo,2024-06-09T19:00:00+00:00,Estádio Heriberto Hülse,Criciuma,140,Cuiaba,1193,False,2,5,0,3
1180433,71,Paulo Cesar Zanovelli da Silva,2024-06-11T22:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Corinthians,131,,2,2,0,1
1180434,71,Wagner do Nascimento Magalhaes,2024-06-11T22:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Vitoria,136,,1,1,1,1
1180429,71,Flavio Rodrigues De Souza,2024-06-11T23:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Fluminense,124,True,1,0,0,0
1180431,71,Rafael Rodrigo Klein,2024-06-12T00:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Atletico-MG,1062,False,1,2,1,2
1180426,71,Marcelo de Lima Henrique,2024-06-13T22:00:00+00:00,Estádio Governador Magalhães Pinto,Cruzeiro,135,Cuiaba,1193,True,2,1,1,0
1180425,71,Braulio da Silva Machado,2024-06-13T23:00:00+00:00,Estádio Heriberto Hülse,Internacional,119,Sao Paulo,126,,0,0,0,0
1180428,71,Luiz Flávio,2024-06-13T23:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Gremio,130,True,2,1,1,0
1180432,71,Jonathan Benkenstein Pinheiro,2024-06-13T23:00:00+00:00,Ligga Arena,Atletico Paranaense,134,Criciuma,140,True,3,1,1,1
1180427,71,Felipe Fernandes de Lima,2024-06-14T00:30:00+00:00,Arena Fonte Nova,Bahia,118,Fortaleza EC,154,True,1,0,0,0
1180430,71,Ramon Abatti,2024-06-14T00:30:00+00:00,Allianz Parque,Palmeiras,121,Vasco DA Gama,133,True,2,0,1,0
1180441,71,Emerson Ricardo de Almeida Andrade,2024-06-15T21:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Juventude,152,True,2,1,1,1
1180438,71,Gustavo Ervino Bauermann,2024-06-16T00:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Atletico Goianiense,144,False,1,2,1,0
1180440,71,Ramon Abatti,2024-06-16T19:00:00+00:00,Neo Química Arena,Corinthians,131,Sao Paulo,126,,2,2,2,2
1180442,71,Anderson Daronco,2024-06-16T19:00:00+00:00,Ligga Arena,Atletico Paranaense,134,Flamengo,127,,1,1,0,0
1180437,71,Bruno Arleu de Araujo,2024-06-16T19:00:00+00:00,Estádio Manoel Barradas,Vitoria,136,Internacional,119,True,2,1,1,0
1180435,71,Paulo Cesar Zanovelli da Silva,2024-06-16T21:30:00+00:00,Estádio Kleber José de Andrade,Gremio,130,Botafogo,120,False,1,2,1,1
1180439,71,Rafael Rodrigo Klein,2024-06-16T21:30:00+00:00,Estádio São Januário,Vasco DA Gama,133,Cruzeiro,135,,0,0,0,0
1180444,71,Flavio Rodrigues De Souza,2024-06-16T21:30:00+00:00,Estádio Heriberto Hülse,Criciuma,140,Bahia,118,,2,2,1,0
1180443,71,Jefferson Ferreira de Moraes,2024-06-16T21:30:00+00:00,Arena Pantanal,Cuiaba,1193,Fortaleza EC,154,True,5,0,4,0
1180436,71,Rodrigo José Pereira de Lima,2024-06-17T23:30:00+00:00,Arena MRV,Atletico-MG,1062,Palmeiras,121,False,0,4,0,1
1180449,71,Ramon Abatti,2024-06-19T22:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Atletico Paranaense,134,,1,1,0,0
1180453,71,Alex Gomes,2024-06-19T22:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Criciuma,140,False,1,2,1,0
1180451,71,Gustavo Ervino Bauermann,2024-06-19T23:00:00+00:00,MorumBIS,Sao Paulo,126,Cuiaba,1193,False,0,1,0,0
1180454,71,Paulo Cesar Zanovelli da Silva,2024-06-19T23:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Vasco DA Gama,133,True,2,0,0,0
