fixture_id,team_id,team_name,player_id,player_name,minutes,number,position,rating,captain,substitute,offsides,shots_total,shots_on,goals_total,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved
592143,36,Fulham,19657,Marek Rodák,90.0,12,G,6,False,False,,,,,3,,2.0,25.0,,19,,,,,,,,,,,0,0,,,0,0,0.0
592143,36,Fulham,19022,Denis Odoi,90.0,4,D,6.3,False,False,,1.0,1.0,,0,,,49.0,,41,,,2.0,3.0,2.0,,,,1.0,,0,0,,,0,0,
592143,36,Fulham,19373,Michael Hector,90.0,3,D,6.9,False,False,,,,,0,,,65.0,,56,2.0,1.0,,9.0,4.0,,,1.0,1.0,3.0,1,0,,,0,0,
592143,36,Fulham,19023,Tim Ream,90.0,13,D,6.5,False,False,,,,,0,,,67.0,,64,1.0,1.0,,2.0,2.0,,,,,,0,0,,,0,0,
592143,36,Fulham,19015,Joe Bryan,90.0,23,D,6.7,False,False,,,,,0,,,50.0,,42,,,4.0,1.0,1.0,,,,,,0,0,,,0,0,
592143,36,Fulham,19480,Harrison Reed,90.0,21,M,6.9,False,False,,,,,0,,,72.0,,69,2.0,,3.0,4.0,3.0,,,1.0,1.0,,0,0,,,0,0,
592143,36,Fulham,19025,Tom Cairney,90.0,10,M,6.6,True,False,,,,,0,,,75.0,,74,1.0,,,7.0,4.0,,,1.0,1.0,2.0,1,0,,,0,0,
592143,36,Fulham,19027,Neeskens Kebano,63.0,7,M,6.5,False,False,,,,,0,,,23.0,,19,,,,5.0,3.0,2.0,2.0,,1.0,1.0,0,0,,,0,0,
592143,36,Fulham,19393,Joshua Onomah,75.0,25,M,6.2,False,False,,,,,0,,,24.0,,19,2.0,1.0,,7.0,3.0,1.0,1.0,,,2.0,0,0,,,0,0,
592143,36,Fulham,18751,Ivan Cavaleiro,90.0,17,M,6.3,False,False,,,,,0,,,32.0,2.0,24,,,1.0,8.0,4.0,2.0,,,4.0,1.0,0,0,,,0,0,
592143,36,Fulham,49923,Aboubakar Kamara,63.0,47,F,6,False,False,,1.0,,,0,,,16.0,,12,,,,12.0,3.0,3.0,,1.0,1.0,2.0,0,0,,,0,0,
592143,36,Fulham,253,Alphonse Aréola,,1,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592143,36,Fulham,19019,Maxime Le Marchand,,20,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592143,36,Fulham,19017,Cyrus Christie,,22,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592143,36,Fulham,18972,Anthony Knockaert,,11,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592143,36,Fulham,3406,André Zambo Anguissa,27.0,29,M,6.9,False,True,,,,,0,,,17.0,1.0,16,2.0,1.0,,8.0,4.0,3.0,2.0,1.0,,,0,0,,,0,0,
592143,36,Fulham,19004,Bobby Reid,15.0,14,F,6.7,False,True,,1.0,,,0,,,4.0,,3,1.0,,,2.0,1.0,,,1.0,,,0,0,,,0,0,
592143,36,Fulham,2825,Aleksandar Mitrović,27.0,9,F,6.9,False,True,,1.0,1.0,,0,,,4.0,,3,,,,3.0,2.0,1.0,1.0,,1.0,1.0,0,0,,,0,0,
592143,42,Arsenal,1438,Bernd Leno,90.0,1,G,7.5,False,False,,,,,0,,2.0,30.0,,30,1.0,,,1.0,1.0,,,,,,0,0,,,0,0,0.0
592143,42,Arsenal,1440,Rob Holding,90.0,16,D,7.3,False,False,,,,,0,,,93.0,,84,2.0,,3.0,8.0,5.0,2.0,2.0,,,2.0,0,0,,,0,0,
592143,42,Arsenal,22224,Gabriel,90.0,6,D,8.2,False,False,,1.0,1.0,1.0,0,,,114.0,,108,2.0,,,9.0,6.0,,,,2.0,1.0,0,0,,,0,0,
592143,42,Arsenal,1117,Kieran Tierney,90.0,3,D,7.2,False,False,,,,,0,,,78.0,,67,1.0,,3.0,5.0,2.0,,,,1.0,1.0,0,0,,,0,0,
592143,42,Arsenal,1439,Héctor Bellerín,90.0,2,M,6.9,False,False,,,,,0,,,55.0,1.0,50,,,1.0,6.0,2.0,2.0,1.0,1.0,,1.0,1,0,,,0,0,
592143,42,Arsenal,1452,Mohamed Elneny,90.0,25,M,7,False,False,,,,,0,,,63.0,,60,,,5.0,3.0,1.0,,,1.0,1.0,,0,0,,,0,0,
592143,42,Arsenal,1464,Granit Xhaka,78.0,34,M,7.2,False,False,,2.0,,,0,,,59.0,1.0,55,2.0,,1.0,4.0,3.0,,,,1.0,,0,0,,,0,0,
592143,42,Arsenal,1456,Ainsley Maitland-Niles,90.0,15,M,6.9,False,False,,,,,0,,,36.0,,27,1.0,,3.0,3.0,1.0,,,,,2.0,0,0,,,0,0,
592143,42,Arsenal,2294,Willian,75.0,12,F,8.2,False,False,,2.0,1.0,,0,2.0,,26.0,3.0,25,,,,3.0,2.0,,,,2.0,1.0,0,0,,,0,0,
592143,42,Arsenal,1467,Alexandre Lacazette,87.0,9,F,7.5,False,False,,2.0,1.0,1.0,0,,,17.0,1.0,14,2.0,,1.0,14.0,6.0,1.0,1.0,2.0,3.0,2.0,0,0,,,0,0,
592143,42,Arsenal,1465,Pierre-Emerick Aubameyang,90.0,14,F,7.3,True,False,,3.0,3.0,1.0,0,,,27.0,1.0,20,,,,11.0,4.0,2.0,1.0,2.0,2.0,2.0,1,0,,,0,0,
592143,42,Arsenal,20386,Matt Macey,,33,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592143,42,Arsenal,1442,Sead Kolašinac,,31,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592143,42,Arsenal,1460,Bukayo Saka,,7,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592143,42,Arsenal,748,Dani Ceballos,12.0,8,M,6.9,False,True,,,,,0,,,18.0,,14,1.0,,1.0,2.0,2.0,1.0,1.0,,,,0,0,,,0,0,
592143,42,Arsenal,1463,Joseph Willock,,28,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592143,42,Arsenal,1468,Edward Nketiah,3.0,30,F,,False,True,,,,,0,,,1.0,,1,,,,,,,,,,,0,0,,,0,0,
592143,42,Arsenal,3246,Nicolas Pépé,15.0,19,F,6.7,False,True,,,,,0,,,9.0,1.0,7,,,,2.0,,1.0,,,,,0,0,,,0,0,
592142,52,Crystal Palace,18835,Vicente Guaita,90.0,31,G,8.2,False,False,,,,,0,,5.0,26.0,,7,,,,,,,,,,,0,0,,,0,0,0.0
592142,52,Crystal Palace,18847,Joel Ward,90.0,2,D,6.9,False,False,,,,,0,,,21.0,,11,,,1.0,8.0,4.0,,,1.0,,1.0,0,0,,,0,0,
592142,52,Crystal Palace,2991,Cheikhou Kouyaté,90.0,8,D,6.9,False,False,,1.0,1.0,,0,,,18.0,,11,1.0,1.0,,7.0,3.0,,,,1.0,2.0,0,0,,,0,0,
592142,52,Crystal Palace,18839,Scott Dann,90.0,6,D,7.2,True,False,,,,,0,,,26.0,,14,,,2.0,13.0,11.0,,,,,,0,0,,,0,0,
592142,52,Crystal Palace,182201,Tyrick Mitchell,90.0,27,D,7.3,False,False,,,,,0,,,23.0,,14,6.0,,1.0,12.0,7.0,1.0,,,1.0,,0,0,,,0,0,
592142,52,Crystal Palace,18854,Andros Townsend,90.0,10,M,7.3,False,False,,,,,0,1.0,,27.0,2.0,11,2.0,,1.0,15.0,6.0,2.0,2.0,3.0,1.0,1.0,0,0,,,0,0,
592142,52,Crystal Palace,18849,James McArthur,90.0,18,M,7.2,False,False,,1.0,,,0,,,31.0,1.0,15,2.0,,3.0,10.0,8.0,1.0,1.0,,2.0,1.0,0,0,,,0,0,
592142,52,Crystal Palace,18763,James McCarthy,74.0,22,M,6.9,False,False,,,,,0,,,19.0,,12,1.0,,2.0,9.0,4.0,,,,1.0,3.0,1,0,,,0,0,
592142,52,Crystal Palace,18843,Jeffrey Schlupp,81.0,15,M,6.5,False,False,,,,,0,,,10.0,,1,1.0,,2.0,12.0,6.0,,,1.0,,1.0,1,0,,,0,0,
592142,52,Crystal Palace,3247,Wilfried Zaha,90.0,11,F,6.6,False,False,,2.0,1.0,1.0,0,,,10.0,,8,,,,12.0,3.0,1.0,1.0,,2.0,2.0,0,0,,,0,0,
592142,52,Crystal Palace,3428,Jordan Ayew,90.0,9,F,6.3,False,False,,1.0,1.0,,0,,,8.0,,4,2.0,,,33.0,9.0,5.0,4.0,1.0,1.0,2.0,0,0,,,0,0,
592142,52,Crystal Palace,18836,Wayne Hennessey,,13,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592142,52,Crystal Palace,18840,Martin Kelly,,34,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592142,52,Crystal Palace,18848,Sam Woods,,35,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592142,52,Crystal Palace,19586,Eberechi Eze,9.0,25,M,6.2,False,True,,,,,0,,,7.0,,6,,,,7.0,2.0,5.0,2.0,,,,0,0,,,0,0,
592142,52,Crystal Palace,18851,Max Meyer,,7,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592142,52,Crystal Palace,18852,Luka Milivojević,16.0,4,M,7,False,True,,,,,0,,,10.0,2.0,7,,,,4.0,2.0,,,,1.0,1.0,0,0,,,0,0,
592142,52,Crystal Palace,2927,Michy Batshuayi,,23,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592142,41,Southampton,18935,Alex McCarthy,90.0,1,G,6.6,False,False,,,,,1,,2.0,42.0,,32,,,,,,,,,,,0,0,,,0,0,0.0
592142,41,Southampton,171,Kyle Walker-Peters,90.0,2,D,6.9,False,False,,,,,0,,,59.0,1.0,44,6.0,,2.0,20.0,9.0,1.0,,1.0,1.0,2.0,1,0,,,0,0,
592142,41,Southampton,18940,Jack Stephens,90.0,5,D,6.9,False,False,,1.0,1.0,,0,,,90.0,,68,1.0,,2.0,9.0,6.0,,,1.0,1.0,1.0,0,0,,,0,0,
592142,41,Southampton,2999,Jan Bednarek,45.0,35,D,6.6,False,False,,,,,0,,,51.0,,46,1.0,,1.0,6.0,5.0,1.0,1.0,1.0,1.0,,0,0,,,0,0,
592142,41,Southampton,18936,Ryan Bertrand,90.0,3,D,7.3,False,False,,,,,0,,,59.0,1.0,48,4.0,,,13.0,9.0,1.0,1.0,1.0,1.0,,0,0,,,0,0,
592142,41,Southampton,130421,Will Smallbone,77.0,20,M,6.5,False,False,,,,,0,,,18.0,,15,2.0,,1.0,9.0,3.0,,,2.0,1.0,2.0,0,0,,,0,0,
592142,41,Southampton,2938,James Ward-Prowse,90.0,8,M,7.2,True,False,,2.0,,,0,,,62.0,1.0,53,3.0,,,18.0,10.0,1.0,,2.0,3.0,1.0,0,0,,,0,0,
592142,41,Southampton,18949,Oriol Romeu,90.0,6,M,7.3,False,False,,,,,0,,,77.0,,59,4.0,,2.0,17.0,10.0,1.0,1.0,1.0,,1.0,0,0,,,0,0,
592142,41,Southampton,18948,Nathan Redmond,90.0,11,M,6.3,False,False,,2.0,1.0,,0,,,41.0,,30,3.0,,,12.0,4.0,2.0,1.0,1.0,,2.0,0,0,,,0,0,
592142,41,Southampton,19524,Che Adams,85.0,10,F,6.3,False,False,,1.0,1.0,,0,,,18.0,1.0,15,,,,9.0,3.0,,,,1.0,1.0,0,0,,,0,0,
592142,41,Southampton,18955,Danny Ings,90.0,9,F,6.3,False,False,,2.0,2.0,,0,,,13.0,1.0,8,,,,13.0,5.0,1.0,,,4.0,,0,0,,,0,0,
592142,41,Southampton,18932,Fraser Forster,,44,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592142,41,Southampton,130420,Jake Vokins,,29,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592142,41,Southampton,18943,Jannik Vestergaard,45.0,4,D,7.3,False,True,,,,,0,,,42.0,1.0,35,2.0,,1.0,7.0,7.0,1.0,1.0,,,1.0,0,0,,,0,0,
592142,41,Southampton,2114,Moussa Djenepo,13.0,12,M,6.9,False,True,,,,,0,,,7.0,,5,1.0,,,5.0,4.0,1.0,1.0,,1.0,,0,0,,,0,0,
592142,41,Southampton,18957,Michael Obafemi,,14,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592142,41,Southampton,231029,Nathan Tella,,23,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592142,41,Southampton,18956,Shane Long,12.0,7,F,6.3,False,True,,,,,0,,,1.0,,,1.0,,,4.0,2.0,1.0,,,,,0,0,,,0,0,
592144,40,Liverpool,280,Alisson,90.0,1,G,5.9,False,False,,,,,3,,,24.0,,15,,,1.0,1.0,1.0,,,,,,0,0,,,0,0,0.0
592144,40,Liverpool,283,Trent Alexander-Arnold,89.0,66,D,6.2,False,False,,,,,0,,,34.0,2.0,23,,,2.0,8.0,1.0,,,3.0,,1.0,0,0,,,0,0,
592144,40,Liverpool,284,Joe Gomez,90.0,12,D,6.2,False,False,,,,,0,,,53.0,,42,1.0,1.0,2.0,13.0,8.0,2.0,2.0,2.0,1.0,1.0,0,0,,,0,0,
592144,40,Liverpool,290,Virgil van Dijk,90.0,4,D,6.3,False,False,,2.0,1.0,1.0,0,,,35.0,,25,,1.0,1.0,4.0,3.0,,,,,,0,0,,,0,0,
592144,40,Liverpool,289,Andrew Robertson,90.0,26,D,6.6,False,False,,,,,0,1.0,,43.0,1.0,27,,,2.0,4.0,2.0,2.0,,,,,0,0,,,0,0,
592144,40,Liverpool,294,Naby Keïta,59.0,8,M,6.5,False,False,,,,,0,,,27.0,,22,,,3.0,6.0,2.0,1.0,1.0,,,1.0,0,0,,,0,0,
592144,40,Liverpool,292,Jordan Henderson,66.0,14,M,7,True,False,,1.0,1.0,,0,,,38.0,,29,4.0,,,5.0,5.0,1.0,1.0,,,,0,0,,,0,0,
592144,40,Liverpool,300,Georginio Wijnaldum,90.0,5,M,6.3,False,False,,1.0,1.0,,0,,,21.0,2.0,17,3.0,,1.0,11.0,4.0,3.0,1.0,2.0,,,0,0,,,0,0,
592144,40,Liverpool,306,Mohamed Salah,90.0,11,F,9.2,False,False,,4.0,3.0,3.0,0,,,46.0,4.0,37,2.0,,,23.0,9.0,14.0,7.0,,,1.0,0,0,,,2,0,
592144,40,Liverpool,302,Roberto Firmino,90.0,9,F,6.7,False,False,,,,,0,,,40.0,,34,2.0,,,11.0,4.0,2.0,2.0,,,1.0,1,0,,,0,0,
592144,40,Liverpool,304,Sadio Mané,90.0,10,F,7.2,False,False,,1.0,,,0,,,37.0,4.0,30,,,1.0,18.0,9.0,6.0,5.0,2.0,3.0,1.0,0,0,,,0,0,
592144,40,Liverpool,18812,Adrián,,13,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592144,40,Liverpool,286,Joël Matip,1.0,32,D,,False,True,,,,,0,,,1.0,,,,,,1.0,,,,,,1.0,0,0,,,0,0,
592144,40,Liverpool,299,Fabinho,31.0,3,M,6.9,False,True,,,,,0,,,13.0,,11,1.0,,1.0,4.0,3.0,,,,1.0,1.0,0,0,1.0,,0,0,
592144,40,Liverpool,293,Curtis Jones,24.0,17,M,6.3,False,True,,,,,0,,,20.0,1.0,16,,,,6.0,,1.0,,,,1.0,0,0,,,0,0,
592144,40,Liverpool,296,James Milner,,7,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592144,40,Liverpool,305,Divock Origi,,27,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592144,40,Liverpool,1101,Takumi Minamino,,18,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592144,63,Leeds,20619,Illan Meslier,90.0,1,G,6.3,False,False,,,,,4,,3.0,47.0,,35,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0
592144,63,Leeds,19116,Luke Ayling,90.0,2,D,6.9,True,False,,,,,0,,,54.0,,38,6.0,,,13.0,9.0,2.0,2.0,2.0,1.0,1.0,0,0,,,0,0,
592144,63,Leeds,26238,Robin Koch,90.0,5,D,6.5,False,False,,,,,0,,,60.0,,50,3.0,,2.0,9.0,7.0,1.0,,,1.0,1.0,0,0,,1.0,0,0,
592144,63,Leeds,64003,Pascal Struijk,90.0,21,D,7.5,False,False,,,,,0,,,59.0,,52,4.0,,3.0,5.0,5.0,,,,,,0,0,,,0,0,
592144,63,Leeds,19126,Stuart Dallas,90.0,15,D,6.9,False,False,,,,,0,,,55.0,,38,7.0,,2.0,12.0,9.0,,,2.0,2.0,,0,0,,,0,0,
592144,63,Leeds,19130,Kalvin Phillips,90.0,23,M,7,False,False,,1.0,,,0,1.0,,51.0,2.0,41,2.0,,3.0,8.0,4.0,1.0,,1.0,,,0,0,,,0,0,
592144,63,Leeds,18752,Hélder Costa,90.0,17,M,6.3,False,False,,,,,0,1.0,,13.0,1.0,9,1.0,,,10.0,4.0,2.0,2.0,1.0,1.0,,0,0,,,0,0,
592144,63,Leeds,19129,Pablo Hernández,62.0,19,M,6.3,False,False,,,,,0,,,38.0,,24,3.0,,,8.0,4.0,1.0,,3.0,1.0,,0,0,,,0,0,
592144,63,Leeds,3008,Mateusz Klich,81.0,43,M,7,False,False,,1.0,1.0,1.0,0,,,30.0,,26,4.0,,1.0,16.0,6.0,2.0,1.0,5.0,,2.0,0,0,,,0,0,
592144,63,Leeds,19128,Jack Harrison,90.0,22,M,7,False,False,,1.0,1.0,1.0,0,,,26.0,,20,2.0,,1.0,13.0,8.0,3.0,3.0,2.0,1.0,,0,0,,,0,0,
592144,63,Leeds,19134,Patrick Bamford,62.0,9,F,7,False,False,,1.0,1.0,1.0,0,,,10.0,,6,,,,6.0,1.0,,,1.0,1.0,1.0,0,0,,,0,0,
592144,63,Leeds,19112,Kiko Casilla,,13,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592144,63,Leeds,180934,Oliver Casey,,49,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592144,63,Leeds,19139,Tyler Roberts,28.0,11,F,6.3,False,True,,,,,0,,,10.0,,3,1.0,,,3.0,2.0,,,1.0,,,0,0,,,0,0,
592144,63,Leeds,19131,Jamie Shackleton,9.0,46,M,6.6,False,True,,,,,0,,,3.0,,3,1.0,,,2.0,2.0,1.0,1.0,,,,0,0,,,0,0,
592144,63,Leeds,19133,Ezgjan Alioski,,10,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592144,63,Leeds,935,Rodrigo,28.0,20,F,6.2,False,True,,,,,0,,,3.0,,2,,,,9.0,2.0,,,1.0,1.0,1.0,0,0,,1.0,0,0,
592144,63,Leeds,638,Ian Carlo Poveda,,7,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592148,48,West Ham,2997,Łukasz Fabiański,90.0,1,G,6,False,False,,,,,2,,,23.0,,16,,,,,,,,,,,0,0,,,0,0,0.0
592148,48,West Ham,18815,Ryan Fredericks,90.0,24,D,7,False,False,,,,,0,,,36.0,5.0,32,1.0,,2.0,9.0,2.0,1.0,,,1.0,3.0,1,0,,,0,0,
592148,48,West Ham,18814,Issa Diop,90.0,23,D,6.9,False,False,,,,,0,,,77.0,,67,,2.0,1.0,3.0,2.0,,,,,,0,0,,,0,0,
592148,48,West Ham,18817,Angelo Ogbonna,90.0,21,D,7.2,False,False,,1.0,,,0,,,63.0,,54,1.0,3.0,1.0,13.0,6.0,,,1.0,,1.0,0,0,,,0,0,
592148,48,West Ham,18813,Aaron Cresswell,90.0,3,D,6.5,False,False,,,,,0,,,51.0,,39,2.0,,,6.0,3.0,,,1.0,,,0,0,,,0,0,
592148,48,West Ham,1243,Tomáš Souček,90.0,28,M,7,False,False,,1.0,,,0,,,30.0,2.0,26,3.0,,,14.0,7.0,,,1.0,2.0,3.0,0,0,,,0,0,
592148,48,West Ham,2937,Declan Rice,90.0,41,M,6.6,False,False,,,,,0,,,67.0,1.0,57,2.0,1.0,1.0,10.0,4.0,3.0,2.0,2.0,,,0,0,,,0,0,
592148,48,West Ham,19428,Jarrod Bowen,89.0,20,M,6.3,False,False,,1.0,,,0,,,25.0,,19,1.0,,,9.0,3.0,1.0,1.0,2.0,1.0,,0,0,,,0,0,
592148,48,West Ham,18826,Mark Noble,67.0,16,M,6.7,True,False,,,,,0,,,44.0,1.0,38,1.0,,,4.0,1.0,,,,,2.0,0,0,,,0,0,
592148,48,West Ham,1697,Pablo Fornals,67.0,18,M,6.7,False,False,,,,,0,,,18.0,,15,1.0,,1.0,4.0,2.0,1.0,1.0,2.0,,,0,0,,,0,0,
592148,48,West Ham,18819,Michail Antonio,90.0,30,F,6.7,False,False,,1.0,1.0,,0,,,12.0,1.0,8,,,1.0,17.0,8.0,4.0,1.0,,3.0,2.0,0,0,,,0,0,
592148,48,West Ham,19229,Darren Randolph,,35,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592148,48,West Ham,2500,Fabián Balbuena,,4,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592148,48,West Ham,2412,Felipe Anderson,1.0,8,M,,False,True,,,,,0,,,3.0,,2,1.0,,,1.0,1.0,,,,,,0,0,,,0,0,
592148,48,West Ham,18823,Ben Johnson,,31,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592148,48,West Ham,2473,Manuel Lanzini,,10,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
592148,48,West Ham,18834,Andriy Yarmolenko,23.0,7,F,6.6,False,True,,2.0,1.0,,0,,,16.0,,14,1.0,,,3.0,1.0,,,,,1.0,1,0,,,0,0,
592148,48,West Ham,1826,Sébastien Haller,23.0,22,F,6.9,False,True,,2.0,1.0,,0,,,9.0,1.0,6,,,,5.0,1.0,,,,,1.0,0,0,,,0,0,
592148,34,Newcastle,18885,Karl Darlow,90.0,26,G,7.5,False,False,,,,,0,,3.0,21.0,,10,,,,,,,,,,,0,0,,,0,0,0.0
592148,34,Newcastle,18896,Javier Manquillo,90.0,19,D,7.3,False,False,,,,,0,,,25.0,1.0,16,5.0,,1.0,11.0,7.0,1.0,,1.0,,1.0,1,0,,,0,0,
592148,34,Newcastle,18894,Jamaal Lascelles,90.0,6,D,7.2,True,False,,,,,0,,,22.0,,19,,,,8.0,4.0,2.0,2.0,,1.0,2.0,0,0,,,0,0,
592148,34,Newcastle,18893,Federico Fernández,90.0,18,D,7.5,False,False,,,,,0,,,36.0,,28,1.0,,,8.0,5.0,,,,,,0,0,,,0,0,
592148,34,Newcastle,19076,Jamal Lewis,90.0,15,D,7.2,False,False,,,,,0,,,32.0,3.0,25,2.0,,,4.0,3.0,,,1.0,,,0,0,,,0,0,
592148,34,Newcastle,18924,Jeff Hendrick,90.0,16,M,8.5,False,False,,1.0,1.0,1.0,0,1.0,,27.0,1.0,21,,,1.0,9.0,3.0,3.0,3.0,2.0,,,0,0,,,0,0,
592148,34,Newcastle,18904,Jonjo Shelvey,90.0,8,M,7.2,False,False,,1.0,,,0,,,46.0,3.0,34,1.0,,,1.0,1.0,,,,,,0,0,,,0,0,
