fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
1037952,Almeria,4-2-3-1,Vicente Moreno,46870,Diego Mariño,1,G,1:1,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,46688,Alejandro Pozo,17,D,2:4,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,1565,Edgar González,3,D,2:3,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,340,Srđan Babić,22,D,2:2,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,47530,Sergio Akieme,15,D,2:1,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,6065,Lucas Robertone,5,M,3:2,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,46739,Iddrisu Baba,4,M,3:1,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,237103,Lázaro,14,M,4:3,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,138776,Largie Ramazani,7,M,4:2,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,47554,Adrián Embarba,10,M,4:1,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,47237,Luis Javier Suárez,9,F,5:1,starter
1037952,Almeria,4-2-3-1,Vicente Moreno,162033,Sergio Arribas,19,M,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,295793,Marc Pubill,18,D,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,203468,Dion Lopy,6,M,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,47576,Gonzalo Melero,11,M,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,312650,Marko Milovanović,29,F,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,354550,Bruno Alemán,37,G,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,46904,Fernando Martínez,13,G,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,129,Chumi,21,D,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,914,Álex Centelles,20,D,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,305803,Kaiky,2,D,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,310609,Gui,28,M,,substitute
1037952,Almeria,4-2-3-1,Vicente Moreno,138809,Arnau Puigmal,8,M,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,47527,Stole Dimitrievski,1,G,1:1,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,20520,Ivan Balliu,20,D,2:4,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,46654,Aridane Hernández,5,D,2:3,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,18895,Florian Lejeune,24,D,2:2,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,46759,Alfonso Espino,12,D,2:1,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,47285,Unai López,17,M,3:2,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,47109,Óscar Valentín,23,M,3:1,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,131546,Isi Palazón,7,M,4:3,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,47557,Óscar Trejo,8,M,4:2,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,47543,Álvaro García,18,M,4:1,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,122657,Randy Nteka,11,F,5:1,starter
1037952,Rayo Vallecano,4-2-3-1,Francisco,41552,Ismaila Ciss,21,M,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,46775,Salvi,19,M,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,119,Radamel Falcao,9,F,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,181734,Josep Chavarría,3,D,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,333378,Diego Mendez,29,M,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,47529,Miguel Ángel Morro,30,G,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,15900,Abdul Mumin,16,D,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,184609,Jorge Moreno,27,D,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,377197,Pablo Muñoz,28,M,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,47553,Bebé,10,F,,substitute
1037952,Rayo Vallecano,4-2-3-1,Francisco,47549,José Pozo,6,M,,substitute
1037956,Sevilla,4-2-3-1,José Luis Mendilibar,2701,Bono,13,G,1:1,starter
1037956,Sevilla,4-2-3-1,José Luis Mendilibar,2054,Jesús Navas,16,D,2:4,starter
