id_partida,id_league,referee,date,venue.name,home.name,home.id,away.name,away.id,home.winner,home,away,halftime.home,halftime.away
327995,71,"Rafael Traci, Brazil",2020-08-13T00:30:00+00:00,Estadio do Maracanã,Fluminense,124,Palmeiras,121,,1,1,1,1
328003,71,"Dewson Fernando Freitas da Silva, Brazil",2020-08-13T00:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Gremio,130,,1,1,1,0
327997,71,"Leandro Pedro Vuaden, Brazil",2020-08-13T22:15:00+00:00,Morumbí,Sao Paulo,126,Fortaleza EC,154,True,1,0,1,0
328000,71,"Marcelo De Lima Henrique, Brazil",2020-08-13T22:30:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Santos,128,True,2,0,0,0
327996,71,"Rodolpho Toski Marques, Brazil",2020-08-13T23:00:00+00:00,Estádio Club de Regatas Vasco da Gama,Vasco DA Gama,133,Sport Recife,123,True,2,0,2,0
328012,71,"Rodrigo D'alonso Ferreira, Brazil",2020-08-15T22:30:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Flamengo,127,False,0,1,0,1
328010,71,"Bruno Arleu de Araujo, Brazil",2020-08-16T00:00:00+00:00,Arena do Grêmio,Gremio,130,Corinthians,131,,0,0,0,0
328007,71,"Paulo Roberto Alves Junior, Brazil",2020-08-16T00:30:00+00:00,Allianz Parque,Palmeiras,121,Goias,151,,1,1,1,1
328009,71,"Savio Pereira Sampaio, Brazil",2020-08-16T14:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Ceara,129,True,2,0,0,0
328011,71,"Felipe Fernandes de Lima, Brazil",2020-08-16T19:00:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Bragantino,794,True,2,1,1,0
328006,71,"Wilton Pereira Sampaio, Brazil",2020-08-16T19:00:00+00:00,Estádio Club de Regatas Vasco da Gama,Vasco DA Gama,133,Sao Paulo,126,True,2,1,0,0
328005,71,"Raphael Claus, Brazil",2020-08-16T21:00:00+00:00,Estadio do Maracanã,Fluminense,124,Internacional,119,True,2,1,1,1
328013,71,"Marielson Alves Silva, Brazil",2020-08-16T22:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Botafogo,120,,0,0,0,0
328008,71,"Anderson Daronco, Brazil",2020-08-16T22:45:00+00:00,Estádio Urbano Caldeira,Santos,128,Atletico Paranaense,134,True,3,1,2,0
328014,71,"Grazianni Maciel Rocha, Brazil",2020-08-17T00:00:00+00:00,Estádio Olímpico Pedro Ludovico Teixeira,Atletico Goianiense,144,Sport Recife,123,,1,1,1,0
328015,71,"Rafael Traci, Brazil",2020-08-19T22:15:00+00:00,Estadio do Maracanã,Flamengo,127,Gremio,130,,1,1,0,1
328018,71,"Jean Pierre Goncalves Lima, Brazil",2020-08-19T22:15:00+00:00,Estádio Nabi Abi Chedid,Bragantino,794,Fluminense,124,True,2,1,1,1
328022,71,"Caio Max Augusto Vieira, Brazil",2020-08-19T22:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Palmeiras,121,False,0,1,0,0
328020,71,"Reway Wagner, Brazil",2020-08-19T23:30:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Atletico Goianiense,144,True,3,0,0,0
328024,71,"Dyorgines Jose Padovani de Andrade, Brazil",2020-08-19T23:30:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Fortaleza EC,154,False,1,3,0,1
328016,71,Flavio Rodrigues De Souza,2020-08-20T00:30:00+00:00,Estádio Nilton Santos,Botafogo,120,Atletico-MG,1062,True,2,1,1,0
328019,71,Braulio da Silva Machado,2020-08-20T00:30:00+00:00,Neo Química Arena,Corinthians,131,Coritiba,147,True,3,1,1,1
328021,71,"Jose Mendonca da Silva Junior, Brazil",2020-08-20T22:15:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Santos,128,False,0,1,0,0
328017,71,"Rodrigo Carvalhaes de Miranda, Brazil",2020-08-20T23:00:00+00:00,Morumbí,Sao Paulo,126,Bahia,118,,1,1,0,1
328023,71,"Thiago Duarte Peixoto, Brazil",2020-08-20T23:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Vasco DA Gama,133,False,0,3,0,0
328032,71,"Daniel Nobre Bins, Brazil",2020-08-22T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Fluminense,124,False,0,1,0,1
328030,71,"Luiz Flavio De Oliveira, Brazil",2020-08-23T00:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Atletico-MG,1062,True,1,0,1,0
328034,71,Wilton Pereira Sampaio,2020-08-23T00:00:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Atletico Goianiense,144,True,2,0,1,0
328025,71,"Leandro Pedro Vuaden, Brazil",2020-08-23T14:00:00+00:00,Estadio do Maracanã,Flamengo,127,Botafogo,120,,1,1,0,0
328027,71,"Vinicius Goncalves Dias Araujo, Brazil",2020-08-23T19:00:00+00:00,Morumbí,Palmeiras,121,Santos,128,True,2,1,1,0
328026,71,"Savio Pereira Sampaio, Brazil",2020-08-23T19:00:00+00:00,Estádio Club de Regatas Vasco da Gama,Vasco DA Gama,133,Gremio,130,,0,0,0,0
328028,71,"Gilberto Rodrigues Castro Junior, Brazil",2020-08-23T19:00:00+00:00,Estádio Nabi Abi Chedid,Bragantino,794,Coritiba,147,False,1,2,1,1
328033,71,"Wagner do Nascimento Magalhaes, Brazil",2020-08-23T23:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Bahia,118,True,2,0,1,0
328031,71,Rodrigo D'Alonso Ferreira,2020-08-24T00:00:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Sao Paulo,126,False,0,1,0,1
328087,71,"Marcelo De Lima Henrique, Brazil",2020-08-27T00:00:00+00:00,Morumbí,Sao Paulo,126,Atletico Paranaense,134,True,1,0,0,0
328029,71,"Rodolpho Toski Marques, Brazil",2020-08-27T00:30:00+00:00,Arena Corinthians,Corinthians,131,Fortaleza EC,154,,1,1,0,0
328036,71,"Thiago Duarte Peixoto, Brazil",2020-08-29T20:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Internacional,119,False,0,2,0,2
328041,71,"Bruno Arleu de Araujo, Brazil",2020-08-30T00:00:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Palmeiras,121,,1,1,0,0
328035,71,"Braulio Da Silva Machado, Brazil",2020-08-30T00:00:00+00:00,Estádio do Maracanã,Fluminense,124,Vasco DA Gama,133,True,2,1,1,0
328043,71,Rafael Traci,2020-08-30T00:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Bragantino,794,True,3,0,1,0
328037,71,"Flavio Rodrigues De Souza, Brazil",2020-08-30T14:00:00+00:00,Morumbí,Sao Paulo,126,Corinthians,131,True,2,1,1,1
328038,71,"Wilton Pereira Sampaio, Brazil",2020-08-30T19:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Flamengo,127,False,0,1,0,1
328042,71,"Raphael Claus, Brazil",2020-08-30T19:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Sport Recife,123,True,1,0,0,0
328044,71,"Igor Junio Benevenuto, Brazil",2020-08-30T21:00:00+00:00,Estádio Olímpico Pedro Ludovico Teixeira,Atletico Goianiense,144,Ceara,129,False,0,2,0,0
328045,71,"Marielson Alves Silva, Brazil",2020-09-02T22:15:00+00:00,Estádio do Maracanã,Fluminense,124,Atletico Goianiense,144,,1,1,1,0
328054,71,"Jose Mendonca da Silva Junior, Brazil",2020-09-02T22:15:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Corinthians,131,False,1,2,0,1
328051,71,"Savio Pereira Sampaio, Brazil",2020-09-02T23:30:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Flamengo,127,False,3,5,2,3
328046,71,"Felipe Fernandes de Lima, Brazil",2020-09-02T23:30:00+00:00,Estádio Nilton Santos,Botafogo,120,Coritiba,147,,0,0,0,0
328052,71,"Wagner do Nascimento Magalhaes, Brazil",2020-09-02T23:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Bragantino,794,,1,1,1,1
328053,71,"Luiz Flavio De Oliveira, Brazil",2020-09-03T00:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Fortaleza EC,154,True,1,0,1,0
328047,71,"Wilton Pereira Sampaio, Brazil",2020-09-03T00:30:00+00:00,Allianz Parque,Palmeiras,121,Internacional,119,,1,1,0,0
328048,71,"Rodrigo Dalonso Ferreira, Brazil",2020-09-03T00:30:00+00:00,Estádio Urbano Caldeira,Santos,128,Vasco DA Gama,133,,2,2,1,1
328049,71,"Jean Pierre Goncalves Lima, Brazil",2020-09-03T23:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Sao Paulo,126,True,3,0,2,0
328050,71,"Dyorgines Jose Padovani de Andrade, Brazil",2020-09-04T00:00:00+00:00,Arena do Grêmio,Gremio,130,Sport Recife,123,False,1,2,0,1
328055,71,"Flavio Rodrigues De Souza, Brazil",2020-09-05T20:00:00+00:00,Estádio do Maracanã,Flamengo,127,Fortaleza EC,154,True,2,1,1,1
328063,71,"Reway Wagner, Brazil",2020-09-06T00:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Santos,128,False,0,1,0,1
328059,71,"Rafael Traci, Brazil",2020-09-06T00:00:00+00:00,Neo Química Arena,Corinthians,131,Botafogo,120,,2,2,1,1
328058,71,"Marcelo De Lima Henrique, Brazil",2020-09-06T14:00:00+00:00,Estádio Nabi Abi Chedid,Bragantino,794,Palmeiras,121,False,1,2,0,0
328060,71,"Braulio Da Silva Machado, Brazil",2020-09-06T19:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Bahia,118,,2,2,1,1
328057,71,"Paulo Roberto Alves Junior, Brazil",2020-09-06T19:00:00+00:00,Morumbí,Sao Paulo,126,Fluminense,124,True,3,1,0,1
328056,71,"Raphael Claus, Brazil",2020-09-06T21:00:00+00:00,Estádio Club de Regatas Vasco da Gama,Vasco DA Gama,133,Atletico Paranaense,134,True,1,0,1,0
328061,71,"Vinicius Gomes do Amara, Brazil",2020-09-06T23:30:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Goias,151,True,2,1,0,0
328062,71,"Diego Pombo Lopez, Brazil",2020-09-06T23:30:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Atletico-MG,1062,False,0,1,0,1
328064,71,"Ricardo Marques Ribeiro, Brazil",2020-09-07T00:00:00+00:00,Estádio Olímpico Pedro Ludovico Teixeira,Atletico Goianiense,144,Gremio,130,,1,1,1,1
328072,71,"Vinicius Goncalves Dias Araujo, Brazil",2020-09-09T20:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Botafogo,120,,1,1,0,0
328074,71,"Caio Max Augusto Vieira, Brazil",2020-09-09T21:00:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Coritiba,147,,3,3,1,2
328073,71,"Felipe Fernandes de Lima, Brazil",2020-09-09T21:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Sport Recife,123,True,1,0,0,0
328067,71,"Savio Pereira Sampaio, Brazil",2020-09-09T22:15:00+00:00,Morumbí,Sao Paulo,126,Bragantino,794,,1,1,0,0
328065,71,"Raphael Claus, Brazil",2020-09-10T00:30:00+00:00,Estádio do Maracanã,Fluminense,124,Flamengo,127,False,1,2,0,2
328068,71,"Wagner do Nascimento Magalhaes, Brazil",2020-09-10T00:30:00+00:00,Estádio Urbano Caldeira,Santos,128,Atletico-MG,1062,True,3,1,2,1
328071,71,José Mendonça,2020-09-10T22:15:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Gremio,130,False,0,2,0,1
328070,71,"Rodrigo Dalonso Ferreira, Brazil",2020-09-10T22:15:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Ceara,129,True,2,0,1,0
328069,71,"Leandro Pedro Vuaden, Brazil",2020-09-10T22:15:00+00:00,Neo Química Arena,Corinthians,131,Palmeiras,121,False,0,2,0,1
328066,71,"Heber Roberto Lopes, Brazil",2020-09-11T00:00:00+00:00,Estádio Club de Regatas Vasco da Gama,Vasco DA Gama,133,Atletico Goianiense,144,False,1,2,0,0
328082,71,"Jean Pierre Goncalves Lima, Brazil",2020-09-12T19:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Coritiba,147,True,1,0,1,0
328078,71,"Luiz Flavio De Oliveira, Brazil",2020-09-13T00:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Sao Paulo,126,,2,2,1,2
328075,71,"Braulio Da Silva Machado, Brazil",2020-09-13T19:00:00+00:00,Estádio do Maracanã,Fluminense,124,Corinthians,131,True,2,1,1,0
328080,71,"Igor Junio Benevenuto, Brazil",2020-09-13T19:00:00+00:00,Arena do Grêmio,Gremio,130,Fortaleza EC,154,,1,1,0,1
328081,71,"Vinicius Gomes do Amara, Brazil",2020-09-13T21:00:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Atletico Goianiense,144,False,0,1,0,1
328083,71,"Marielson Alves Silva, Brazil",2020-09-13T21:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Flamengo,127,True,2,0,0,0
328084,71,"Flavio Rodrigues De Souza, Brazil",2020-09-13T21:00:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Internacional,119,True,1,0,1,0
328079,71,"Ramon Abatti Abel, Brazil",2020-09-13T21:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Bragantino,794,True,2,1,1,0
328077,71,"Diego Pombo Lopez, Brazil",2020-09-13T22:45:00+00:00,Allianz Parque,Palmeiras,121,Sport Recife,123,,2,2,2,1
328076,71,"Wilton Pereira Sampaio, Brazil",2020-09-13T23:30:00+00:00,Estádio Nilton Santos,Botafogo,120,Vasco DA Gama,133,False,2,3,0,1
328089,71,"Wagner do Nascimento Magalhaes, Brazil",2020-09-17T00:30:00+00:00,Neo Química Arena,Corinthians,131,Bahia,118,True,3,2,2,1
328094,71,"Edina Alves Batista, Brazil",2020-09-20T00:00:00+00:00,Estádio Olímpico Pedro Ludovico Teixeira,Atletico Goianiense,144,Atletico-MG,1062,False,3,4,1,0
328093,71,"Marielson Alves Silva, Brazil",2020-09-20T00:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Internacional,119,True,1,0,0,0
328088,71,"Jefferson Ferreira de Moraes, Brazil",2020-09-20T00:00:00+00:00,Estádio Nabi Abi Chedid,Bragantino,794,Ceara,129,True,4,2,3,1
328090,71,"Rodrigo D'alonso Ferreira, Brazil",2020-09-20T19:00:00+00:00,Arena do Grêmio,Gremio,130,Palmeiras,121,,1,1,0,0
328092,71,"Luiz Flavio De Oliveira, Brazil",2020-09-20T19:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Vasco DA Gama,133,True,1,0,0,0
328086,71,"Jose Mendonca da Silva Junior, Brazil",2020-09-20T21:15:00+00:00,Estádio Nilton Santos,Botafogo,120,Santos,128,,0,0,0,0
328091,71,"Leandro Pedro Vuaden, Brazil",2020-09-20T23:30:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Fluminense,124,True,1,0,1,0
328101,71,"Wilton Pereira Sampaio, Brazil",2020-09-24T00:30:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Corinthians,131,True,1,0,1,0
328100,71,"Marcelo De Lima Henrique, Brazil",2020-09-27T00:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Sao Paulo,126,,1,1,1,1
328102,71,"Ricardo Marques Ribeiro, Brazil",2020-09-27T00:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Bahia,118,True,1,0,0,0
328099,71,"Caio Max Augusto Vieira, Brazil",2020-09-27T00:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Gremio,130,True,3,1,1,0
328096,71,"Rodolpho Toski Marques, Brazil",2020-09-27T14:00:00+00:00,Estádio Club de Regatas Vasco da Gama,Vasco DA Gama,133,Bragantino,794,,1,1,0,0
328097,71,"Jean Pierre Goncalves Lima, Brazil",2020-09-27T19:00:00+00:00,Allianz Parque,Palmeiras,121,Flamengo,127,,1,1,0,0
328103,71,"Ramon Abatti Abel, Brazil",2020-09-27T21:15:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Goias,151,,2,2,0,1
328104,71,"Leandro Pedro Vuaden, Brazil",2020-09-27T21:15:00+00:00,Estádio Olímpico Pedro Ludovico Teixeira,Atletico Goianiense,144,Botafogo,120,,1,1,0,1
328098,71,"Heber Roberto Lopes, Brazil",2020-09-27T23:30:00+00:00,Estádio Urbano Caldeira,Santos,128,Fortaleza EC,154,,1,1,1,0
328095,71,"Vinicius Goncalves Dias Araujo, Brazil",2020-09-28T23:00:00+00:00,Estádio Nilton Santos,Fluminense,124,Coritiba,147,True,4,0,1,0
327986,71,"Savio Pereira Sampaio, Brazil",2020-10-01T00:30:00+00:00,Estádio Nilton Santos,Botafogo,120,Bahia,118,False,1,2,0,1
327989,71,"Paulo Roberto Alves Junior, Brazil",2020-10-01T00:30:00+00:00,Neo Química Arena,Corinthians,131,Atletico Goianiense,144,,0,0,0,0
328110,71,"Raphael Claus, Brazil",2020-10-03T20:00:00+00:00,Arena do Grêmio,Gremio,130,Internacional,119,,1,1,0,0
328107,71,"Bruno Arleu de Araujo, Brazil",2020-10-04T00:00:00+00:00,Allianz Parque,Palmeiras,121,Ceara,129,True,2,1,1,1
328108,71,"Edina Alves Batista, Brazil",2020-10-04T00:00:00+00:00,Estádio Nabi Abi Chedid,Bragantino,794,Corinthians,131,,0,0,0,0
328106,71,"Anderson Daronco, Brazil",2020-10-04T14:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Fluminense,124,,1,1,0,1
328105,71,"Rodrigo D'alonso Ferreira, Brazil",2020-10-04T19:00:00+00:00,Estádio do Maracanã,Flamengo,127,Atletico Paranaense,134,True,3,1,0,0
328112,71,"Wagner do Nascimento Magalhaes, Brazil",2020-10-04T19:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Sao Paulo,126,,1,1,1,0
328111,71,"Rafael Traci, Brazil",2020-10-04T21:15:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Sport Recife,123,False,1,2,0,1
328114,71,"Marielson Alves Silva, Brazil",2020-10-04T21:15:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Santos,128,False,2,3,1,1
328113,71,"Jose Mendonca da Silva Junior, Brazil",2020-10-04T21:15:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Atletico Goianiense,144,,0,0,0,0
328109,71,"Leandro Pedro Vuaden, Brazil",2020-10-04T23:30:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Vasco DA Gama,133,True,4,1,4,1
328121,71,"Jean Pierre Goncalves Lima, Brazil",2020-10-07T22:15:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Vasco DA Gama,133,True,3,0,3,0
328115,71,"Caio Max Augusto Vieira, Brazil",2020-10-07T22:15:00+00:00,Estádio do Maracanã,Flamengo,127,Sport Recife,123,True,3,0,0,0
328120,71,"Ramon Abatti Abel, Brazil",2020-10-07T22:15:00+00:00,Arena do Grêmio,Gremio,130,Coritiba,147,True,2,1,2,0
328117,71,"Dyorgines Jose Padovani de Andrade, Brazil",2020-10-07T23:30:00+00:00,Morumbí,Sao Paulo,126,Atletico Goianiense,144,True,3,0,1,0
328124,71,"Luiz Flavio De Oliveira, Brazil",2020-10-07T23:30:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Fluminense,124,False,2,4,1,1
328119,71,"Marcelo De Lima Henrique, Brazil",2020-10-08T00:00:00+00:00,Neo Química Arena,Corinthians,131,Santos,128,,1,1,1,1
328116,71,"Rodolpho Toski Marques, Brazil",2020-10-08T00:30:00+00:00,Estádio Nilton Santos,Botafogo,120,Palmeiras,121,True,2,1,0,0
328123,71,"Savio Pereira Sampaio, Brazil",2020-10-08T00:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Atletico-MG,1062,True,2,1,1,1
328122,71,"Wilton Pereira Sampaio, Brazil",2020-10-09T00:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Ceara,129,,0,0,0,0
328118,71,"Felipe Fernandes de Lima, Brazil",2020-10-09T00:00:00+00:00,Estádio Nabi Abi Chedid,Bragantino,794,Internacional,119,False,0,2,0,2
328126,71,"Flavio Rodrigues De Souza, Brazil",2020-10-10T20:00:00+00:00,Estádio Club de Regatas Vasco da Gama,Vasco DA Gama,133,Flamengo,127,False,1,2,1,0
328127,71,"Leandro Pedro Vuaden, Brazil",2020-10-11T00:00:00+00:00,Allianz Parque,Palmeiras,121,Sao Paulo,126,False,0,2,0,0
328132,71,"Ricardo Marques Ribeiro, Brazil",2020-10-11T00:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Fortaleza EC,154,,0,0,0,0
328129,71,"Vinicius Goncalves Dias Araujo, Brazil",2020-10-11T00:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Goias,151,True,3,0,2,0
328125,71,"Jose Mendonca da Silva Junior, Brazil",2020-10-11T19:00:00+00:00,Estádio do Maracanã,Fluminense,124,Bahia,118,True,1,0,0,0
328128,71,"Braulio Da Silva Machado, Brazil",2020-10-11T19:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Gremio,130,True,2,1,1,0
328131,71,"Rodrigo D'alonso Ferreira, Brazil",2020-10-11T21:15:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Botafogo,120,False,1,2,0,2
328134,71,"Heber Roberto Lopes, Brazil",2020-10-11T21:15:00+00:00,Estádio Olímpico Pedro Ludovico Teixeira,Atletico Goianiense,144,Bragantino,794,True,2,1,1,1
328130,71,"Bruno Arleu de Araujo, Brazil",2020-10-11T23:30:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Atletico Paranaense,134,True,2,1,2,1
328133,71,"Anderson Daronco, Brazil",2020-10-11T23:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Corinthians,131,True,2,1,1,1
328085,71,"Paulo Roberto Alves Junior, Brazil",2020-10-13T21:00:00+00:00,Estádio do Maracanã,Flamengo,127,Goias,151,True,2,1,1,1
328137,71,"Jefferson Ferreira de Moraes, Brazil",2020-10-14T21:00:00+00:00,Allianz Parque,Palmeiras,121,Coritiba,147,False,1,3,1,2
328140,71,"Luiz Flavio De Oliveira, Brazil",2020-10-14T22:15:00+00:00,Arena do Grêmio,Gremio,130,Botafogo,120,True,3,1,1,1
328138,71,"Igor Junio Benevenuto, Brazil",2020-10-14T23:30:00+00:00,Estádio Urbano Caldeira,Santos,128,Atletico Goianiense,144,False,0,1,0,0
328141,71,"Wagner do Nascimento Magalhaes, Brazil",2020-10-15T00:30:00+00:00,Estádio Adelmar da Costa Carvalho,Sport Recife,123,Internacional,119,False,3,5,1,2
328142,71,"Savio Pereira Sampaio, Brazil",2020-10-15T00:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Corinthians,131,False,0,1,0,0
328139,71,"Raphael Claus, Brazil",2020-10-15T00:30:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Fluminense,124,,1,1,0,1
328135,71,"Daniel Nobre Bins, Brazil",2020-10-15T23:00:00+00:00,Estádio do Maracanã,Flamengo,127,Bragantino,794,,1,1,0,0
328144,71,"Rodrigo Carvalhaes de Miranda, Brazil",2020-10-16T23:00:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Bahia,118,,1,1,0,0
328145,71,"Gilberto Rodrigues Castro Junior, Brazil",2020-10-18T00:00:00+00:00,Estádio do Maracanã,Fluminense,124,Ceara,129,,2,2,1,1
328147,71,"Rafael Traci, Brazil",2020-10-18T00:00:00+00:00,Morumbí,Sao Paulo,126,Gremio,130,,0,0,0,0
328154,71,"Pablo Ramon Goncalves Pinheiro, Brazil",2020-10-18T00:00:00+00:00,Estádio Olímpico Pedro Ludovico Teixeira,Atletico Goianiense,144,Atletico Paranaense,134,,1,1,1,0
328152,71,"Bruno Arleu de Araujo, Brazil",2020-10-18T00:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Santos,128,False,1,2,0,2
328149,71,"Leandro Pedro Vuaden, Brazil",2020-10-18T19:00:00+00:00,Neo Química Arena,Corinthians,131,Flamengo,127,False,1,5,0,1
328150,71,"Braulio Da Silva Machado, Brazil",2020-10-18T21:15:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Vasco DA Gama,133,True,2,0,2,0
328153,71,"Marcelo De Lima Henrique, Brazil",2020-10-18T23:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Palmeiras,121,True,2,0,2,0
328148,71,"Ricardo Marques Ribeiro, Brazil",2020-10-18T23:30:00+00:00,Estádio Nabi Abi Chedid,Bragantino,794,Sport Recife,123,True,2,0,0,0
328151,71,"Anderson Daronco, Brazil",2020-10-19T23:00:00+00:00,Estádio Governador Roberto Santos,Bahia,118,Atletico-MG,1062,True,3,1,0,1
328146,71,"Edina Alves Batista, Brazil",2020-10-19T23:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Goias,151,,0,0,0,0
328156,71,"Caio Max Augusto Vieira, Brazil",2020-10-22T00:30:00+00:00,Estádio Club de Regatas Vasco da Gama,Vasco DA Gama,133,Corinthians,131,False,1,2,0,1
328158,71,"Ramon Abatti Abel, Brazil",2020-10-24T20:00:00+00:00,Estádio Nabi Abi Chedid,Bragantino,794,Goias,151,True,2,0,1,0
