fixture_id,team_id,team_name,player_id,player_name,minutes,number,position,rating,captain,substitute,offsides,shots_total,shots_on,goals_total,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved
720746,532,Valencia,24760,Giorgi Mamardashvili,90.0,28,G,8.2,False,False,,,,,0,,4.0,22.0,,14,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0
720746,532,Valencia,1482,Thierry Correia,90.0,2,D,7.3,False,False,,,,,0,,,23.0,1.0,14,2.0,1.0,1.0,9.0,5.0,1.0,,1.0,2.0,2.0,0,0,,,0,0,
720746,532,Valencia,915,Gabriel Paulista,90.0,5,D,7.2,False,False,,,,,0,,,9.0,,6,,1.0,2.0,6.0,4.0,,,1.0,1.0,,0,0,,,0,0,
720746,532,Valencia,6168,Omar Alderete,90.0,15,D,6.9,False,False,,,,,0,,,11.0,,6,,2.0,,3.0,,,,1.0,,2.0,1,0,,,0,0,
720746,532,Valencia,918,José Luis Gayà,90.0,14,D,6.2,True,False,,,,,0,,,14.0,,6,,,1.0,8.0,2.0,,,1.0,2.0,4.0,1,0,,,0,0,
720746,532,Valencia,930,Carlos Soler,86.0,10,M,6.9,False,False,,2.0,1.0,1.0,0,,,17.0,,14,,,1.0,6.0,3.0,,,,,2.0,1,0,,,1,0,
720746,532,Valencia,932,Daniel Wass,69.0,18,M,6.3,False,False,,,,,0,,,18.0,,11,1.0,,,5.0,3.0,,,,,2.0,1,0,,,0,0,
720746,532,Valencia,919,Hugo Guillamón,3.0,6,M,3,False,False,,,,,0,,,1.0,,1,,,,1.0,,,,,,1.0,0,1,,,0,0,
720746,532,Valencia,923,Denis Cheryshev,77.0,17,M,6.9,False,False,1.0,1.0,1.0,,0,,,14.0,,12,,,4.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,0,0,1.0,,0,0,
720746,532,Valencia,2615,Maximiliano Gómez,90.0,9,F,6.9,False,False,,1.0,,,0,,,16.0,,6,,,,16.0,12.0,,,,6.0,2.0,1,0,,,0,0,
720746,532,Valencia,925,Gonçalo Guedes,86.0,7,F,7.3,False,False,1.0,,,,0,,,22.0,,17,3.0,,1.0,15.0,10.0,5.0,4.0,2.0,3.0,,0,0,,,0,0,
720746,532,Valencia,913,Cristian Rivero,,25,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
720746,532,Valencia,162175,Jesús Vázquez,,32,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
720746,532,Valencia,916,Mouctar Diakhaby,12.0,12,D,6.6,False,True,,,,,0,,,,,,,1.0,,3.0,1.0,,,,,1.0,0,0,,,0,0,
720746,532,Valencia,162559,Joseda,,34,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
720746,532,Valencia,47473,Jason,12.0,23,M,6.2,False,True,,,,,0,,,4.0,,3,,,,2.0,,,,1.0,,1.0,1,0,,,0,0,
720746,532,Valencia,47087,Uroš Račić,21.0,8,M,6.5,False,True,,,,,0,,,5.0,,3,,1.0,,9.0,2.0,,,2.0,,4.0,0,0,,,0,0,
720746,532,Valencia,161879,Koba Koindredi,,27,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
720746,532,Valencia,313058,Alessandro Burlamaqui,,36,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
720746,532,Valencia,162127,Diego Lopez Noguerol,,33,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
720746,532,Valencia,46782,Manu Vallejo,,21,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
720746,532,Valencia,937,Rubén Sobrino,13.0,11,F,6.9,False,True,,,,,0,,,1.0,,1,1.0,,2.0,5.0,3.0,1.0,1.0,,,2.0,0,0,,,0,0,
