fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
328045,124,Fluminense,4,4,11,3,7.0,4.0,14,2.0,0.0,43%,4.0,1.0,2.0,368.0,288.0,78%
328045,144,Atletico Goianiense,3,9,15,3,6.0,9.0,16,9.0,1.0,57%,1.0,0.0,3.0,468.0,397.0,85%
328054,151,Goias,3,7,11,1,8.0,3.0,16,3.0,1.0,45%,1.0,,3.0,443.0,376.0,85%
328054,131,Corinthians,4,5,11,2,9.0,2.0,12,6.0,0.0,55%,3.0,,3.0,511.0,445.0,87%
328051,118,Bahia,6,6,14,2,6.0,8.0,8,5.0,2.0,41%,1.0,,3.0,459.0,382.0,83%
328051,127,Flamengo,9,7,20,4,13.0,7.0,17,6.0,2.0,59%,2.0,,3.0,647.0,557.0,86%
328046,120,Botafogo,6,9,17,2,7.0,10.0,23,6.0,1.0,54%,1.0,,3.0,519.0,436.0,84%
328046,147,Coritiba,3,2,7,2,1.0,6.0,21,6.0,0.0,46%,1.0,,5.0,433.0,349.0,81%
328052,134,Atletico Paranaense,5,3,11,3,6.0,5.0,15,2.0,1.0,57%,2.0,,2.0,503.0,421.0,84%
328052,794,Bragantino,3,8,18,7,6.0,12.0,12,8.0,0.0,43%,2.0,,4.0,354.0,274.0,77%
328053,129,Ceara,4,5,9,0,5.0,4.0,22,2.0,4.0,27%,2.0,,0.0,231.0,164.0,71%
328053,154,Fortaleza EC,0,3,5,2,0.0,5.0,18,6.0,2.0,73%,2.0,,3.0,620.0,532.0,86%
328047,121,Palmeiras,1,5,11,5,7.0,4.0,21,5.0,1.0,48%,3.0,,1.0,372.0,273.0,73%
328047,119,Internacional,2,2,8,4,4.0,4.0,23,4.0,0.0,52%,5.0,,0.0,403.0,304.0,75%
328048,128,Santos,5,5,13,3,5.0,8.0,17,9.0,2.0,62%,2.0,,1.0,423.0,362.0,86%
328048,133,Vasco DA Gama,3,3,9,3,4.0,5.0,21,2.0,1.0,38%,3.0,,3.0,267.0,205.0,77%
328049,1062,Atletico-MG,8,3,14,3,11.0,3.0,18,5.0,3.0,51%,,,4.0,496.0,407.0,82%
328049,126,Sao Paulo,4,7,13,2,7.0,6.0,11,3.0,1.0,49%,,,5.0,468.0,368.0,79%
328050,130,Gremio,7,15,29,7,14.0,15.0,10,11.0,1.0,72%,1.0,,1.0,680.0,588.0,86%
328050,123,Sport Recife,3,2,5,0,2.0,3.0,11,1.0,1.0,28%,5.0,,6.0,277.0,168.0,61%
328055,127,Flamengo,8,9,18,1,8.0,10.0,12,11.0,3.0,61%,1.0,,1.0,517.0,457.0,88%
328055,154,Fortaleza EC,2,2,4,0,4.0,0.0,21,3.0,4.0,39%,1.0,,6.0,330.0,266.0,81%
328063,129,Ceara,8,6,16,2,9.0,7.0,21,7.0,0.0,61%,4.0,2.0,3.0,425.0,354.0,83%
328063,128,Santos,4,2,7,1,5.0,2.0,16,5.0,3.0,39%,4.0,2.0,8.0,269.0,203.0,75%
328059,131,Corinthians,6,5,15,4,9.0,6.0,18,12.0,1.0,61%,3.0,,1.0,545.0,478.0,88%
328059,120,Botafogo,3,8,13,2,5.0,8.0,10,6.0,2.0,39%,1.0,,4.0,339.0,276.0,81%
328058,794,Bragantino,4,8,20,8,6.0,14.0,23,5.0,1.0,38%,1.0,1.0,2.0,350.0,276.0,79%
328058,121,Palmeiras,4,7,14,3,9.0,5.0,12,3.0,2.0,62%,3.0,0.0,3.0,580.0,498.0,86%
328060,119,Internacional,5,2,9,2,5.0,4.0,11,8.0,1.0,61%,2.0,,1.0,528.0,447.0,85%
328060,118,Bahia,4,3,9,2,6.0,3.0,12,5.0,2.0,39%,3.0,,3.0,326.0,228.0,70%
328057,126,Sao Paulo,3,9,15,3,12.0,3.0,21,3.0,0.0,50%,3.0,,3.0,463.0,374.0,81%
328057,124,Fluminense,4,2,10,4,3.0,7.0,13,2.0,2.0,50%,0.0,,0.0,451.0,362.0,80%
328056,133,Vasco DA Gama,2,5,8,1,2.0,6.0,7,3.0,2.0,32%,1.0,,4.0,293.0,220.0,75%
328056,134,Atletico Paranaense,4,4,14,6,7.0,7.0,16,2.0,1.0,68%,1.0,,1.0,603.0,523.0,87%
328061,123,Sport Recife,6,6,17,5,9.0,8.0,18,9.0,1.0,52%,1.0,,4.0,486.0,406.0,84%
328061,151,Goias,4,5,10,1,6.0,4.0,17,4.0,0.0,48%,0.0,,4.0,453.0,385.0,85%
328062,147,Coritiba,3,5,13,5,6.0,7.0,14,4.0,0.0,47%,1.0,,1.0,440.0,352.0,80%
328062,1062,Atletico-MG,2,14,21,5,12.0,9.0,19,4.0,2.0,53%,3.0,,3.0,476.0,406.0,85%
328064,144,Atletico Goianiense,2,6,8,0,4.0,4.0,16,3.0,0.0,49%,1.0,0.0,1.0,459.0,392.0,85%
328064,130,Gremio,2,4,6,0,4.0,2.0,13,3.0,1.0,51%,4.0,1.0,1.0,471.0,392.0,83%
328072,134,Atletico Paranaense,3,9,17,5,9.0,8.0,19,7.0,3.0,61%,1.0,,4.0,509.0,457.0,90%
328072,120,Botafogo,5,3,11,3,6.0,5.0,10,3.0,2.0,39%,0.0,,2.0,310.0,253.0,82%
328074,151,Goias,6,7,18,5,11.0,7.0,27,9.0,0.0,54%,6.0,1.0,0.0,459.0,396.0,86%
328074,147,Coritiba,3,5,13,5,8.0,5.0,13,2.0,2.0,46%,2.0,1.0,4.0,396.0,325.0,82%
328073,154,Fortaleza EC,4,7,12,1,7.0,5.0,27,6.0,0.0,52%,5.0,,1.0,410.0,359.0,88%
328073,123,Sport Recife,1,2,4,1,1.0,3.0,14,1.0,2.0,48%,1.0,,3.0,383.0,317.0,83%
328067,126,Sao Paulo,5,5,14,4,6.0,8.0,18,5.0,5.0,59%,4.0,,1.0,491.0,418.0,85%
328067,794,Bragantino,2,5,10,3,4.0,6.0,18,1.0,2.0,41%,2.0,,3.0,341.0,254.0,74%
328065,124,Fluminense,3,7,17,7,6.0,11.0,15,7.0,1.0,47%,1.0,,4.0,445.0,373.0,84%
328065,127,Flamengo,6,6,13,1,9.0,4.0,16,6.0,2.0,53%,1.0,,2.0,508.0,447.0,88%
328068,128,Santos,4,3,8,1,5.0,3.0,11,4.0,4.0,41%,1.0,0.0,3.0,300.0,229.0,76%
328068,1062,Atletico-MG,4,6,16,6,12.0,4.0,15,5.0,1.0,59%,2.0,1.0,1.0,424.0,335.0,79%
328071,118,Bahia,6,9,17,2,9.0,8.0,12,8.0,1.0,49%,1.0,1.0,4.0,456.0,414.0,91%
328071,130,Gremio,6,9,18,3,13.0,5.0,9,4.0,2.0,51%,4.0,1.0,6.0,476.0,416.0,87%
328070,119,Internacional,9,7,17,1,11.0,6.0,15,10.0,1.0,61%,0.0,,0.0,517.0,421.0,81%
328070,129,Ceara,1,5,6,0,3.0,3.0,16,3.0,1.0,39%,2.0,,7.0,317.0,218.0,69%
328069,131,Corinthians,4,4,10,2,5.0,5.0,13,5.0,1.0,54%,4.0,2.0,6.0,517.0,469.0,91%
328069,121,Palmeiras,8,8,21,5,14.0,7.0,16,6.0,2.0,46%,2.0,0.0,4.0,437.0,387.0,89%
328066,133,Vasco DA Gama,5,2,9,2,5.0,4.0,15,1.0,0.0,54%,2.0,1.0,5.0,471.0,391.0,83%
328066,144,Atletico Goianiense,7,4,13,2,7.0,6.0,23,4.0,1.0,46%,1.0,0.0,4.0,380.0,310.0,82%
328082,134,Atletico Paranaense,2,6,10,2,5.0,5.0,21,9.0,3.0,43%,4.0,0.0,1.0,349.0,303.0,87%
328082,147,Coritiba,1,2,5,2,1.0,4.0,12,6.0,3.0,57%,2.0,1.0,1.0,463.0,395.0,85%
328078,128,Santos,5,4,10,1,5.0,5.0,18,5.0,1.0,54%,3.0,,4.0,412.0,337.0,82%
328078,126,Sao Paulo,6,3,12,3,6.0,6.0,20,2.0,3.0,46%,2.0,,4.0,338.0,275.0,81%
328075,124,Fluminense,3,7,15,5,8.0,7.0,14,5.0,0.0,48%,2.0,1.0,2.0,352.0,292.0,83%
328075,131,Corinthians,3,5,9,1,5.0,4.0,15,8.0,2.0,52%,4.0,0.0,1.0,378.0,319.0,84%
328080,130,Gremio,3,4,14,7,6.0,8.0,11,6.0,2.0,56%,1.0,1.0,1.0,532.0,478.0,90%
328080,154,Fortaleza EC,2,0,3,1,1.0,2.0,13,2.0,0.0,44%,2.0,1.0,2.0,424.0,371.0,88%
328081,118,Bahia,2,3,9,4,4.0,5.0,16,5.0,5.0,52%,2.0,1.0,2.0,429.0,343.0,80%
328081,144,Atletico Goianiense,4,4,12,4,5.0,7.0,20,5.0,1.0,48%,2.0,0.0,1.0,380.0,301.0,79%
328083,129,Ceara,3,3,8,2,5.0,3.0,8,5.0,2.0,37%,1.0,,2.0,342.0,250.0,73%
328083,127,Flamengo,2,7,11,2,6.0,5.0,6,8.0,2.0,63%,0.0,,1.0,570.0,482.0,85%
328084,151,Goias,1,3,6,2,3.0,3.0,10,0.0,1.0,21%,4.0,1.0,4.0,170.0,107.0,63%
328084,119,Internacional,4,5,15,6,10.0,5.0,14,12.0,5.0,79%,3.0,0.0,0.0,572.0,520.0,91%
328079,1062,Atletico-MG,7,5,14,2,11.0,3.0,13,8.0,5.0,64%,1.0,,3.0,556.0,474.0,85%
328079,794,Bragantino,4,6,12,2,4.0,8.0,18,3.0,0.0,36%,1.0,,5.0,306.0,230.0,75%
328077,121,Palmeiras,7,7,20,6,9.0,11.0,15,6.0,3.0,63%,3.0,1.0,2.0,567.0,495.0,87%
328077,123,Sport Recife,4,3,9,2,8.0,1.0,12,2.0,1.0,37%,3.0,1.0,5.0,327.0,251.0,77%
328076,120,Botafogo,9,12,25,4,17.0,8.0,18,5.0,0.0,49%,2.0,,3.0,426.0,355.0,83%
328076,133,Vasco DA Gama,6,5,14,3,7.0,7.0,8,4.0,2.0,51%,2.0,,7.0,443.0,361.0,81%
328089,131,Corinthians,5,4,11,2,5.0,6.0,15,4.0,1.0,33%,3.0,,4.0,277.0,201.0,73%
328089,118,Bahia,7,13,25,5,15.0,10.0,13,11.0,5.0,67%,2.0,,2.0,533.0,474.0,89%
328094,144,Atletico Goianiense,9,3,15,3,8.0,7.0,16,6.0,1.0,44%,2.0,,4.0,359.0,275.0,77%
328094,1062,Atletico-MG,8,4,14,2,8.0,6.0,14,4.0,4.0,56%,0.0,,6.0,468.0,394.0,84%
328093,154,Fortaleza EC,3,7,12,2,8.0,4.0,9,3.0,2.0,42%,1.0,,1.0,318.0,244.0,77%
328093,119,Internacional,1,7,11,3,8.0,3.0,20,7.0,2.0,58%,3.0,,2.0,420.0,355.0,85%
328088,794,Bragantino,9,8,18,1,12.0,6.0,24,5.0,2.0,42%,4.0,,4.0,308.0,237.0,77%
328088,129,Ceara,6,4,13,3,9.0,4.0,11,9.0,1.0,58%,3.0,,5.0,417.0,343.0,82%
328090,130,Gremio,3,5,13,5,7.0,6.0,21,6.0,0.0,63%,2.0,,1.0,590.0,505.0,86%
328090,121,Palmeiras,2,4,9,3,2.0,7.0,21,3.0,2.0,37%,3.0,,2.0,336.0,257.0,76%
328092,147,Coritiba,2,5,11,4,7.0,4.0,14,6.0,3.0,54%,1.0,,3.0,497.0,428.0,86%
328092,133,Vasco DA Gama,3,5,11,3,5.0,6.0,15,6.0,0.0,46%,2.0,,1.0,415.0,358.0,86%
328086,120,Botafogo,1,6,7,0,6.0,1.0,15,8.0,0.0,44%,4.0,,6.0,321.0,247.0,77%
328086,128,Santos,6,10,21,5,9.0,12.0,13,10.0,1.0,56%,2.0,,0.0,416.0,349.0,84%
328091,123,Sport Recife,3,2,8,3,5.0,3.0,10,5.0,3.0,26%,0.0,,4.0,251.0,174.0,69%
328091,124,Fluminense,4,9,18,5,14.0,4.0,9,8.0,3.0,74%,1.0,,2.0,700.0,615.0,88%
328101,123,Sport Recife,2,3,9,4,4.0,5.0,11,3.0,1.0,47%,3.0,,2.0,451.0,371.0,82%
328101,131,Corinthians,2,8,16,6,9.0,7.0,15,8.0,2.0,53%,4.0,,1.0,486.0,420.0,86%
328100,119,Internacional,1,0,4,3,1.0,3.0,16,1.0,3.0,42%,2.0,1.0,5.0,401.0,303.0,76%
328100,126,Sao Paulo,6,7,19,6,10.0,9.0,16,4.0,0.0,58%,0.0,0.0,0.0,536.0,444.0,83%
328102,134,Atletico Paranaense,3,8,13,2,7.0,6.0,20,1.0,2.0,55%,4.0,,4.0,528.0,446.0,84%
328102,118,Bahia,4,6,14,4,10.0,4.0,11,6.0,4.0,45%,1.0,,3.0,410.0,334.0,81%
328099,1062,Atletico-MG,6,7,20,7,14.0,6.0,20,9.0,,53%,1.0,,3.0,478.0,398.0,83%
328099,130,Gremio,4,5,9,0,7.0,2.0,11,4.0,,47%,1.0,,3.0,408.0,330.0,81%
328096,133,Vasco DA Gama,1,4,11,6,3.0,8.0,9,2.0,4.0,57%,2.0,,2.0,511.0,459.0,90%
328096,794,Bragantino,3,6,12,3,5.0,7.0,16,5.0,1.0,43%,1.0,,0.0,363.0,304.0,84%
328097,121,Palmeiras,7,7,17,3,4.0,13.0,14,5.0,1.0,59%,4.0,,3.0,493.0,430.0,87%
328097,127,Flamengo,4,4,10,2,5.0,5.0,16,4.0,0.0,41%,2.0,,6.0,335.0,273.0,81%
328103,129,Ceara,5,8,19,6,9.0,10.0,13,11.0,9.0,59%,3.0,,5.0,411.0,327.0,80%
328103,151,Goias,7,2,10,1,7.0,3.0,14,7.0,3.0,41%,4.0,,3.0,286.0,204.0,71%
328104,144,Atletico Goianiense,2,5,10,3,8.0,2.0,16,7.0,2.0,53%,2.0,,4.0,406.0,343.0,84%
328104,120,Botafogo,5,6,16,5,8.0,8.0,12,5.0,0.0,47%,3.0,,1.0,359.0,293.0,82%
328098,128,Santos,6,6,15,3,12.0,3.0,12,9.0,1.0,54%,1.0,,2.0,416.0,359.0,86%
328098,154,Fortaleza EC,3,6,12,3,5.0,7.0,20,5.0,1.0,46%,1.0,,5.0,369.0,314.0,85%
328095,124,Fluminense,7,4,15,4,8.0,7.0,16,5.0,0.0,43%,1.0,0.0,1.0,409.0,344.0,84%
328095,147,Coritiba,1,5,10,4,6.0,4.0,19,4.0,3.0,57%,1.0,1.0,3.0,532.0,462.0,87%
327986,120,Botafogo,2,8,15,5,8.0,7.0,18,8.0,0.0,61%,2.0,1.0,2.0,502.0,435.0,87%
327986,118,Bahia,4,7,12,1,6.0,6.0,14,5.0,1.0,39%,3.0,0.0,1.0,322.0,239.0,74%
327989,131,Corinthians,4,8,12,0,10.0,2.0,18,4.0,4.0,53%,2.0,,5.0,461.0,386.0,84%
327989,144,Atletico Goianiense,6,7,18,5,7.0,11.0,12,7.0,2.0,47%,0.0,,4.0,397.0,323.0,81%
328110,130,Gremio,5,4,14,5,6.0,8.0,15,5.0,1.0,46%,2.0,1.0,1.0,388.0,301.0,78%
328110,119,Internacional,2,5,8,1,5.0,3.0,16,5.0,1.0,54%,1.0,1.0,4.0,453.0,359.0,79%
328107,121,Palmeiras,11,11,28,6,11.0,17.0,10,9.0,1.0,63%,1.0,,4.0,560.0,481.0,86%
328107,129,Ceara,5,2,10,3,6.0,4.0,20,4.0,0.0,37%,4.0,,9.0,319.0,239.0,75%
328108,794,Bragantino,2,5,10,3,3.0,7.0,18,3.0,1.0,40%,1.0,,4.0,377.0,302.0,80%
328108,131,Corinthians,4,4,12,4,3.0,9.0,13,8.0,1.0,60%,2.0,,2.0,555.0,478.0,86%
328106,120,Botafogo,7,8,17,2,11.0,6.0,20,7.0,0.0,51%,0.0,,5.0,385.0,311.0,81%
328106,124,Fluminense,5,3,8,0,3.0,5.0,21,4.0,2.0,49%,1.0,,6.0,365.0,288.0,79%
328105,127,Flamengo,7,4,13,2,8.0,5.0,18,4.0,2.0,54%,3.0,,2.0,446.0,379.0,85%
328105,134,Atletico Paranaense,3,5,10,2,7.0,3.0,22,5.0,2.0,46%,4.0,,4.0,376.0,301.0,80%
328112,147,Coritiba,1,2,3,0,1.0,2.0,13,2.0,0.0,25%,2.0,,4.0,234.0,151.0,65%
328112,126,Sao Paulo,5,9,19,5,13.0,6.0,12,11.0,2.0,75%,3.0,,0.0,671.0,597.0,89%
328111,118,Bahia,11,8,24,5,15.0,9.0,15,11.0,2.0,59%,2.0,,0.0,488.0,403.0,83%
328111,123,Sport Recife,2,2,5,1,5.0,0.0,13,0.0,0.0,41%,3.0,,10.0,361.0,261.0,72%
328114,151,Goias,4,9,14,1,4.0,10.0,16,2.0,4.0,54%,5.0,1.0,2.0,384.0,319.0,83%
328114,128,Santos,4,3,10,3,6.0,4.0,15,4.0,0.0,46%,3.0,1.0,2.0,317.0,247.0,78%
328113,154,Fortaleza EC,4,8,15,3,11.0,4.0,8,8.0,1.0,59%,5.0,,2.0,516.0,440.0,85%
328113,144,Atletico Goianiense,2,4,7,1,5.0,2.0,14,1.0,0.0,41%,5.0,,4.0,347.0,271.0,78%
328109,1062,Atletico-MG,7,11,21,3,13.0,8.0,24,6.0,4.0,59%,3.0,0.0,1.0,493.0,430.0,87%
328109,133,Vasco DA Gama,2,1,5,2,4.0,1.0,10,3.0,2.0,41%,4.0,1.0,3.0,326.0,252.0,77%
328121,118,Bahia,6,3,13,4,7.0,6.0,18,4.0,0.0,46%,4.0,0.0,1.0,447.0,380.0,85%
328121,133,Vasco DA Gama,1,6,10,3,4.0,6.0,15,6.0,1.0,54%,4.0,1.0,3.0,497.0,439.0,88%
328115,127,Flamengo,6,5,16,5,9.0,7.0,14,8.0,1.0,63%,0.0,,1.0,572.0,508.0,89%
328115,123,Sport Recife,1,7,14,6,9.0,5.0,16,6.0,1.0,37%,3.0,,3.0,326.0,254.0,78%
328120,130,Gremio,5,4,11,2,6.0,5.0,18,6.0,1.0,49%,2.0,,2.0,466.0,391.0,84%
328120,147,Coritiba,3,6,13,4,5.0,8.0,21,6.0,4.0,51%,2.0,,3.0,475.0,399.0,84%
328117,126,Sao Paulo,8,8,25,9,15.0,10.0,17,5.0,1.0,51%,3.0,,5.0,431.0,365.0,85%
328117,144,Atletico Goianiense,5,8,15,2,7.0,8.0,12,3.0,2.0,49%,2.0,,6.0,415.0,338.0,81%
328124,151,Goias,3,7,12,2,9.0,3.0,19,5.0,0.0,43%,3.0,,1.0,347.0,267.0,77%
328124,124,Fluminense,5,3,10,2,8.0,2.0,15,4.0,4.0,57%,2.0,,1.0,472.0,402.0,85%
328119,131,Corinthians,4,6,13,3,6.0,7.0,19,6.0,,61%,2.0,,1.0,558.0,475.0,85%
328119,128,Santos,2,2,6,2,3.0,3.0,16,3.0,,39%,2.0,,3.0,337.0,257.0,76%
328116,120,Botafogo,4,2,11,5,6.0,5.0,16,2.0,0.0,35%,4.0,,3.0,298.0,225.0,76%
328116,121,Palmeiras,4,10,19,5,11.0,8.0,15,5.0,2.0,65%,4.0,,2.0,534.0,462.0,87%
328123,154,Fortaleza EC,3,1,7,3,3.0,4.0,9,1.0,1.0,31%,4.0,1.0,3.0,263.0,199.0,76%
328123,1062,Atletico-MG,4,10,15,1,6.0,9.0,19,8.0,2.0,69%,3.0,0.0,1.0,577.0,512.0,89%
328122,134,Atletico Paranaense,1,7,15,7,5.0,10.0,11,3.0,2.0,62%,3.0,,4.0,579.0,518.0,89%
328122,129,Ceara,4,6,13,3,3.0,10.0,12,3.0,2.0,38%,2.0,,1.0,350.0,278.0,79%
328118,794,Bragantino,2,3,13,8,6.0,7.0,18,7.0,2.0,47%,3.0,1.0,3.0,404.0,317.0,78%
328118,119,Internacional,5,2,8,1,5.0,3.0,22,2.0,1.0,53%,3.0,0.0,2.0,460.0,386.0,84%
328126,133,Vasco DA Gama,4,6,13,3,6.0,7.0,14,5.0,3.0,37%,2.0,,1.0,344.0,268.0,78%
328126,127,Flamengo,3,2,8,3,3.0,5.0,25,5.0,2.0,63%,5.0,,3.0,571.0,495.0,87%
328127,121,Palmeiras,3,4,9,2,4.0,5.0,15,8.0,2.0,47%,2.0,,2.0,425.0,360.0,85%
328127,126,Sao Paulo,4,6,13,3,9.0,4.0,17,4.0,0.0,53%,1.0,,3.0,484.0,402.0,83%
328132,147,Coritiba,2,7,10,1,3.0,7.0,20,2.0,,45%,1.0,,2.0,408.0,360.0,88%
328132,154,Fortaleza EC,2,5,12,5,5.0,7.0,12,4.0,,55%,0.0,,2.0,498.0,429.0,86%
328129,1062,Atletico-MG,11,8,23,4,14.0,9.0,14,8.0,4.0,66%,0.0,,3.0,614.0,522.0,85%
328129,151,Goias,3,0,4,1,2.0,2.0,11,1.0,1.0,34%,1.0,,8.0,315.0,213.0,68%
328125,124,Fluminense,2,5,8,1,4.0,4.0,26,3.0,,48%,2.0,,1.0,401.0,312.0,78%
328125,118,Bahia,1,7,12,4,6.0,6.0,18,4.0,,52%,3.0,,1.0,429.0,358.0,83%
328128,128,Santos,6,4,11,1,7.0,4.0,17,4.0,3.0,55%,2.0,0.0,3.0,402.0,304.0,76%
328128,130,Gremio,4,5,11,2,7.0,4.0,14,7.0,2.0,45%,4.0,1.0,4.0,314.0,229.0,73%
328131,123,Sport Recife,3,10,17,4,10.0,7.0,11,6.0,,62%,3.0,0.0,2.0,528.0,449.0,85%
328131,120,Botafogo,4,5,11,2,7.0,4.0,15,8.0,,38%,3.0,1.0,2.0,314.0,245.0,78%
328134,144,Atletico Goianiense,8,13,24,3,14.0,10.0,17,7.0,0.0,52%,1.0,,4.0,368.0,281.0,76%
328134,794,Bragantino,5,8,19,6,10.0,9.0,18,11.0,2.0,48%,1.0,,6.0,336.0,261.0,78%
328130,119,Internacional,6,2,13,5,10.0,3.0,19,6.0,3.0,45%,2.0,,3.0,404.0,307.0,76%
328130,134,Atletico Paranaense,4,6,14,4,6.0,8.0,14,1.0,2.0,55%,0.0,,3.0,483.0,389.0,81%
328133,129,Ceara,4,10,15,1,10.0,5.0,9,6.0,2.0,39%,4.0,1.0,2.0,304.0,236.0,78%
328133,131,Corinthians,3,4,10,3,2.0,8.0,10,6.0,1.0,61%,1.0,1.0,3.0,475.0,381.0,80%
328085,127,Flamengo,12,13,31,6,22.0,9.0,12,9.0,1.0,66%,1.0,,3.0,562.0,479.0,85%
328085,151,Goias,4,2,7,1,3.0,4.0,12,4.0,4.0,34%,4.0,,10.0,299.0,203.0,68%
328137,121,Palmeiras,5,6,16,5,8.0,8.0,13,6.0,1.0,54%,3.0,,6.0,431.0,354.0,82%
328137,147,Coritiba,9,2,12,1,4.0,8.0,20,2.0,2.0,46%,2.0,,4.0,382.0,295.0,77%
328140,130,Gremio,4,5,10,1,7.0,3.0,11,1.0,1.0,50%,3.0,1.0,2.0,479.0,401.0,84%
328140,120,Botafogo,3,11,16,2,9.0,7.0,13,4.0,0.0,50%,2.0,0.0,1.0,458.0,373.0,81%
328138,128,Santos,3,5,12,4,6.0,6.0,18,7.0,1.0,59%,3.0,,0.0,400.0,318.0,80%
328138,144,Atletico Goianiense,1,5,8,2,4.0,4.0,21,2.0,2.0,41%,3.0,,3.0,288.0,189.0,66%
328141,123,Sport Recife,5,6,13,2,10.0,3.0,6,2.0,1.0,48%,3.0,,4.0,438.0,355.0,81%
328141,119,Internacional,8,5,14,1,8.0,6.0,19,7.0,3.0,52%,2.0,,2.0,450.0,382.0,85%
328142,134,Atletico Paranaense,9,4,16,3,11.0,5.0,18,8.0,2.0,61%,3.0,0.0,5.0,545.0,461.0,85%
328142,131,Corinthians,6,5,13,2,8.0,5.0,14,2.0,1.0,39%,3.0,1.0,9.0,332.0,258.0,78%
328139,1062,Atletico-MG,8,3,14,3,7.0,7.0,11,9.0,0.0,65%,3.0,,2.0,571.0,492.0,86%
328139,124,Fluminense,3,6,11,2,7.0,4.0,9,4.0,3.0,35%,1.0,,7.0,295.0,208.0,71%
328135,127,Flamengo,10,5,19,4,11.0,8.0,16,5.0,1.0,65%,2.0,,2.0,606.0,515.0,85%
328135,794,Bragantino,3,4,12,5,3.0,9.0,14,1.0,2.0,35%,1.0,,9.0,314.0,221.0,70%
328144,151,Goias,4,4,10,2,4.0,6.0,16,5.0,1.0,49%,5.0,0.0,2.0,402.0,320.0,80%
328144,118,Bahia,3,6,13,4,9.0,4.0,18,2.0,3.0,51%,5.0,2.0,3.0,403.0,314.0,78%
328145,124,Fluminense,3,2,6,1,5.0,1.0,17,4.0,2.0,58%,3.0,,3.0,539.0,454.0,84%
328145,129,Ceara,4,7,17,6,10.0,7.0,16,3.0,2.0,42%,3.0,,1.0,389.0,295.0,76%
328147,126,Sao Paulo,1,7,8,0,2.0,6.0,24,2.0,1.0,62%,4.0,,2.0,534.0,470.0,88%
328147,130,Gremio,2,6,11,3,4.0,7.0,15,7.0,2.0,38%,2.0,,1.0,316.0,250.0,79%
328154,144,Atletico Goianiense,1,8,11,2,7.0,4.0,10,2.0,1.0,36%,3.0,2.0,5.0,271.0,204.0,75%
328154,134,Atletico Paranaense,6,7,17,4,11.0,6.0,20,11.0,2.0,64%,5.0,0.0,0.0,454.0,395.0,87%
328152,147,Coritiba,4,9,18,5,11.0,7.0,18,9.0,1.0,56%,5.0,,0.0,442.0,372.0,84%
328152,128,Santos,2,2,6,2,3.0,3.0,25,1.0,0.0,44%,2.0,,3.0,341.0,263.0,77%
328149,131,Corinthians,7,8,19,4,11.0,8.0,14,10.0,1.0,38%,4.0,,1.0,314.0,241.0,77%
328149,127,Flamengo,6,1,9,2,6.0,3.0,13,3.0,2.0,62%,5.0,,6.0,530.0,445.0,84%
328150,119,Internacional,7,4,13,2,8.0,5.0,17,6.0,1.0,52%,1.0,,4.0,523.0,457.0,87%
328150,133,Vasco DA Gama,4,4,8,0,2.0,6.0,11,3.0,0.0,48%,1.0,,5.0,481.0,400.0,83%
328153,154,Fortaleza EC,4,5,10,1,8.0,2.0,14,1.0,0.0,51%,2.0,0.0,3.0,464.0,384.0,83%
328153,121,Palmeiras,3,6,14,5,10.0,4.0,19,7.0,2.0,49%,3.0,1.0,2.0,422.0,365.0,86%
328148,794,Bragantino,4,11,18,3,11.0,7.0,13,8.0,1.0,50%,2.0,,1.0,449.0,369.0,82%
328148,123,Sport Recife,1,1,3,1,1.0,2.0,13,6.0,0.0,50%,2.0,,2.0,464.0,363.0,78%
328151,118,Bahia,6,4,13,3,8.0,5.0,14,2.0,1.0,33%,4.0,,4.0,295.0,223.0,76%
328151,1062,Atletico-MG,5,11,20,4,12.0,8.0,14,8.0,1.0,67%,1.0,,3.0,552.0,483.0,88%
328146,120,Botafogo,6,7,23,10,12.0,11.0,18,11.0,3.0,62%,2.0,,4.0,531.0,454.0,85%
328146,151,Goias,4,6,12,2,4.0,8.0,11,5.0,0.0,38%,1.0,,6.0,325.0,239.0,74%
328156,133,Vasco DA Gama,8,6,17,3,11.0,6.0,12,9.0,1.0,63%,1.0,,2.0,547.0,452.0,83%
328156,131,Corinthians,4,3,12,5,11.0,1.0,18,6.0,2.0,37%,2.0,,7.0,309.0,217.0,70%
328158,794,Bragantino,5,6,14,3,8.0,6.0,17,6.0,1.0,52%,0.0,,1.0,390.0,311.0,80%
328158,151,Goias,1,5,7,1,4.0,3.0,15,4.0,3.0,48%,3.0,,3.0,357.0,265.0,74%
328163,129,Ceara,4,8,15,3,9.0,6.0,22,5.0,1.0,36%,3.0,,5.0,270.0,184.0,68%
328163,147,Coritiba,6,6,14,2,8.0,6.0,12,8.0,1.0,64%,1.0,,2.0,478.0,392.0,82%
328159,1062,Atletico-MG,9,11,26,6,17.0,9.0,10,13.0,2.0,76%,1.0,,0.0,696.0,615.0,88%
328159,123,Sport Recife,0,3,3,0,0.0,3.0,11,4.0,1.0,24%,0.0,,9.0,226.0,126.0,56%
