fixture_id,time_elapsed,time_extra,team_id,team_name,team_logo,player_id,player_name,assist_id,assist_name,type,detail,comments
1208494,27,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,128398,Oihan Sancet,47291.0,Gorka Guruzeta,Goal,Normal Goal,
1208494,40,,546,Getafe,https://media.api-sports.io/football/teams/546.png,47258,M. Arambarri,143.0,Carles Aleñá,subst,Substitution 1,
1208494,45,8.0,546,Getafe,https://media.api-sports.io/football/teams/546.png,403554,Christantus Uche,,,Card,Yellow Card,Argument
1208494,46,,546,Getafe,https://media.api-sports.io/football/teams/546.png,67955,Carles Pérez,270516.0,P. González,subst,Substitution 2,
1208494,55,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,182617,Beñat Prados,,,Card,Yellow Card,Foul
1208494,57,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,182617,Beñat Prados,898.0,Ander Herrera,subst,Substitution 1,
1208494,57,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,47418,Mikel Vesga,332308.0,Unai Gómez,subst,Substitution 2,
1208494,64,,546,Getafe,https://media.api-sports.io/football/teams/546.png,403554,C. Uche,47085.0,Luis Milla,Goal,Normal Goal,
1208494,70,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,332308,Unai Gómez,,,Card,Yellow Card,Foul
1208494,72,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,30510,Álex Berenguer,183799.0,Nico Williams,subst,Substitution 3,
1208494,73,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,47299,Andoni Gorosabel,,,Card,Yellow Card,Argument
1208494,79,,546,Getafe,https://media.api-sports.io/football/teams/546.png,47306,Álex Sola,364415.0,Yellu Santiago,subst,Substitution 3,
1208494,81,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,47299,Andoni Gorosabel,47276.0,Lekue,subst,Substitution 4,
1208494,81,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,183849,Aitor Paredes,47278.0,Dani Vivian,subst,Substitution 5,
1208494,86,,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,898,Ander Herrera,,,Card,Yellow Card,Foul
1208495,-5,,543,Real Betis,https://media.api-sports.io/football/teams/543.png,47119,Aitor Ruibal,,,Card,Yellow Card,Argument
1208495,6,,543,Real Betis,https://media.api-sports.io/football/teams/543.png,1561,Marc Bartra,668.0,N. Fekir,Goal,Normal Goal,
