fixture_id,id_league,referee,date,venue.name,home.name,home.id,away.name,away.id,home.winner,home,away,halftime.home,halftime.away
838065,71,Luiz Flavio De Oliveira,2022-05-29T19:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Palmeiras,121,False,0,1,0,0
838070,71,Braulio da Silva Machado,2022-05-29T19:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Botafogo,120,True,1,0,1,0
838062,71,Raphael Claus,2022-05-29T21:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Flamengo,127,False,1,2,1,1
838064,71,Anderson Daronco,2022-05-29T21:00:00+00:00,Neo Química Arena,Corinthians,131,America Mineiro,125,,1,1,0,0
838069,71,Wagner do Nascimento Magalhaes,2022-05-29T21:00:00+00:00,Arena Pantanal,Cuiaba,1193,Atletico Paranaense,134,False,0,1,0,0
838061,71,Jefferson Ferreira de Moraes,2022-05-29T22:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Avai,145,True,2,1,0,1
838066,71,Marcelo de Lima Henrique,2022-05-30T23:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Atletico Goianiense,144,,1,1,1,0
838017,71,Braulio da Silva Machado,2022-06-01T23:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Ceara,129,False,0,1,0,1
838071,71,Raphael Claus,2022-06-04T19:30:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Cuiaba,1193,True,2,1,1,1
838077,71,Flavio Rodrigues De Souza,2022-06-04T22:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Coritiba,147,,1,1,1,0
838080,71,Braulio da Silva Machado,2022-06-04T22:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Santos,128,,2,2,1,1
838079,71,Anderson Daronco,2022-06-04T22:00:00+00:00,Estádio Aderbal Ramos da Silva,Avai,145,Sao Paulo,126,,1,1,0,1
838078,71,Bruno Arleu de Araujo,2022-06-04T23:30:00+00:00,Estádio do Governo do Estado de Goiás,Atletico Goianiense,144,Corinthians,131,False,0,1,0,1
838076,71,Jefferson Ferreira de Moraes,2022-06-05T14:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Fluminense,124,True,1,0,1,0
838074,71,Wilton Pereira Sampaio,2022-06-05T19:00:00+00:00,Allianz Parque,Palmeiras,121,Atletico-MG,1062,,0,0,0,0
838072,71,Leandro Vuaden,2022-06-05T19:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Fortaleza EC,154,False,1,2,1,1
838073,71,Wagner do Nascimento Magalhaes,2022-06-05T22:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Internacional,119,False,0,2,0,0
838075,71,Paulo Henrique Schleinch Vollkopf,2022-06-06T23:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Goias,151,False,1,2,1,0
838089,71,Marcelo de Lima Henrique,2022-06-08T00:30:00+00:00,Arena Pantanal,Cuiaba,1193,Corinthians,131,True,1,0,1,0
838081,71,Douglas Marques das Flores,2022-06-08T22:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Ceara,129,False,0,2,0,1
838086,71,Luiz Flavio De Oliveira,2022-06-08T22:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Atletico Paranaense,134,False,1,3,1,1
838088,71,Paulo Roberto Alves Júnior,2022-06-08T23:30:00+00:00,Estádio do Governo do Estado de Goiás,Atletico Goianiense,144,Avai,145,True,2,1,1,1
838083,71,Wilton Pereira Sampaio,2022-06-08T23:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Flamengo,127,True,1,0,1,0
838082,71,Leandro Vuaden,2022-06-09T00:30:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Atletico-MG,1062,True,5,3,3,2
838085,71,Ramon Abatti,2022-06-09T00:30:00+00:00,Estádio Urbano Caldeira,Santos,128,Internacional,119,,1,1,0,0
838084,71,Anderson Daronco,2022-06-09T22:00:00+00:00,Allianz Parque,Palmeiras,121,Botafogo,120,True,4,0,3,0
838090,71,Wagner do Nascimento Magalhaes,2022-06-09T23:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Sao Paulo,126,,1,1,0,1
838087,71,Bruno Arleu de Araujo,2022-06-09T23:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Goias,151,,1,1,1,0
838094,71,Ramon Abatti,2022-06-11T19:30:00+00:00,Neo Química Arena,Corinthians,131,Juventude,152,True,2,0,1,0
838092,71,Luiz Flavio De Oliveira,2022-06-11T22:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Atletico Goianiense,144,False,0,2,0,2
838091,71,Marcelo de Lima Henrique,2022-06-11T22:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Santos,128,,1,1,1,0
838099,71,Paulo Roberto Alves Júnior,2022-06-11T22:00:00+00:00,Arena Pantanal,Cuiaba,1193,RB Bragantino,794,,1,1,1,1
838096,71,Braulio da Silva Machado,2022-06-12T00:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Flamengo,127,True,3,1,2,0
838093,71,Sávio Pereira,2022-06-12T19:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,America Mineiro,125,True,1,0,1,0
838098,71,Wagner do Nascimento Magalhaes,2022-06-12T19:00:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Ceara,129,,1,1,0,1
838100,71,Leandro Vuaden,2022-06-12T21:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Palmeiras,121,False,0,2,0,1
838097,71,André Castro,2022-06-12T22:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Atletico Paranaense,134,,0,0,0,0
838095,71,Flavio Rodrigues De Souza,2022-06-13T22:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Avai,145,False,0,1,0,1
838106,71,Rodolpho Toski Marques,2022-06-15T00:30:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Santos,128,False,1,2,1,0
838107,71,Luiz Flavio De Oliveira,2022-06-15T22:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Atletico-MG,1062,,0,0,0,0
838103,71,Marcelo de Lima Henrique,2022-06-15T22:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Coritiba,147,True,4,2,3,0
838102,71,Sávio Pereira,2022-06-15T23:30:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,Cuiaba,1193,True,2,0,1,0
838108,71,Caio Max Augusto Vieira,2022-06-15T23:30:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Internacional,119,False,1,2,1,1
838101,71,Anderson Daronco,2022-06-16T00:30:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Fluminense,124,,0,0,0,0
838110,71,Leandro Vuaden,2022-06-16T00:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Corinthians,131,,1,1,0,1
838105,71,Wilton Pereira Sampaio,2022-06-16T19:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Sao Paulo,126,True,1,0,0,0
838104,71,Ramon Abatti,2022-06-16T21:00:00+00:00,Allianz Parque,Palmeiras,121,Atletico Goianiense,144,True,4,2,4,1
838109,71,Raphael Claus,2022-06-16T22:00:00+00:00,Estádio Aderbal Ramos da Silva,Avai,145,Fortaleza EC,154,True,3,2,2,1
838119,71,Flavio Rodrigues De Souza,2022-06-18T22:00:00+00:00,Arena Pantanal,Cuiaba,1193,Ceara,129,,0,0,0,0
838115,71,Douglas Marques das Flores,2022-06-19T00:00:00+00:00,Estádio Urbano Caldeira,Santos,128,RB Bragantino,794,,2,2,2,1
838114,71,Braulio da Silva Machado,2022-06-19T19:00:00+00:00,Neo Química Arena,Corinthians,131,Goias,151,True,1,0,1,0
838120,71,Luiz Flavio De Oliveira,2022-06-19T19:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Atletico Paranaense,134,False,0,1,0,0
838111,71,Raphael Claus,2022-06-19T19:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Flamengo,127,True,2,0,1,0
838116,71,Sávio Pereira,2022-06-19T21:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Botafogo,120,False,2,3,2,1
838118,71,Marcelo de Lima Henrique,2022-06-19T21:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Juventude,152,True,3,1,0,1
838117,71,Leandro Vuaden,2022-06-19T21:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,America Mineiro,125,True,1,0,1,0
838112,71,Paulo Roberto Alves Júnior,2022-06-19T22:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Avai,145,True,2,0,1,0
838113,71,Anderson Daronco,2022-06-20T23:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Palmeiras,121,False,1,2,1,0
838126,71,Jefferson Ferreira de Moraes,2022-06-25T00:30:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Coritiba,147,True,3,0,2,0
838130,71,Caio Max Augusto Vieira,2022-06-25T19:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,RB Bragantino,794,True,4,2,3,0
838122,71,Ramon Abatti,2022-06-25T22:00:00+00:00,Estadio Jornalista Mário Filho,Flamengo,127,America Mineiro,125,True,3,0,1,0
838124,71,Flavio Rodrigues De Souza,2022-06-25T22:00:00+00:00,Neo Química Arena,Corinthians,131,Santos,128,,0,0,0,0
838121,71,Jean Pierre Goncalves Lima,2022-06-26T00:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Fortaleza EC,154,True,3,2,0,2
838125,71,Anderson Daronco,2022-06-26T19:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Fluminense,124,False,0,1,0,0
838129,71,Wagner do Nascimento Magalhaes,2022-06-26T19:00:00+00:00,Estádio Aderbal Ramos da Silva,Avai,145,Palmeiras,121,,2,2,1,0
838123,71,André Castro,2022-06-26T21:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Juventude,152,,0,0,0,0
838127,71,Douglas Marques das Flores,2022-06-26T21:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Atletico Goianiense,144,,1,1,0,1
838128,71,Rodolpho Toski Marques,2022-06-26T21:00:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Cuiaba,1193,True,1,0,0,0
838132,71,Wilton Pereira Sampaio,2022-07-02T19:30:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Corinthians,131,True,4,0,2,0
838136,71,Flavio Rodrigues De Souza,2022-07-02T19:30:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Atletico-MG,1062,False,1,2,0,1
838135,71,Anderson Daronco,2022-07-02T22:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Flamengo,127,False,1,2,0,1
838137,71,Rodolpho Toski Marques,2022-07-02T22:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Internacional,119,,1,1,1,1
838134,71,Braulio da Silva Machado,2022-07-03T00:00:00+00:00,Allianz Parque,Palmeiras,121,Atletico Paranaense,134,False,0,2,0,1
838139,71,Jean Pierre Goncalves Lima,2022-07-03T14:00:00+00:00,Estádio Aderbal Ramos da Silva,Avai,145,Cuiaba,1193,False,1,2,1,0
838138,71,Wagner do Nascimento Magalhaes,2022-07-03T19:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Sao Paulo,126,False,1,2,1,1
838131,71,Caio Max Augusto Vieira,2022-07-03T21:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Goias,151,True,1,0,0,0
838140,71,Felipe Fernandes de Lima,2022-07-03T21:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Fortaleza EC,154,True,2,1,1,0
838133,71,Ramon Abatti,2022-07-04T23:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Botafogo,120,False,0,1,0,0
838143,71,Marcelo de Lima Henrique,2022-07-09T19:30:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Avai,145,True,4,0,0,0
838142,71,Luiz Flavio De Oliveira,2022-07-09T22:00:00+00:00,Estadio Jornalista Mário Filho,Fluminense,124,Ceara,129,True,2,1,1,0
838148,71,Raphael Claus,2022-07-09T23:30:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Atletico Paranaense,134,True,2,1,2,0
838150,71,Bruno Arleu de Araujo,2022-07-10T14:00:00+00:00,Estádio Major Antônio Couto Pereira,Coritiba,147,Juventude,152,,2,2,0,2
838144,71,Ramon Abatti,2022-07-10T19:00:00+00:00,Neo Química Arena,Corinthians,131,Flamengo,127,True,1,0,0,0
838145,71,Braulio da Silva Machado,2022-07-10T21:00:00+00:00,Estádio Urbano Caldeira,Santos,128,Atletico Goianiense,144,True,1,0,0,0
838147,71,Wilton Pereira Sampaio,2022-07-10T21:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Fortaleza EC,154,Palmeiras,121,,0,0,0,0
838141,71,Anderson Daronco,2022-07-10T21:00:00+00:00,Estádio Governador Magalhães Pinto,Atletico-MG,1062,Sao Paulo,126,,0,0,0,0
838149,71,Jefferson Ferreira de Moraes,2022-07-10T22:00:00+00:00,Arena Pantanal,Cuiaba,1193,Botafogo,120,True,2,0,1,0
838146,71,Flavio Rodrigues De Souza,2022-07-11T23:00:00+00:00,Estádio José Pinheiro Borda,Internacional,119,America Mineiro,125,True,1,0,0,0
838160,71,Ramon Abatti,2022-07-16T19:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Internacional,119,,0,0,0,0
838152,71,Flavio Rodrigues De Souza,2022-07-16T22:00:00+00:00,Estádio Nacional de Brasília,Flamengo,127,Coritiba,147,True,2,0,2,0
838159,71,Paulo Roberto Alves Júnior,2022-07-16T22:00:00+00:00,Estádio Aderbal Ramos da Silva,Avai,145,Santos,128,True,1,0,1,0
838157,71,Leandro Vuaden,2022-07-17T00:00:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Corinthians,131,True,3,1,2,1
838156,71,Vinicius Gonçalves Dias Araujo,2022-07-17T14:00:00+00:00,Estádio Alfredo Jaconi,Juventude,152,Goias,151,,0,0,0,0
838153,71,Wilton Pereira Sampaio,2022-07-17T19:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Fluminense,124,,2,2,2,1
838155,71,Raphael Claus,2022-07-17T21:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Atletico-MG,1062,False,0,1,0,0
838158,71,Jean Pierre Goncalves Lima,2022-07-17T21:00:00+00:00,Estádio Antônio Accioly,Atletico Goianiense,144,Fortaleza EC,154,False,0,1,0,0
838151,71,Wagner do Nascimento Magalhaes,2022-07-17T22:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,RB Bragantino,794,False,0,3,0,3
838154,71,Anderson Daronco,2022-07-18T23:00:00+00:00,Allianz Parque,Palmeiras,121,Cuiaba,1193,True,1,0,0,0
838167,71,Caio Max Augusto Vieira,2022-07-20T00:30:00+00:00,Estádio Governador Plácido Aderaldo Castelo,Ceara,129,Avai,145,True,1,0,1,0
838168,71,Paulo Roberto Alves Júnior,2022-07-20T22:00:00+00:00,Estádio de Hailé Pinheiro,Goias,151,Fluminense,124,False,2,3,1,1
838163,71,Diego Pombo Lopez,2022-07-20T22:00:00+00:00,Estádio Nabi Abi Chedid,RB Bragantino,794,Fortaleza EC,154,True,2,1,1,0
838170,71,Bruno Arleu de Araujo,2022-07-20T22:30:00+00:00,Arena da Baixada,Atletico Paranaense,134,Atletico Goianiense,144,True,4,1,2,0
838166,71,Marcelo de Lima Henrique,2022-07-20T23:30:00+00:00,Estádio José Pinheiro Borda,Internacional,119,Sao Paulo,126,,3,3,3,2
838162,71,Paulo Cesar Zanovelli,2022-07-20T23:30:00+00:00,Estádio Nacional de Brasília,Flamengo,127,Juventude,152,True,4,0,3,0
838165,71,Ramon Abatti,2022-07-21T00:30:00+00:00,Estádio Urbano Caldeira,Santos,128,Botafogo,120,True,2,0,1,0
838164,71,Wagner do Nascimento Magalhaes,2022-07-21T00:30:00+00:00,Neo Química Arena,Corinthians,131,Coritiba,147,True,3,1,1,0
838169,71,Jean Pierre Goncalves Lima,2022-07-21T22:00:00+00:00,Arena Pantanal,Cuiaba,1193,Atletico-MG,1062,,1,1,0,0
838161,71,Braulio da Silva Machado,2022-07-21T23:00:00+00:00,Estádio Raimundo Sampaio,America Mineiro,125,Palmeiras,121,False,0,1,0,0
838173,71,Caio Max Augusto Vieira,2022-07-23T22:00:00+00:00,Estádio Cícero Pompeu de Toledo,Sao Paulo,126,Goias,151,,3,3,2,2
