fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
327992,Coritiba,4-2-3-1,Eduardo Barroca,9336,Wilson,84,G,1:1,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,9342,William Matheus,6,D,2:4,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,41203,Patrick,91,D,2:3,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,9414,Rodolfo Filemon,3,D,2:2,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,9697,Nathan Silva,5,M,2:1,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,9340,Sabino,35,D,3:2,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,9536,Ruy,89,M,3:1,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,10394,Matheus Galdezani,20,M,4:3,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,77821,Robson Fernandes,30,M,4:2,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,33617,Gabriel,21,M,4:1,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,9366,Igor Jesus,19,F,5:1,starter
327992,Coritiba,4-2-3-1,Eduardo Barroca,10245,Renê Júnior,8,M,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,70311,Wellissol,29,F,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,9368,Wanderley,13,F,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,10103,Sassá,99,F,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,9354,Matheus Bueno,57,M,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,197450,Natanael,16,D,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,9333,Arthur,33,G,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,9361,Henrique Vermudt,15,M,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,9352,Luizinho,28,M,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,197451,Kazu,88,D,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,9350,Rafael Lima,43,,,substitute
327992,Coritiba,4-2-3-1,Eduardo Barroca,9337,Alex Muralha,23,G,,substitute
327992,Internacional,4-2-3-1,E. Coudet,10372,Marcelo Lomba,12,G,1:1,starter
327992,Internacional,4-2-3-1,E. Coudet,10377,V. Cuesta,15,D,2:4,starter
327992,Internacional,4-2-3-1,E. Coudet,2470,R. Saravia,26,D,2:3,starter
327992,Internacional,4-2-3-1,E. Coudet,10013,Moisés,16,D,2:2,starter
327992,Internacional,4-2-3-1,E. Coudet,10379,Bruno Fuchs,3,D,2:1,starter
327992,Internacional,4-2-3-1,E. Coudet,10395,Rodrigo Lindoso,19,M,3:2,starter
327992,Internacional,4-2-3-1,E. Coudet,10388,Patrick,88,M,3:1,starter
327992,Internacional,4-2-3-1,E. Coudet,197533,Bruno Praxedes,45,M,4:3,starter
327992,Internacional,4-2-3-1,E. Coudet,10401,P. Guerrero,9,F,4:2,starter
327992,Internacional,4-2-3-1,E. Coudet,10400,William Pottker,7,M,4:1,starter
327992,Internacional,4-2-3-1,E. Coudet,44492,Marcos Guilherme,23,M,5:1,starter
327992,Internacional,4-2-3-1,E. Coudet,21093,Boschilia,21,M,,substitute
327992,Internacional,4-2-3-1,E. Coudet,80166,Thiago Galhardo,17,M,,substitute
327992,Internacional,4-2-3-1,E. Coudet,125677,José Gabriel,35,M,,substitute
327992,Internacional,4-2-3-1,E. Coudet,10391,A. D'Alessandro,10,M,,substitute
327992,Internacional,4-2-3-1,E. Coudet,10374,Danilo Fernandes,1,G,,substitute
327992,Internacional,4-2-3-1,E. Coudet,10378,Rodrigo Moledo,4,D,,substitute
327992,Internacional,4-2-3-1,E. Coudet,195090,João Peglow,31,F,,substitute
327992,Internacional,4-2-3-1,E. Coudet,10157,Rodinei,22,D,,substitute
327992,Internacional,4-2-3-1,E. Coudet,10397,M. Sarrafiore,29,M,,substitute
327992,Internacional,4-2-3-1,E. Coudet,125652,Jussa,25,M,,substitute
327992,Internacional,4-2-3-1,E. Coudet,133185,Johnny,30,M,,substitute
327991,Sport Recife,4-2-3-1,Daniel Paulista,9557,Mailson,1,G,1:1,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,9865,Patric,2,D,2:4,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,9559,Sander,12,D,2:3,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,9868,Iago Maidana,6,D,2:2,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,9566,Adryelson,34,D,2:1,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,197386,Rafael Luiz,41,M,3:2,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,9960,Willian Farias,8,M,3:1,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,9963,J. Gómez,16,M,4:3,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,80153,Betinho,18,M,4:2,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,10253,Marquinhos,33,M,4:1,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,9585,Elton,19,F,5:1,starter
327991,Sport Recife,4-2-3-1,Daniel Paulista,197387,Maxwell,40,F,,substitute
327991,Sport Recife,4-2-3-1,Daniel Paulista,65837,L. Mugni,10,M,,substitute
327991,Sport Recife,4-2-3-1,Daniel Paulista,9575,João Igor,28,M,,substitute
327991,Sport Recife,4-2-3-1,Daniel Paulista,9587,Hernane,9,F,,substitute
327991,Sport Recife,4-2-3-1,Daniel Paulista,9556,Luan Polli,27,G,,substitute
327991,Sport Recife,4-2-3-1,Daniel Paulista,197483,Philip,17,F,,substitute
327991,Sport Recife,4-2-3-1,Daniel Paulista,9572,Ronaldo,5,M,,substitute
327991,Sport Recife,4-2-3-1,Daniel Paulista,67842,Ronaldo Silva,7,F,,substitute
327991,Sport Recife,4-2-3-1,Daniel Paulista,197383,Luciano,46,D,,substitute
