fixture_id,team,formation,coach,player_id,player_name,number,position,grid,status
688918,Cuiaba,4-3-3,Alberto Valentim,10226,Walter,1,G,1:1,starter
688918,Cuiaba,4-3-3,Alberto Valentim,10382,Uendel,6,D,2:4,starter
688918,Cuiaba,4-3-3,Alberto Valentim,42325,Anderson Conceição,4,D,2:3,starter
688918,Cuiaba,4-3-3,Alberto Valentim,10232,Marllon,3,D,2:2,starter
688918,Cuiaba,4-3-3,Alberto Valentim,9451,Lucas Ramon,2,D,2:1,starter
688918,Cuiaba,4-3-3,Alberto Valentim,77703,Rafael Gava,8,M,3:3,starter
688918,Cuiaba,4-3-3,Alberto Valentim,41369,Pepê,5,M,3:2,starter
688918,Cuiaba,4-3-3,Alberto Valentim,63998,Camilo,11,M,3:1,starter
688918,Cuiaba,4-3-3,Alberto Valentim,9585,Elton,9,F,4:3,starter
688918,Cuiaba,4-3-3,Alberto Valentim,350,Jonathan Cafú,7,F,4:2,starter
688918,Cuiaba,4-3-3,Alberto Valentim,10258,Clayson,10,F,4:1,starter
688918,Cuiaba,4-3-3,Alberto Valentim,70368,João Lucas,13,D,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,197534,Guilherme Pato,21,F,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,9896,Rafael Elias,18,F,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,9260,Felipe Marques,19,F,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,10442,João Carlos,12,G,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,9817,Murilo Rangel,20,M,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,78045,Auremir,17,M,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,133628,Raul,23,F,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,51597,L. Hernández,16,D,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,9561,Wálber,15,D,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,196615,Joaquim Henrique,22,D,,substitute
688918,Cuiaba,4-3-3,Alberto Valentim,9832,Paulão,14,D,,substitute
688918,Juventude,4-2-3-1,Marquinhos Santos,53932,Marcelo Carné,1,G,1:1,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,10236,Míchel Macedo,2,D,2:4,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,1058,Rafael Forster,4,D,2:3,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,9378,Alyson,6,D,2:2,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,133182,Vitor Mendes,3,D,2:1,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,53949,João Paulo,5,M,3:2,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,10278,Wescley,10,M,3:1,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,80474,Chico,11,M,4:3,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,160255,Guilherme Castilho,8,M,4:2,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,9476,Matheus Peixoto,9,F,4:1,starter
688918,Juventude,4-2-3-1,Marquinhos Santos,9617,Capixaba,7,M,5:1,starter
