fixture_id,time_elapsed,time_extra,team_id,team_name,team_logo,player_id,player_name,assist_id,assist_name,type,detail,comments
157015,7,,40,Liverpool,https://media.api-sports.io/football/teams/40.png,19066,G. Hanley,,,Goal,Own Goal,
157015,19,,40,Liverpool,https://media.api-sports.io/football/teams/40.png,306,Mohamed Salah,302.0,Roberto Firmino,Goal,Normal Goal,
157015,28,,40,Liverpool,https://media.api-sports.io/football/teams/40.png,290,V. van Dijk,306.0,Mohamed Salah,Goal,Normal Goal,
157015,39,,40,Liverpool,https://media.api-sports.io/football/teams/40.png,280,Alisson,18812.0,Adrián,subst,Substitution 1,
157015,42,,40,Liverpool,https://media.api-sports.io/football/teams/40.png,305,D. Origi,283.0,T. Alexander-Arnold,Goal,Normal Goal,
157015,58,,71,Norwich,https://media.api-sports.io/football/teams/71.png,19078,M. Stiepermann,19075.0,M. Leitner,subst,Substitution 1,
157015,60,,71,Norwich,https://media.api-sports.io/football/teams/71.png,19075,Moritz Leitner,,,Card,Yellow Card,
157015,64,,71,Norwich,https://media.api-sports.io/football/teams/71.png,19085,T. Pukki,19071.0,E. Buendía,Goal,Normal Goal,
157015,65,,71,Norwich,https://media.api-sports.io/football/teams/71.png,19071,Emiliano Buendía,,,Card,Yellow Card,
157015,70,,71,Norwich,https://media.api-sports.io/football/teams/71.png,19081,T. Trybull,19074.0,O. Hernández,subst,Substitution 2,
157015,74,,40,Liverpool,https://media.api-sports.io/football/teams/40.png,305,D. Origi,304.0,S. Mané,subst,Substitution 2,
157015,83,,71,Norwich,https://media.api-sports.io/football/teams/71.png,19085,T. Pukki,25643.0,J. Drmic,subst,Substitution 3,
157015,86,,40,Liverpool,https://media.api-sports.io/football/teams/40.png,302,Roberto Firmino,296.0,J. Milner,subst,Substitution 3,
157016,25,,50,Manchester City,https://media.api-sports.io/football/teams/50.png,643,Gabriel Jesus,627.0,K. Walker,Goal,Normal Goal,
157016,46,,48,West Ham,https://media.api-sports.io/football/teams/48.png,18819,M. Antonio,1697.0,Pablo Fornals,subst,Substitution 1,
157016,51,,50,Manchester City,https://media.api-sports.io/football/teams/50.png,645,R. Sterling,629.0,K. De Bruyne,Goal,Normal Goal,
157016,56,,48,West Ham,https://media.api-sports.io/football/teams/48.png,18829,J. Wilshere,18828.0,R. Snodgrass,subst,Substitution 2,
