fixture_id,team_id,team_name,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%
94658,130,Gremio,10,6.0,22,6.0,12.0,10.0,10.0,15.0,1.0,63%,0.0,0.0,4.0,629.0,558.0,89%
94658,151,Goias,4,7.0,12,1.0,5.0,7.0,10.0,4.0,0.0,37%,1.0,0.0,7.0,362.0,307.0,85%
94660,126,Sao Paulo,6,19.0,32,7.0,18.0,14.0,14.0,11.0,3.0,71%,1.0,0.0,1.0,522.0,451.0,86%
94660,150,CSA,2,5.0,7,0.0,4.0,3.0,16.0,3.0,1.0,29%,3.0,0.0,5.0,210.0,120.0,57%
94662,120,Botafogo,5,8.0,14,1.0,5.0,9.0,15.0,1.0,2.0,53%,3.0,0.0,5.0,436.0,357.0,82%
94662,126,Sao Paulo,7,8.0,17,2.0,7.0,10.0,22.0,11.0,2.0,47%,1.0,0.0,4.0,382.0,294.0,77%
94664,135,Cruzeiro,3,4.0,9,2.0,4.0,5.0,9.0,1.0,3.0,42%,2.0,0.0,3.0,354.0,280.0,79%
94664,127,Flamengo,5,6.0,13,2.0,10.0,3.0,14.0,4.0,0.0,58%,2.0,0.0,2.0,487.0,417.0,86%
94663,131,Corinthians,3,8.0,15,4.0,8.0,7.0,12.0,4.0,2.0,49%,2.0,0.0,2.0,396.0,332.0,84%
94663,118,Bahia,3,5.0,9,1.0,4.0,5.0,15.0,3.0,1.0,51%,4.0,0.0,1.0,423.0,354.0,84%
94669,128,Santos,5,8.0,18,5.0,10.0,8.0,13.0,9.0,0.0,57%,1.0,0.0,3.0,468.0,388.0,83%
94669,130,Gremio,6,3.0,12,3.0,7.0,5.0,15.0,2.0,0.0,43%,4.0,0.0,5.0,346.0,259.0,75%
94668,119,Internacional,3,10.0,14,1.0,10.0,4.0,12.0,8.0,3.0,64%,0.0,0.0,2.0,528.0,447.0,85%
94668,132,Chapecoense-SC,2,4.0,8,2.0,1.0,7.0,19.0,3.0,0.0,36%,4.0,0.0,2.0,299.0,218.0,73%
