fixture_id,team_id,team_name,player_id,player_name,minutes,number,position,rating,captain,substitute,offsides,shots_total,shots_on,goals_total,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved
94480,126,Sao Paulo,9944,Tiago Volpi,90,23,G,7.4,0,0,0.0,0,0,0.0,0.0,0.0,2.0,5,1,35%,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9949,Igor Vinicius,90,2,D,6.6,0,0,0.0,0,0,0.0,0.0,0.0,0.0,36,0,94%,0.0,0.0,1,6.0,1.0,2,0,0.0,0.0,3.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,2571,Robert Arboleda,90,5,D,6.8,0,0,0.0,0,0,0.0,0.0,0.0,0.0,23,0,71%,1.0,2.0,1,8.0,3.0,0,0,1.0,0.0,2.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,31015,Bruno Alves,90,3,D,6.7,0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,1,66%,0.0,0.0,0,2.0,0.0,0,0,0.0,0.0,3.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9946,Reinaldo,90,6,D,6.8,0,0,0.0,0,0,0.0,0.0,0.0,0.0,11,0,55%,1.0,0.0,0,5.0,2.0,0,0,0.0,0.0,2.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9958,Tchê Tchê,87,28,M,6.4,0,0,0.0,1,1,0.0,0.0,0.0,0.0,23,0,88%,0.0,0.0,1,11.0,5.0,6,3,0.0,1.0,2.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9966,Hudson,90,25,M,7.5,1,0,0.0,1,1,1.0,0.0,0.0,0.0,29,0,80%,0.0,1.0,0,11.0,6.0,1,1,1.0,1.0,4.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9971,Antony,90,39,M,7.4,0,0,0.0,0,0,0.0,0.0,1.0,0.0,28,1,75%,1.0,0.0,1,13.0,8.0,4,3,1.0,2.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9967,Igor Gomes,64,26,M,6.5,0,0,0.0,1,0,0.0,0.0,0.0,0.0,17,0,77%,1.0,1.0,0,9.0,4.0,2,1,1.0,2.0,1.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9955,Éverton Cardoso,90,22,M,6.7,0,0,0.0,1,1,1.0,0.0,0.0,0.0,11,0,64%,0.0,0.0,0,5.0,0.0,1,0,0.0,0.0,4.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9972,Alexandre Pato,76,7,F,7.1,0,0,0.0,1,0,0.0,0.0,0.0,0.0,5,1,83%,0.0,3.0,1,10.0,3.0,3,2,0.0,0.0,2.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9962,Vitor Bueno,8,12,M,6.6,0,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0,100%,0.0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9959,Hernanes,26,15,M,7.0,0,1,0.0,1,1,0.0,0.0,1.0,0.0,4,1,100%,0.0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,126,Sao Paulo,9969,Jonas Toró,14,44,F,6.8,0,1,0.0,1,0,0.0,0.0,0.0,0.0,1,0,50%,0.0,0.0,0,3.0,2.0,1,1,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,2497,Roberto Fernández,90,1,G,6.2,0,0,0.0,0,0,0.0,2.0,0.0,2.0,20,0,83%,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10048,Marcinho,90,4,D,6.4,0,0,0.0,1,0,0.0,0.0,0.0,0.0,59,1,90%,0.0,0.0,1,6.0,2.0,1,1,3.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10050,Joel Carli,90,3,D,6.6,1,0,0.0,0,0,0.0,0.0,0.0,0.0,82,0,93%,1.0,0.0,1,4.0,2.0,0,0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10051,Gabriel,90,2,D,7.1,0,0,0.0,1,0,0.0,0.0,0.0,0.0,118,0,92%,2.0,1.0,1,9.0,6.0,0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10057,Jonathan,90,6,D,6.2,0,0,0.0,0,0,0.0,0.0,0.0,0.0,29,1,90%,0.0,0.0,0,3.0,1.0,0,0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10062,Gustavo Bochecha,77,5,M,7.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,80,0,94%,4.0,0.0,0,17.0,11.0,0,0,1.0,4.0,2.0,0,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10069,Cícero,90,8,M,6.9,0,0,0.0,2,1,0.0,0.0,0.0,0.0,84,0,89%,0.0,1.0,0,6.0,3.0,0,0,1.0,2.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10063,Wenderson,57,7,M,6.4,0,0,0.0,1,0,0.0,0.0,0.0,0.0,21,0,87%,1.0,0.0,0,8.0,5.0,0,0,2.0,4.0,0.0,0,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10068,João Paulo,77,10,M,6.7,0,0,0.0,2,0,0.0,0.0,0.0,0.0,53,1,84%,2.0,0.0,1,8.0,5.0,0,0,1.0,3.0,1.0,1,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10076,Rodrigo Pimpão,90,9,M,6.4,0,0,0.0,3,1,0.0,0.0,0.0,0.0,19,1,67%,0.0,0.0,0,9.0,4.0,5,3,1.0,0.0,1.0,1,0,0.0,0.0,0,0,0.0
94480,120,Botafogo,10074,Erik,90,11,M,6.7,0,0,0.0,0,0,0.0,0.0,0.0,0.0,18,0,75%,0.0,0.0,0,8.0,6.0,0,0,1.0,4.0,1.0,0,0,0.0,0.0,0,0,0.0
