id_partida,id_league,referee,date,Stadium,Home_Team,home.id,Away_Team,away.id,home.winner,Gols_Home,Gols_Away,Half_Time_Gols_Home,Half_Time_Gols_Away,Empate
37302,71,"Raphael Claus, Brazil",2018-05-19T19:00:00+00:00,Arena Independência,Atletico-MG,1062,Cruzeiro,135,True,1,0,0,0,0
37301,71,"Ricardo Marques Ribeiro, Brazil",2018-05-19T22:00:00+00:00,Estádio do Maracanã,Flamengo,127,Vasco DA Gama,133,False,1,1,1,1,1
37300,71,"Rafael Traci, Brazil",2018-05-20T00:00:00+00:00,Allianz Parque,Palmeiras,121,Bahia,118,True,3,0,3,0,0
37299,71,"Marcelo De Lima Henrique, Brazil",2018-05-20T14:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Ceara,129,True,2,1,1,0,0
37296,71,"Rodrigo Batista Raposo, Brazil",2018-05-20T19:00:00+00:00,Durival Britto e Silva,Parana,122,Gremio,130,False,0,0,0,0,1
37298,71,"Wilton Pereira Sampaio, Brazil",2018-05-20T19:00:00+00:00,Arena De Pernambuco,Sport Recife,123,Corinthians,131,False,1,1,0,0,1
37295,71,"Rodolpho Toski Marques, Brazil",2018-05-20T19:00:00+00:00,Arena Independência,America Mineiro,125,Botafogo,120,True,1,0,0,0,0
37297,71,"Braulio Da Silva Machado, Brazil",2018-05-20T19:00:00+00:00,Morumbi,Sao Paulo,126,Santos,128,True,1,0,0,0,0
37294,71,"Igor Junio Benevenuto, Brazil",2018-05-20T22:00:00+00:00,Estádio do Maracanã,Fluminense,124,Atletico Paranaense,134,True,2,0,2,0,0
37293,71,"Flavio Rodrigues De Souza, Brazil",2018-05-21T23:00:00+00:00,Estádio Beira Rio,Internacional,119,Chapecoense-sc,132,True,3,0,1,0,0
37292,71,"Rafael Traci, Brazil",2018-05-26T19:00:00+00:00,Estádio do Maracanã,Fluminense,124,Chapecoense-sc,132,True,3,1,2,0,0
37291,71,"Dewson Fernando Freitas da Silva, Brazil",2018-05-26T22:00:00+00:00,Allianz Parque,Palmeiras,121,Sport Recife,123,False,2,3,1,0,0
37290,71,"Anderson Daronco, Brazil",2018-05-27T00:00:00+00:00,Arena Independência,Atletico-MG,1062,Flamengo,127,False,0,1,0,0,0
37289,71,"Vinicius Goncalves Dias Araujo, Brazil",2018-05-27T14:00:00+00:00,Durival Britto e Silva,Parana,122,Atletico Paranaense,134,False,0,0,0,0,1
37285,71,"Rodolpho Toski Marques, Brazil",2018-05-27T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Vasco DA Gama,133,True,3,0,0,0,0
37287,71,"Pericles Bassols Pegado Cortez, Brazil",2018-05-27T19:00:00+00:00,Estádio Beira Rio,Internacional,119,Corinthians,131,True,2,1,0,1,0
37286,71,"Flavio Rodrigues De Souza, Brazil",2018-05-27T19:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Vitoria,136,False,1,1,1,1,1
37288,71,"Paulo Roberto Alves Junior, Brazil",2018-05-27T19:00:00+00:00,Pacaembú,Santos,128,Cruzeiro,135,False,0,1,0,0,0
37283,71,"Bruno Arleu de Araujo, Brazil",2018-05-27T22:00:00+00:00,Arena Independência,America Mineiro,125,Sao Paulo,126,False,1,3,1,2,0
37284,71,"Reway Wagner, Brazil",2018-05-27T22:00:00+00:00,Estadio Castelão,Ceara,129,Gremio,130,False,0,1,0,0,0
37280,71,"Wagner do Nascimento Magalhaes, Brazil",2018-05-30T22:30:00+00:00,Ilha do Retiro,Sport Recife,123,Atletico-MG,1062,True,3,2,1,0,0
37281,71,"Leandro Pedro Vuaden, Brazil",2018-05-30T22:30:00+00:00,São Januário,Vasco DA Gama,133,Parana,122,True,1,0,1,0,0
37282,71,"Raphael Claus, Brazil",2018-05-30T22:30:00+00:00,Estadio Manoel Barradas,Vitoria,136,Internacional,119,False,2,3,1,2,0
37279,71,"Savio Pereira Sampaio, Brazil",2018-05-31T00:00:00+00:00,Morumbi,Sao Paulo,126,Botafogo,120,True,3,2,3,1,0
37278,71,"Igor Junio Benevenuto, Brazil",2018-05-31T00:00:00+00:00,Arena Condá,Chapecoense-sc,132,Ceara,129,True,2,0,0,0,0
37277,71,"Luiz Flavio De Oliveira, Brazil",2018-05-31T00:45:00+00:00,Arena do Grêmio,Gremio,130,Fluminense,124,False,0,0,0,0,1
37276,71,"Braulio Da Silva Machado, Brazil",2018-05-31T00:45:00+00:00,Estádio Mineirão,Cruzeiro,135,Palmeiras,121,True,1,0,0,0,0
37275,71,"Jean Pierre Goncalves Lima, Brazil",2018-05-31T19:00:00+00:00,Estádio do Maracanã,Flamengo,127,Bahia,118,True,2,0,2,0,0
37274,71,"Grazianni Maciel Rocha, Brazil",2018-05-31T21:00:00+00:00,Arena Corinthians,Corinthians,131,America Mineiro,125,True,1,0,0,0,0
37273,71,"Savio Pereira Sampaio, Brazil",2018-06-01T00:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Santos,128,True,2,0,1,0,0
37272,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2018-06-02T19:00:00+00:00,Estádio Beira Rio,Internacional,119,Sport Recife,123,False,0,0,0,0,1
37271,71,"Bruno Arleu de Araujo, Brazil",2018-06-02T19:00:00+00:00,Arena Independência,Atletico-MG,1062,Chapecoense-sc,132,False,3,3,2,2,1
37270,71,"Raphael Claus, Brazil",2018-06-02T22:00:00+00:00,São Januário,Vasco DA Gama,133,Botafogo,120,False,1,2,0,2,0
37269,71,"Rodolpho Toski Marques, Brazil",2018-06-03T00:00:00+00:00,Allianz Parque,Palmeiras,121,Sao Paulo,126,True,3,1,0,1,0
37266,71,"Pericles Bassols Pegado Cortez, Brazil",2018-06-03T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Gremio,130,False,0,2,0,1,0
37265,71,"Rodrigo Batista Raposo, Brazil",2018-06-03T19:00:00+00:00,Arena Independência,America Mineiro,125,Atletico Paranaense,134,True,3,1,1,1,0
37267,71,"Anderson Daronco, Brazil",2018-06-03T19:00:00+00:00,Estádio do Maracanã,Flamengo,127,Corinthians,131,True,1,0,0,0,0
37268,71,"Rodrigo D'alonso Ferreira, Brazil",2018-06-03T19:00:00+00:00,Urbano Caldeira,Santos,128,Vitoria,136,True,5,2,4,0,0
37264,71,"Rodrigo Carvalhaes de Miranda, Brazil",2018-06-03T22:00:00+00:00,Estadio Castelão,Ceara,129,Cruzeiro,135,False,0,1,0,1,0
37263,71,"Leandro Bizzio Marinho,",2018-06-04T23:00:00+00:00,Durival Britto e Silva,Parana,122,Fluminense,124,True,2,1,0,0,0
37262,71,"Paulo Roberto Alves Junior, Brazil",2018-06-06T00:30:00+00:00,Morumbi,Sao Paulo,126,Internacional,119,False,0,0,0,0,1
37260,71,"Leandro Pedro Vuaden, Brazil",2018-06-06T22:30:00+00:00,Estádio Nilton Santos,Botafogo,120,Ceara,129,False,0,0,0,0,1
37261,71,"Dyorgines Jose Padovani de Andrade, Brazil",2018-06-06T22:30:00+00:00,Estadio Manoel Barradas,Vitoria,136,Chapecoense-sc,132,True,1,0,0,0,0
37259,71,"Igor Junio Benevenuto, Brazil",2018-06-07T00:00:00+00:00,Ilha do Retiro,Sport Recife,123,Atletico Paranaense,134,True,1,0,0,0,0
37258,71,"Ricardo Marques Ribeiro, Brazil",2018-06-07T00:00:00+00:00,Arena Corinthians,Corinthians,131,Santos,128,False,1,1,0,0,1
37257,71,"Rafael Traci, Brazil",2018-06-07T00:45:00+00:00,Arena do Grêmio,Gremio,130,Palmeiras,121,False,0,2,0,0,0
37256,71,"Luiz Flavio De Oliveira, Brazil",2018-06-07T00:45:00+00:00,Estádio Mineirão,Cruzeiro,135,Vasco DA Gama,133,False,1,1,0,1,1
37255,71,"Marcelo De Lima Henrique, Brazil",2018-06-07T23:00:00+00:00,Durival Britto e Silva,Parana,122,Bahia,118,True,1,0,0,0,0
37254,71,"Dewson Fernando Freitas da Silva, Brazil",2018-06-07T23:00:00+00:00,Estadio Nacional Mane Garrincha,Fluminense,124,Flamengo,127,False,0,2,0,1,0
37253,71,"Braulio Da Silva Machado, Brazil",2018-06-08T00:00:00+00:00,Arena Independência,America Mineiro,125,Atletico-MG,1062,False,1,3,0,2,0
37252,71,"Anderson Daronco, Brazil",2018-06-09T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Sao Paulo,126,False,0,1,0,0,0
37250,71,"Grazianni Maciel Rocha, Brazil",2018-06-09T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Cruzeiro,135,True,2,0,0,0,0
37251,71,"Savio Pereira Sampaio, Brazil",2018-06-09T22:00:00+00:00,São Januário,Vasco DA Gama,133,Sport Recife,123,True,3,2,2,1,0
37249,71,"Pericles Bassols Pegado Cortez, Brazil",2018-06-10T00:00:00+00:00,Arena Corinthians,Corinthians,131,Vitoria,136,False,0,0,0,0,1
37246,71,"Leandro Bizzio Marinho,",2018-06-10T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Botafogo,120,False,3,3,1,1,1
37247,71,"Jean Pierre Goncalves Lima, Brazil",2018-06-10T19:00:00+00:00,Estadio Castelão,Ceara,129,Palmeiras,121,False,2,2,1,2,1
37248,71,"Rodrigo D'alonso Ferreira, Brazil",2018-06-10T19:00:00+00:00,Arena do Grêmio,Gremio,130,America Mineiro,125,True,1,0,1,0,0
37245,71,"Flavio Rodrigues De Souza, Brazil",2018-06-10T19:00:00+00:00,Arena Independência,Atletico-MG,1062,Fluminense,124,True,5,2,2,2,0
37243,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2018-06-10T22:00:00+00:00,Estádio do Maracanã,Flamengo,127,Parana,122,True,2,0,1,0,0
37244,71,"Wagner do Nascimento Magalhaes, Brazil",2018-06-10T22:00:00+00:00,Urbano Caldeira,Santos,128,Internacional,119,False,1,2,0,1,0
37242,71,"Igor Junio Benevenuto, Brazil",2018-06-13T00:30:00+00:00,Morumbi,Sao Paulo,126,Vitoria,136,True,3,0,2,0,0
37241,71,"Paulo Roberto Alves Junior, Brazil",2018-06-13T19:00:00+00:00,Arena Independência,America Mineiro,125,Chapecoense-sc,132,False,0,0,0,0,1
37240,71,"Rafael Traci, Brazil",2018-06-13T22:00:00+00:00,Estádio do Maracanã,Fluminense,124,Santos,128,False,0,1,0,0,0
37238,71,"Dewson Fernando Freitas da Silva, Brazil",2018-06-13T22:30:00+00:00,Durival Britto e Silva,Parana,122,Cruzeiro,135,False,1,1,0,0,1
37239,71,"Ricardo Marques Ribeiro, Brazil",2018-06-13T22:30:00+00:00,Ilha do Retiro,Sport Recife,123,Gremio,130,False,0,0,0,0,1
37236,71,"Rodrigo Batista Raposo, Brazil",2018-06-14T00:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Atletico Paranaense,134,True,2,0,1,0,0
37237,71,"Braulio Da Silva Machado, Brazil",2018-06-14T00:00:00+00:00,Allianz Parque,Palmeiras,121,Flamengo,127,False,1,1,1,0,1
37234,71,"Leandro Pedro Vuaden, Brazil",2018-06-14T00:45:00+00:00,Arena Fonte Nova,Bahia,118,Corinthians,131,True,1,0,0,0,0
37235,71,"Raphael Claus, Brazil",2018-06-14T00:45:00+00:00,Estádio Beira Rio,Internacional,119,Vasco DA Gama,133,True,3,1,2,0,0
37233,71,"Vinicius Furlan, Brazil",2018-06-14T00:45:00+00:00,Arena Independência,Atletico-MG,1062,Ceara,129,True,2,1,0,0,0
37231,71,"Grazianni Maciel Rocha, Brazil",2018-07-18T22:30:00+00:00,Estadio Castelão,Ceara,129,Sport Recife,123,True,1,0,0,0,0
37230,71,"Savio Pereira Sampaio, Brazil",2018-07-19T00:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Parana,122,True,1,0,1,0,0
37228,71,"Paulo Roberto Alves Junior, Brazil",2018-07-19T00:45:00+00:00,Estádio Ilha do Urubu,Flamengo,127,Sao Paulo,126,False,0,1,0,0,0
37229,71,"Flavio Rodrigues De Souza, Brazil",2018-07-19T00:45:00+00:00,Arena do Grêmio,Gremio,130,Atletico-MG,1062,True,2,0,0,0,0
37227,71,"Rodrigo D'alonso Ferreira, Brazil",2018-07-19T00:45:00+00:00,Arena Corinthians,Corinthians,131,Botafogo,120,True,2,0,1,0,0
37225,71,"Rodolpho Toski Marques, Brazil",2018-07-19T22:30:00+00:00,Arena Condá,Chapecoense-sc,132,Bahia,118,False,1,1,0,0,1
37226,71,"Raphael Claus, Brazil",2018-07-19T22:30:00+00:00,Estádio Mineirão,Cruzeiro,135,America Mineiro,125,True,3,1,1,1,0
37223,71,"Dewson Fernando Freitas da Silva, Brazil",2018-07-19T23:00:00+00:00,Pacaembú,Santos,128,Palmeiras,121,False,1,1,0,1,1
37224,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2018-07-19T23:00:00+00:00,São Januário,Vasco DA Gama,133,Fluminense,124,False,1,1,0,0,1
37222,71,"Ricardo Marques Ribeiro, Brazil",2018-07-20T00:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Internacional,119,False,2,2,1,1,1
37221,71,"Luiz Flavio De Oliveira, Brazil",2018-07-21T22:00:00+00:00,Estádio Ilha do Urubu,Flamengo,127,Botafogo,120,True,2,0,2,0,0
37220,71,"Marcelo De Lima Henrique, Brazil",2018-07-22T00:00:00+00:00,Morumbi,Sao Paulo,126,Corinthians,131,True,3,1,0,0,0
37215,71,"Wagner do Nascimento Magalhaes, Brazil",2018-07-22T19:00:00+00:00,Arena Fonte Nova,Bahia,118,Vitoria,136,True,4,1,2,0,0
37216,71,"Pericles Bassols Pegado Cortez, Brazil",2018-07-22T19:00:00+00:00,Allianz Parque,Palmeiras,121,Atletico-MG,1062,True,3,2,1,0,0
37217,71,"Anderson Daronco, Brazil",2018-07-22T19:00:00+00:00,Durival Britto e Silva,Parana,122,America Mineiro,125,True,1,0,1,0,0
37218,71,"Braulio Da Silva Machado, Brazil",2018-07-22T19:00:00+00:00,Ilha do Retiro,Sport Recife,123,Fluminense,124,False,1,2,1,1,0
37219,71,"Igor Junio Benevenuto, Brazil",2018-07-22T19:00:00+00:00,São Januário,Vasco DA Gama,133,Gremio,130,True,1,0,1,0,0
37213,71,"Reway Wagner, Brazil",2018-07-22T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Santos,128,False,0,0,0,0,1
37214,71,"Jean Pierre Goncalves Lima, Brazil",2018-07-22T22:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Atletico Paranaense,134,True,2,1,0,1,0
37212,71,"Bruno Arleu de Araujo, Brazil",2018-07-23T23:00:00+00:00,Estádio Beira Rio,Internacional,119,Ceara,129,True,1,0,0,0,0
37211,71,"Rodrigo D'Alonso Ferreira, Brazil",2018-07-25T22:30:00+00:00,Estádio do Maracanã,Fluminense,124,Palmeiras,121,True,1,0,1,0,0
37210,71,"Leandro Pedro Vuaden, Brazil",2018-07-26T00:00:00+00:00,Arena Independência,Atletico-MG,1062,Parana,122,True,2,0,1,0,0
37209,71,"Jailson Macedo Freitas, Brazil",2018-07-26T00:45:00+00:00,Urbano Caldeira,Santos,128,Flamengo,127,False,1,1,1,1,1
37208,71,"Paulo Roberto Alves Junior, Brazil",2018-07-26T00:45:00+00:00,Arena Corinthians,Corinthians,131,Cruzeiro,135,True,2,0,0,0,0
37205,71,"Savio Pereira Sampaio, Brazil",2018-07-26T22:30:00+00:00,Estádio Nilton Santos,Botafogo,120,Chapecoense-sc,132,True,1,0,0,0,0
37206,71,"Grazianni Maciel Rocha, Brazil",2018-07-26T22:30:00+00:00,Arena do Grêmio,Gremio,130,Sao Paulo,126,True,2,1,1,1,0
37207,71,"Vinicius Goncalves Dias Araujo, Brazil",2018-07-26T22:30:00+00:00,Estadio Manoel Barradas,Vitoria,136,Sport Recife,123,True,1,0,0,0,0
37204,71,"Flavio Rodrigues De Souza, Brazil",2018-07-26T23:00:00+00:00,Arena Independência,America Mineiro,125,Internacional,119,True,2,1,2,0,0
37203,71,"Leandro Bizzio Marinho,",2018-07-28T19:00:00+00:00,Estadio Presidente Vargas,Ceara,129,Fluminense,124,True,1,0,1,0,0
37201,71,"Reway Wagner, Brazil",2018-07-29T14:00:00+00:00,Allianz Parque,Palmeiras,121,Parana,122,True,3,0,2,0,0
37202,71,"Dewson Fernando Freitas da Silva, Brazil",2018-07-29T14:00:00+00:00,Estadio Nacional Mane Garrincha,Vasco DA Gama,133,Corinthians,131,False,1,4,1,0,0
37200,71,"Igor Junio Benevenuto, Brazil",2018-07-29T19:00:00+00:00,Estádio Beira Rio,Internacional,119,Botafogo,120,True,3,0,2,0,0
37199,71,"Marcelo Aparecido Ribeiro de Souza, Brazil",2018-07-29T19:00:00+00:00,Estádio do Maracanã,Flamengo,127,Sport Recife,123,True,4,1,1,1,0
37197,71,"Anderson Daronco, Brazil",2018-07-29T19:00:00+00:00,Arena da Baixada,Atletico Paranaense,134,Vitoria,136,True,4,0,3,0,0
37198,71,"Wagner do Nascimento Magalhaes, Brazil",2018-07-29T19:00:00+00:00,Estádio Mineirão,Cruzeiro,135,Sao Paulo,126,False,0,2,0,1,0
37196,71,"Rafael Traci, Brazil",2018-07-29T22:00:00+00:00,Urbano Caldeira,Santos,128,America Mineiro,125,False,0,1,0,1,0
37195,71,"Rodrigo Carvalhaes de Miranda, Brazil",2018-07-29T22:00:00+00:00,Arena Condá,Chapecoense-sc,132,Gremio,130,False,1,1,0,1,1
37194,71,"Wilton Pereira Sampaio, Brazil",2018-07-30T23:00:00+00:00,Arena Fonte Nova,Bahia,118,Atletico-MG,1062,False,2,2,0,1,1
37193,71,"Paulo Roberto Alves Junior, Brazil",2018-08-04T19:00:00+00:00,Estádio Nilton Santos,Botafogo,120,Santos,128,False,0,0,0,0,1
37192,71,"Rafael Traci, Brazil",2018-08-04T22:00:00+00:00,Arena do Grêmio,Gremio,130,Flamengo,127,True,2,0,1,0,0
37191,71,"Pericles Bassols Pegado Cortez, Brazil",2018-08-05T00:00:00+00:00,Arena Corinthians,Corinthians,131,Atletico Paranaense,134,False,0,0,0,0,1
37188,71,"Grazianni Maciel Rocha, Brazil",2018-08-05T19:00:00+00:00,Durival Britto e Silva,Parana,122,Ceara,129,False,0,1,0,1,0
37187,71,"Andre Luiz de Freitas Castro, Brazil",2018-08-05T19:00:00+00:00,Arena Independência,America Mineiro,125,Palmeiras,121,False,0,0,0,0,1
37189,71,"Braulio Da Silva Machado, Brazil",2018-08-05T19:00:00+00:00,Morumbi,Sao Paulo,126,Vasco DA Gama,133,True,2,1,1,0,0
37190,71,"Eduardo Tomaz de Aquino Valadao, Brazil",2018-08-05T19:00:00+00:00,Estadio Manoel Barradas,Vitoria,136,Cruzeiro,135,False,1,1,0,0,1
37186,71,"Ricardo Marques Ribeiro, Brazil",2018-08-05T22:00:00+00:00,Ilha do Retiro,Sport Recife,123,Chapecoense-sc,132,False,1,1,0,1,1
37185,71,"Luiz Flavio De Oliveira, Brazil",2018-08-05T22:00:00+00:00,Estádio do Maracanã,Fluminense,124,Bahia,118,False,1,1,1,0,1
37184,71,"Jailson Macedo Freitas, Brazil",2018-08-06T23:00:00+00:00,Arena Independência,Atletico-MG,1062,Internacional,119,False,0,1,0,0,0
37183,71,"Marcelo De Lima Henrique, Brazil",2018-08-08T22:30:00+00:00,Estadio Castelão,Ceara,129,Santos,128,False,1,1,0,0,1
37182,71,"Luiz Flavio De Oliveira, Brazil",2018-08-11T19:00:00+00:00,Estadio Castelão,Ceara,129,Atletico Paranaense,134,False,0,0,0,0,1
37181,71,"Pericles Bassols Pegado Cortez, Brazil",2018-08-11T22:00:00+00:00,Arena Fonte Nova,Bahia,118,America Mineiro,125,True,1,0,0,0,0
37180,71,"Raphael Claus, Brazil",2018-08-12T14:00:00+00:00,Durival Britto e Silva,Parana,122,Botafogo,120,False,1,1,0,0,1
