,fixture_id,team_id,team_name,player_id,player_name,minutes,number,position,rating,captain,substitute,offsides,shots_total,shots_on,goals_total,goals_conceded,assists,saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved
47,1180364,140,Criciuma,135136,Claudinho,78.0,27,D,6.9,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,1.0,42.0,3.0,0.0,4.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
48,1180364,140,Criciuma,9484,Rodrigo Fagundes,90.0,3,D,6.9,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,72.0,0.0,60.0,1.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0
49,1180364,140,Criciuma,9347,Walisson Maia,90.0,33,D,6.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,0.0,34.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
50,1180364,140,Criciuma,10340,Marcelo Hermes,90.0,22,D,6.3,0,0,0.0,1.0,0.0,0.0,0,1.0,0.0,39.0,1.0,23.0,1.0,0.0,2.0,8.0,2.0,1.0,0.0,4.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
51,1180364,140,Criciuma,80624,Fellipe Mateus,86.0,7,M,6.9,0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,24.0,1.0,18.0,0.0,1.0,0.0,17.0,7.0,0.0,0.0,5.0,7.0,3.0,1,0,0.0,0.0,0,0,0.0
52,1180364,140,Criciuma,9461,Barreto,90.0,88,M,6.9,0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,36.0,0.0,32.0,2.0,2.0,0.0,12.0,5.0,1.0,0.0,3.0,2.0,3.0,0,0,0.0,0.0,0,0,0.0
53,1180364,140,Criciuma,9212,Higor Meritão,90.0,5,M,6.9,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,0.0,39.0,1.0,1.0,1.0,10.0,5.0,2.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
54,1180364,140,Criciuma,10096,Marquinhos Gabriel,78.0,10,M,7.2,0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,23.0,1.0,21.0,0.0,0.0,1.0,13.0,6.0,7.0,5.0,0.0,1.0,1.0,1,0,0.0,0.0,0,0,0.0
55,1180364,140,Criciuma,9726,Renato Kayzer,86.0,79,F,7.2,0,0,2.0,2.0,1.0,1.0,0,0.0,0.0,15.0,1.0,10.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,0,0,0.0
56,1180364,140,Criciuma,12795,Éder,58.0,23,F,6.6,0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,15.0,0.0,12.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,2.0,0,0,0.0,0.0,0,0,0.0
57,1180364,140,Criciuma,1432,Yannick Bolasie,32.0,11,F,6.6,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,9.0,4.0,5.0,3.0,0.0,0.0,2.0,1,0,0.0,0.0,0,0,0.0
58,1180364,140,Criciuma,13292,Yerson Candelo,12.0,19,M,6.6,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,1.0,8.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
59,1180364,140,Criciuma,9849,Matheusinho,12.0,17,M,6.6,0,1,0.0,1.0,0.0,0.0,0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
60,1180364,140,Criciuma,2424,Miguel Trauco,11.0,14,D,6.7,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0.0
61,1180364,140,Criciuma,10039,Arthur Caíke,11.0,35,F,6.6,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
62,1180364,140,Criciuma,9904,Matheus Teixeira,0.0,32,G,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
63,1180364,140,Criciuma,454628,Erick Garcia,0.0,41,D,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
64,1180364,140,Criciuma,305029,Léo Gonçalves,0.0,26,M,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
65,1180364,140,Criciuma,301265,Adriano,0.0,73,F,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
66,1180364,140,Criciuma,371579,Eliédson,0.0,15,D,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
67,1180364,140,Criciuma,311795,Baltasar Barcia,0.0,30,M,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
68,1180364,140,Criciuma,197074,João Carlos,0.0,21,F,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
69,1180364,152,Juventude,31384,Gabriel Vasconcelos,90.0,1,G,7.2,0,0,0.0,0.0,0.0,0.0,1,0.0,2.0,16.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0.0
70,1180364,152,Juventude,70368,João Lucas,90.0,2,D,7.6,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,3.0,40.0,3.0,1.0,1.0,11.0,8.0,4.0,4.0,1.0,1.0,1.0,1,0,0.0,0.0,0,0,0.0
71,1180364,152,Juventude,77843,Rodrigo Sam,90.0,34,D,6.9,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,0.0,42.0,2.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0.0
72,1180364,152,Juventude,66899,Zé Marcos,90.0,3,D,6.7,0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,57.0,0.0,39.0,1.0,1.0,1.0,8.0,5.0,0.0,0.0,1.0,1.0,1.0,1,0,0.0,0.0,0,0,0.0
73,1180364,152,Juventude,195428,Gabriel Inocêncio,90.0,12,D,6.3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.0,0.0,47.0,1.0,0.0,0.0,19.0,9.0,9.0,6.0,2.0,0.0,4.0,0,0,0.0,0.0,0,0,0.0
74,1180364,152,Juventude,279811,Lucas Barbosa,72.0,21,M,7.2,0,0,0.0,3.0,0.0,0.0,0,0.0,0.0,33.0,1.0,24.0,3.0,0.0,0.0,14.0,7.0,3.0,1.0,3.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
75,1180364,152,Juventude,10091,Jádson,90.0,16,M,7.7,0,0,0.0,1.0,1.0,0.0,0,1.0,0.0,53.0,4.0,47.0,2.0,0.0,2.0,9.0,4.0,2.0,1.0,2.0,1.0,2.0,0,0,0.0,0.0,0,0,0.0
76,1180364,152,Juventude,159653,Caique Gonçalves,73.0,95,M,7.2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.0,0.0,48.0,5.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,2.0,1,0,0.0,0.0,0,0,0.0
77,1180364,152,Juventude,9970,Nenê,61.0,10,M,6.9,1,0,2.0,1.0,1.0,0.0,0,0.0,0.0,25.0,1.0,17.0,0.0,0.0,1.0,6.0,2.0,4.0,2.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0
78,1180364,152,Juventude,77799,Jean Carlos,90.0,20,F,7.7,0,0,0.0,1.0,1.0,1.0,0,0.0,0.0,33.0,2.0,24.0,2.0,0.0,1.0,9.0,4.0,0.0,0.0,2.0,1.0,2.0,1,0,0.0,0.0,0,0,0.0
79,1180364,152,Juventude,10041,Gilberto,18.0,9,F,6.3,0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
80,1180364,152,Juventude,146018,Erick Farias,72.0,7,F,6.6,0,1,2.0,1.0,0.0,0.0,0,0.0,0.0,15.0,1.0,14.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
